Temp (K) ,cp (J/g-K),Enthalpy (J/g)
308.65,1.223792,41.01048544
308.75,1.225585077,41.13304395
308.85,1.2269,41.25573395
308.95,1.227975846,41.37853153
309.05,1.228948455,41.50142638
309.15,1.230486154,41.62447499
309.25,1.231632636,41.74763826
309.35,1.233594154,41.87099767
309.45,1.234740636,41.99447174
309.55,1.236522846,42.11812402
309.65,1.237707364,42.24189476
309.75,1.239332,42.36582796
309.85,1.241592364,42.48998719
309.95,1.242559538,42.61424315
310.05,1.244559091,42.73869906
310.15,1.246444538,42.86334351
310.25,1.247667091,42.98811022
310.35,1.249134154,43.11302364
310.45,1.251128273,43.23813646
310.55,1.253019154,43.36343838
310.65,1.254730727,43.48891145
310.75,1.257322538,43.6146437
310.85,1.259039545,43.74054766
310.95,1.261685692,43.86671623
311.05,1.264549181,43.99317115
311.15,1.267005154,44.11987166
311.25,1.269988181,44.24687048
311.35,1.272205077,44.37409099
311.45,1.275285909,44.50161958
311.55,1.278293,44.62944888
311.65,1.282067,44.75765558
311.75,1.2853415,44.88618973
311.85,1.2896039,45.01515012
311.95,1.2948875,45.14463887
312.05,1.3018805,45.27482692
312.15,1.306487,45.40547562
312.25,1.3116707,45.53664269
312.35,1.318808,45.66852349
312.45,1.328545727,45.80137806
312.55,1.339206385,45.9352987
312.65,1.356093909,46.07090809
312.75,1.361739385,46.20708203
312.85,1.370645,46.34414653
312.95,1.386304538,46.48277698
313.05,1.398051909,46.62258217
313.15,1.412603,46.76384247
313.25,1.423975455,46.90624002
313.35,1.445356538,47.05077567
313.45,1.455761819,47.19635186
313.55,1.470280308,47.34337989
313.65,1.488254545,47.49220534
313.75,1.5026795,47.64247329
313.85,1.5164102,47.79411431
313.95,1.534703,47.94758461
314.05,1.557831364,48.10336775
314.15,1.575773,48.26094505
314.25,1.595975,48.42054255
314.35,1.616954,48.58223795
314.45,1.639628273,48.74620077
314.55,1.656341923,48.91183497
314.65,1.689992,49.08083417
314.75,1.719816846,49.25281585
314.85,1.746501091,49.42746596
314.95,1.7752955,49.60499551
315.05,1.8069305,49.78568856
315.15,1.843061,49.96999466
315.25,1.879791909,50.15797385
315.35,1.923689692,50.35034282
315.45,1.964979364,50.54684076
315.55,2.0100605,50.74784681
315.65,2.057866181,50.95363342
315.75,2.101323846,51.16376581
315.85,2.150329181,51.37879873
315.95,2.198269538,51.59862568
316.05,2.245123181,51.823138
316.15,2.2953305,52.05267105
316.25,2.342742636,52.28694531
316.35,2.385108154,52.52545613
316.45,2.425245909,52.76798072
316.55,2.46899,53.01487972
316.65,2.502875273,53.26516725
316.75,2.532917462,53.51845899
316.85,2.557477181,53.77420671
316.95,2.578103,54.03201701
317.05,2.590676273,54.29108464
317.15,2.605853,54.55166994
317.25,2.611372727,54.81280721
317.35,2.612291,55.07403631
317.45,2.613068,55.33534311
317.55,2.611573769,55.59650049
317.65,2.607982181,55.85729871
317.75,2.602070462,56.11750575
317.85,2.597951819,56.37730093
317.95,2.590893615,56.6363903
318.05,2.584177727,56.89480807
318.15,2.577445538,57.15255262
318.25,2.567860727,57.40933869
318.35,2.559275692,57.66526626
318.45,2.546669819,57.91993325
318.55,2.537938077,58.17372705
318.65,2.5308614,58.42681319
318.75,2.5278755,58.67960074
318.85,2.5248008,58.93208082
318.95,2.5229915,59.18437997
319.05,2.5231691,59.43669688
319.15,2.5234355,59.68904043
319.25,2.527668636,59.9418073
319.35,2.536384077,60.19544571
319.45,2.5512188,60.45056759
319.55,2.5859285,60.70916044
319.65,2.620838,60.97124424
319.75,2.666322385,61.23787647
319.85,2.713583545,61.50923483
319.95,2.770739231,61.78630875
320.05,2.820032545,62.06831201
320.15,2.8838525,62.35669726
320.25,2.942516,62.65094886
320.35,3.012326462,62.9521815
320.45,3.079621181,63.26014362
320.55,3.1631285,63.57645647
320.65,3.233396545,63.89979612
320.75,3.327788462,64.23257497
320.85,3.416062181,64.57418119
320.95,3.507173,64.92489849
321.05,3.618929819,65.28679147
321.15,3.7296725,65.65975872
321.25,3.844895545,66.04424828
321.35,3.970376,66.44128588
321.45,4.101376181,66.85142349
321.55,4.237442,67.27516769
321.65,4.392327364,67.71440043
321.75,4.543469,68.16874733
321.85,4.716925,68.64043983
321.95,4.895535385,69.12999337
322.05,5.088849,69.63887827
322.15,5.3033195,70.16921022
322.25,5.5150335,70.72071357
322.35,5.7636365,71.29707722
322.45,6.004461091,71.89752333
322.55,6.2718574,72.52470907
322.65,6.555495364,73.1802586
322.75,6.8611342,73.86637202
322.85,7.20351925,74.58672395
322.95,7.539692,75.34069315
323.05,7.91460375,76.13215352
323.15,8.325623803,76.9647159
323.25,8.760238753,77.84073978
323.35,9.2380808,78.76454786
323.45,9.729675747,79.73751543
323.55,10.2875488,80.76627031
323.65,10.89439377,81.85570969
323.75,11.5724996,83.01295965
323.85,12.31516815,84.24447647
323.95,13.14865381,85.55934185
324.05,14.12462185,86.97180403
324.15,15.2673357,88.4985376
324.25,16.58836931,90.15737453
324.35,18.14520659,91.97189519
324.45,20.169642,93.98885939
324.55,22.68176933,96.25703632
324.65,25.729595,98.82999582
324.75,29.754603,101.8054561
324.85,34.71833995,105.2772901
324.95,40.1283847,109.2901286
325.05,46.1029235,113.9004209
325.15,52.57730588,119.1581515
325.25,59.018865,125.060038
325.35,66.29506711,131.6895447
325.45,72.14556186,138.9041009
325.55,77.921351,146.696236
325.65,80.98238287,154.7944743
325.75,81.85798308,162.9802726
325.85,78.49500455,170.8297731
325.95,68.94028791,177.7238019
326.05,60.21765412,183.7455673
326.15,52.6778716,189.0133544
326.25,46.2342365,193.6367781
326.35,41.96465681,197.8332438
326.45,37.905185,201.6237623
326.55,33.05917727,204.92968
326.65,28.69880338,207.7995603
326.75,25.4761376,210.3471741
326.85,22.91355275,212.6385294
326.95,20.9254817,214.7310775
327.05,18.219113,216.5529888
327.15,16.007771,218.1537659
327.25,13.8481772,219.5385837
327.35,11.435903,220.682174
327.45,9.476309,221.6298049
327.55,8.33645,222.4634499
327.65,7.4720375,223.2106536
327.75,6.754478,223.8861014
327.85,6.1612385,224.5022253
327.95,5.5942616,225.0616514
328.05,5.0889785,225.5705493
328.15,4.70261525,226.0408108
328.25,4.3538588,226.4761967
328.35,4.045856,226.8807823
328.45,3.8240225,227.2631845
328.55,3.6152685,227.6247114
328.65,3.4342016,227.9681315
328.75,3.29039,228.2971705
328.85,3.1739066,228.6145612
328.95,3.075827,228.9221439
329.05,2.9636245,229.2185063
329.15,2.88968,229.5074743
329.25,2.789336,229.7864079
329.35,2.69212775,230.0556207
329.45,2.607074,230.3163281
329.55,2.509813333,230.5673095
329.65,2.41357325,230.8086668
329.75,2.326009667,231.0412677
329.85,2.229748,231.2642425
329.95,2.1307841,231.477321
330.05,2.048275333,231.6821485
330.15,1.961306273,231.8782791
330.25,1.886314,232.0669105
330.35,1.820245455,232.2489351
330.45,1.7588342,232.4248185
330.55,1.694136,232.5942321
330.65,1.6374668,232.7579788
330.75,1.592608,232.9172396
330.85,1.5530846,233.072548
330.95,1.514987692,233.2240468
331.05,1.4913908,233.3731859
331.15,1.460478154,233.5192337
331.25,1.432805,233.6625142
331.35,1.426349923,233.8051492
331.45,1.4090288,233.9460521
331.55,1.397063,234.0857584
331.65,1.381452364,234.2239036
331.75,1.378952923,234.3617989
331.85,1.370574364,234.4988563
331.95,1.366401385,234.6354965
332.05,1.3638074,234.7718772
332.15,1.361978462,234.908075
332.25,1.357859819,235.043861
332.35,1.354088923,235.1792699
332.45,1.351078727,235.3143778
332.55,1.349008538,235.4492786
332.65,1.346487364,235.5839274
332.75,1.342553462,235.7181827
332.85,1.339847545,235.8521675
332.95,1.337652385,235.9859327
333.05,1.335468091,236.1194795
333.15,1.334484615,236.252928
333.25,1.332360091,236.386164
333.35,1.330420308,236.519206
333.45,1.329464,236.6521524
333.55,1.327133,236.7848657
333.65,1.325932181,236.917459
333.75,1.324682462,237.0499272
333.85,1.322612273,237.1821884
333.95,1.321873308,237.3143758
334.05,1.320917,237.4464675
334.15,1.319303231,237.5783978
334.25,1.317314545,237.7101292
334.35,1.316494077,237.8417786
334.45,1.315407364,237.9733194
334.55,1.314342385,238.1047536
334.65,1.313994636,238.2361531
334.75,1.31237,238.3673901
334.85,1.311734273,238.4985635
334.95,1.311174615,238.629681
335.05,1.310462819,238.7607273
335.15,1.310278077,238.8917551
335.25,1.309756455,239.0227307
335.35,1.308485,239.1535792
335.45,1.308202455,239.2843994
335.55,1.307468923,239.4151463
335.65,1.307142909,239.5458606
335.75,1.306931,239.6765537
335.85,1.306789727,239.8072327
335.95,1.305496538,239.9377824
336.05,1.304811909,240.0682636
336.15,1.3046,240.1987236
336.25,1.303752364,240.3290988
336.35,1.303344846,240.4594333
336.45,1.302127727,240.589646
336.55,1.302328769,240.7198789
336.65,1.301492,240.8500281
336.75,1.300954077,240.9801235
336.85,1.300291181,241.1101526
336.95,1.300535692,241.2402062
337.05,1.300361819,241.3702424
337.15,1.300296615,241.5002721
337.25,1.300079273,241.63028
337.35,1.300296615,241.7603096
337.45,1.300149909,241.8903246
337.55,1.300236846,242.0203483
337.65,1.299302273,242.1502786
337.75,1.299340308,242.2802126
337.85,1.298807819,242.4100934
337.95,1.298802385,242.5399736
338.05,1.298101455,242.6697837
338.15,1.298025385,242.7995863
338.25,1.29683,242.9292693
338.35,1.296710462,243.0589403
338.45,1.296335545,243.1885739
338.55,1.296531154,243.318227
338.65,1.296618091,243.4478888
338.75,1.295813923,243.5774702
338.85,1.295205364,243.7069907
338.95,1.295156462,243.8365064
339.05,1.294781545,243.9659845
339.15,1.294020846,244.0953866
339.25,1.294357727,244.2248224
339.35,1.294080615,244.3542305
339.45,1.294075181,244.483638
339.55,1.293662231,244.6130042
339.65,1.293156909,244.7423199
339.75,1.293423154,244.8716622
339.85,1.293439455,245.0010062
339.95,1.292646154,245.1302708
340.05,1.292945,245.2595653
340.15,1.293363385,245.3889016
340.25,1.293227545,245.5182244
340.35,1.293124308,245.6475368
340.45,1.293510091,245.7768878
340.55,1.292945,245.9061823
340.65,1.293156909,246.035498
340.75,1.292945,246.1647925
340.85,1.292945,246.294087
340.95,1.293124308,246.4233994
341.05,1.292168,246.5526162
341.15,1.291630077,246.6817792
341.25,1.291391,246.8109183
341.35,1.291928923,246.9401112
341.45,1.291179091,247.0692291
341.55,1.292168,247.1984459
341.65,1.291885455,247.3276345
341.75,1.292168,247.4568513
341.85,1.291956091,247.5860469
341.95,1.291689846,247.7152159
342.05,1.291391,247.844355
342.15,1.291510538,247.973506
342.25,1.291602909,248.1026663
342.35,1.290255385,248.2316919
342.45,1.290684636,248.3607603
342.55,1.290315154,248.4897918
342.65,1.290896545,248.6188815
342.75,1.290135846,248.7478951
342.85,1.289625091,248.8768576
342.95,1.289777231,249.0058353
343.05,1.289483819,249.1347837
343.15,1.289239308,249.2637076
343.25,1.28906,249.3926136
343.35,1.290255385,249.5216392
343.45,1.289837,249.6506229
343.55,1.289478385,249.7795707
343.65,1.289201273,249.9084908
343.75,1.288940462,250.0373849
343.85,1.288848091,250.1662697
343.95,1.289000231,250.2951697
344.05,1.287647273,250.4239344
344.15,1.288223231,250.5527567
344.25,1.287576636,250.6815144
344.35,1.287565769,250.810271
344.45,1.287506,250.9390216
344.55,1.287804846,251.0678021
344.65,1.287717909,251.1965739
344.75,1.287326692,251.3253065
344.85,1.287788545,251.4540854
344.95,1.287147385,251.5828001
345.05,1.287506,251.7115507
345.15,1.287326692,251.8402834
345.25,1.286729,251.9689563
345.35,1.286489923,252.0976053
345.45,1.286658364,252.2262711
345.55,1.286729,252.354944
345.65,1.286446455,252.4835887
345.75,1.286310615,252.6122197
345.85,1.286305181,252.7408503
345.95,1.285952,252.8694455
346.05,1.285740091,252.9980195
346.15,1.285952,253.1266147
346.25,1.285740091,253.2551887
346.35,1.285712923,253.38376
346.45,1.285598819,253.5123198
346.55,1.284577308,253.6407776
346.65,1.285033727,253.7692809
346.75,1.284338231,253.8977148
346.85,1.283338455,254.0260486
346.95,1.283621,254.1544107
347.05,1.283267819,254.2827375
347.15,1.283561231,254.4110936
347.25,1.282349545,254.5393286
347.35,1.282604923,254.6675891
347.45,1.281501909,254.7957393
347.55,1.282007231,254.92394
347.65,1.28129,255.052069
347.75,1.281349769,255.180204
347.85,1.281572545,255.3083612
347.95,1.280034846,255.4363647
348.05,1.279736,255.5643383
348.15,1.279676231,255.6923059
348.25,1.279524091,255.8202583
348.35,1.279736,255.9482319
348.45,1.280018545,256.0762338
348.55,1.279257846,256.2041596
348.65,1.279100273,256.3320696
348.75,1.279437154,256.4600133
348.85,1.278676455,256.587881
348.95,1.278421077,256.7157231
349.05,1.277899455,256.843513
349.15,1.277738,256.9712868
349.25,1.2767834,257.0989651
349.35,1.276508462,257.226616
349.45,1.276062909,257.3542223
349.55,1.275253308,257.4817476
349.65,1.275285909,257.6092762
349.75,1.274536077,257.7367298
349.85,1.274297,257.8641595
349.95,1.2744635,257.9916059
350.05,1.2742193,258.1190278
350.15,1.273853,258.2464131
350.25,1.2739862,258.3738117
350.35,1.273101615,258.5011219
350.45,1.272884273,258.6284103
350.55,1.272862538,258.7556966
350.65,1.273025545,258.8829991
350.75,1.272743,259.0102734
350.85,1.2726653,259.1375399
350.95,1.271966,259.2647365
351.05,1.2726653,259.3920031
351.15,1.2721325,259.5192163
351.25,1.2717329,259.6463896
351.35,1.271607385,259.7735504
351.45,1.271471545,259.9006975
351.55,1.271189,260.0278164
351.65,1.270977091,260.1549141
351.75,1.271009692,260.2820151
351.85,1.270694545,260.4090845
351.95,1.270412,260.5361257
352.05,1.270412,260.6631669
352.15,1.270412,260.7902081
352.25,1.2697127,260.9171794
352.35,1.270412,261.0442206
352.45,1.269705636,261.1711912
352.55,1.2695795,261.2981491
352.65,1.269635,261.4251126
352.75,1.268858,261.5519984
352.85,1.268999273,261.6788984
352.95,1.2694685,261.8058452
353.05,1.2689357,261.9327388
353.15,1.2681365,262.0595524
353.25,1.2685472,262.1864071
353.35,1.267859,262.313193
353.45,1.2677702,262.4399701
353.55,1.2671375,262.5666838
353.65,1.2669932,262.6933831
353.75,1.2668045,262.8200636
353.85,1.2670709,262.9467707
353.95,1.2668045,263.0734511
354.05,1.266527,263.2001038
354.15,1.266194,263.3267232
354.25,1.26575,263.4532982
354.35,1.266287923,263.579927
354.45,1.265820636,263.7065091
354.55,1.265639,263.833073
354.65,1.26575,263.959648
354.75,1.2656945,264.0862174
354.85,1.2652061,264.212738
354.95,1.2650285,264.3392409
355.05,1.264973,264.4657382
355.15,1.264973,264.5922355
355.25,1.2650507,264.7187406
355.35,1.2650285,264.8452434
355.45,1.2647399,264.9717174
355.55,1.264307,265.0981481
355.65,1.264196,265.2245677
355.75,1.264196,265.3509873
355.85,1.264196,265.4774069
355.95,1.263974,265.6038043
356.05,1.2638852,265.7301928
356.15,1.264196,265.8566124
356.25,1.2637298,265.9829854
356.35,1.263863,266.1093717
356.45,1.2638852,266.2357602
356.55,1.263419,266.3621021
356.65,1.2638075,266.4884829
356.75,1.2636965,266.6148525
356.85,1.263419,266.7411944
356.95,1.2638075,266.8675752
357.05,1.2638075,266.9939559
357.15,1.262975,267.1202534
357.25,1.2628751,267.2465409
357.35,1.2622535,267.3727663
357.45,1.2625643,267.4990227
357.55,1.262642,267.6252869
357.65,1.262642,267.7515511
357.75,1.26242,267.8777931
357.85,1.2625643,268.0040495
357.95,1.261865,268.130236
358.05,1.261865,268.2564225
358.15,1.261865,268.382609
358.25,1.2611657,268.5087256
358.35,1.261532,268.6348788
358.45,1.2614765,268.7610265
358.55,1.2614765,268.8871741
358.65,1.2605441,269.0132285
358.75,1.2603665,269.1392652
358.85,1.2603887,269.265304
358.95,1.260755,269.3913795
359.05,1.260664181,269.517446
359.15,1.260848923,269.6435308
359.25,1.261088,269.7696396
359.35,1.260533,269.8956929
359.45,1.260311,270.021724
359.55,1.259892615,270.1477133
359.65,1.2597671,270.27369
359.75,1.260533,270.3997433
359.85,1.260311,270.5257744
359.95,1.260012154,270.6517756
360.05,1.259463364,270.777722
360.15,1.259534,270.9036754
360.25,1.259534,271.0296288
360.35,1.259235154,271.1555523
360.45,1.259251455,271.2814774
360.55,1.259294923,271.4074069
360.65,1.258898273,271.5332968
360.75,1.258159308,271.6591127
360.85,1.25798,271.7849107
360.95,1.25798,271.9107087
361.05,1.25798,272.0365067
361.15,1.258697231,272.1623764
361.25,1.25798,272.2881744
361.35,1.257203,272.4138947
361.45,1.257203,272.539615
361.55,1.257143231,272.6653293
361.65,1.256991091,272.7910284
361.75,1.257143231,272.9167428
361.85,1.256779181,273.0424207
361.95,1.256426,273.1680633
