T (K),85vol% Weighted heat capacity (J/g-c),85vol% enthalpy (J/g)
290.95,1.0978246,20.09455701
291.05,1.097599818,20.20431699
291.15,1.0982684,20.31414383
291.25,1.097974455,20.42394128
291.35,1.0982684,20.53376812
291.45,1.098723727,20.64364049
291.55,1.0990292,20.75354341
291.65,1.099398073,20.86348322
291.75,1.0999168,20.9734749
291.85,1.099473,21.0834222
291.95,1.1001704,21.19343924
292.05,1.100072418,21.30344648
292.15,1.1002972,21.4134762
292.25,1.100821691,21.52355837
292.35,1.1008044,21.63363881
292.45,1.1002972,21.74366853
292.55,1.1004874,21.85371727
292.65,1.101570964,21.96387437
292.75,1.1012482,22.07399919
292.85,1.102320236,22.18423121
292.95,1.1025162,22.29448283
293.05,1.103294291,22.40481226
293.15,1.103594,22.51517166
293.25,1.103594,22.62553106
293.35,1.1041012,22.73594118
293.45,1.104343273,22.84637551
293.55,1.103911,22.95676661
293.65,1.104642982,23.06723091
293.75,1.1047352,23.17770443
293.85,1.104792836,23.28818371
293.95,1.1052424,23.39870795
294.05,1.1052424,23.50923219
294.15,1.1060032,23.61983251
294.25,1.106366309,23.73046914
294.35,1.1068908,23.84115822
294.45,1.107340364,23.95189226
294.55,1.1080954,24.0627018
294.65,1.107715,24.1734733
294.75,1.1080954,24.28428284
294.85,1.1085392,24.39513676
294.95,1.1093,24.50606676
295.05,1.109438327,24.61701059
295.15,1.1093634,24.72794693
295.25,1.1093634,24.83888327
295.35,1.1094268,24.94982595
295.45,1.110936873,25.06091964
295.55,1.1110118,25.17202082
295.65,1.112360491,25.28325687
295.75,1.113421,25.39459897
295.85,1.112884982,25.50588746
295.95,1.1134844,25.6172359
296.05,1.1134844,25.72858434
296.15,1.1143086,25.8400152
296.25,1.114758164,25.95149102
296.35,1.1150694,26.06299796
296.45,1.115507436,26.1745487
296.55,1.1163374,26.28618244
296.65,1.116556418,26.39783809
296.75,1.1170348,26.50954157
296.85,1.117155836,26.62125715
296.95,1.1171616,26.73297331
297.05,1.1176054,26.84473385
297.15,1.117859,26.95651975
297.25,1.1184296,27.06836271
297.35,1.1190636,27.18026907
297.45,1.119403655,27.29220943
297.55,1.1202048,27.40422991
297.65,1.120602491,27.51629016
297.75,1.1211558,27.62840574
297.85,1.122101036,27.74061585
297.95,1.1225506,27.85287091
298.05,1.1233748,27.96520839
298.15,1.1233748,28.07754587
298.25,1.124049145,28.18995078
298.35,1.1244526,28.30239604
298.45,1.1250232,28.41489836
298.55,1.1252134,28.5274197
298.65,1.126222036,28.64004191
298.75,1.1266716,28.75270907
298.85,1.1274958,28.86545865
298.95,1.1274958,28.97820823
299.05,1.127570727,29.0909653
299.15,1.1288272,29.20384802
299.25,1.128619709,29.31670999
299.35,1.1291442,29.42962441
299.45,1.129518836,29.54257629
299.55,1.1304756,29.65562385
299.65,1.130942455,29.7687181
299.75,1.1315534,29.88187344
299.85,1.131691727,29.99504261
299.95,1.1326312,30.10830573
300.05,1.133489982,30.22165473
300.15,1.134343,30.33508903
300.25,1.135587945,30.44864782
300.35,1.1364352,30.56229134
300.45,1.136861709,30.67597751
300.55,1.1373862,30.78971613
300.65,1.1373862,30.90345475
300.75,1.138151529,31.01726991
300.85,1.1386225,31.13113216
300.95,1.139564443,31.2450886
301.05,1.14035332,31.35912393
301.15,1.140447514,31.47316869
301.25,1.14084784,31.58725347
301.35,1.1418876,31.70144223
301.45,1.142780964,31.81572033
301.55,1.1435677,31.9300771
301.65,1.14455674,32.04453277
301.75,1.1456282,32.15909559
301.85,1.14587546,32.27368314
301.95,1.146746757,32.38835781
302.05,1.14826564,32.50318438
302.15,1.148159671,32.61800034
302.25,1.14941952,32.73294229
302.35,1.149513714,32.84789367
302.45,1.1505734,32.96295101
302.55,1.150808886,33.07803189
302.65,1.15115034,33.19314693
302.75,1.152104057,33.30835733
302.85,1.153046,33.42366193
302.95,1.1538068,33.53904261
303.05,1.153945127,33.65443713
303.15,1.1547578,33.76991291
303.25,1.15527134,33.88544004
303.35,1.1563428,34.00107432
303.45,1.157167,34.11679102
303.55,1.1575791,34.23254893
303.65,1.1588154,34.34843047
303.75,1.159992829,34.46442975
303.85,1.16021654,34.58045141
303.95,1.161346871,34.69658609
304.05,1.1621122,34.81279731
304.15,1.163289629,34.92912628
304.25,1.1645848,35.04558476
304.35,1.1649652,35.16208128
304.45,1.16474964,35.27855624
304.55,1.1658211,35.39513835
304.65,1.16689256,35.51182761
304.75,1.167940471,35.62862165
304.85,1.168930582,35.74551471
304.95,1.169847,35.86249941
305.05,1.170578982,35.97955731
305.15,1.1713052,36.09668783
305.25,1.172152455,36.21390308
305.35,1.1727,36.33117308
305.45,1.173950709,36.44856815
305.55,1.173968,36.56596495
305.65,1.1761236,36.68357731
305.75,1.176187,36.80119601
305.85,1.177772,36.91897321
305.95,1.1786596,37.03683917
306.05,1.1794204,37.15478121
306.15,1.1802446,37.27280567
306.25,1.181893,37.39099497
306.35,1.1825904,37.50925401
306.45,1.1843656,37.62769057
306.55,1.185697,37.74626027
306.65,1.186088927,37.86486916
306.75,1.1874722,37.98361638
306.85,1.1884866,38.10246504
306.95,1.189184,38.22138344
307.05,1.190359782,38.34041942
307.15,1.1915932,38.45957874
307.25,1.1917834,38.57875708
307.35,1.193622,38.69811928
307.45,1.1950802,38.8176273
307.55,1.195841,38.9372114
307.65,1.197253091,39.05693671
307.75,1.1978698,39.17672369
307.85,1.199575836,39.29668127
307.95,1.2003424,39.41671551
308.05,1.201898582,39.53690537
308.15,1.203132,39.65721857
308.25,1.204670891,39.77768566
308.35,1.2057948,39.89826514
308.45,1.206244364,40.01888957
308.55,1.208204,40.13970997
308.65,1.2090916,40.26061913
308.75,1.2109936,40.38171849
308.85,1.2123884,40.50295733
308.95,1.2135296,40.62431029
309.05,1.214561291,40.74576642
309.15,1.2161924,40.86738566
309.25,1.217408527,40.98912652
309.35,1.2194892,41.11107544
309.45,1.220705327,41.23314597
309.55,1.2225958,41.35540555
309.65,1.223852273,41.47779078
309.75,1.2255756,41.60034834
309.85,1.227973273,41.72314566
309.95,1.2289992,41.84604558
310.05,1.231120218,41.96915761
310.15,1.2331202,42.09246963
310.25,1.234417018,42.21591133
310.35,1.2359732,42.33950865
310.45,1.238088455,42.46331749
310.55,1.2400942,42.58732691
310.65,1.241909745,42.71151789
310.75,1.244659,42.83598379
310.85,1.246480309,42.96063182
310.95,1.2492872,43.08556054
311.05,1.252324636,43.210793
311.15,1.2549298,43.33628598
311.25,1.258094036,43.46209539
311.35,1.2604456,43.58813995
311.45,1.263713582,43.7145113
311.55,1.266903343,43.84120164
311.65,1.2709066,43.9682923
311.75,1.274380014,44.0957303
311.85,1.27890134,44.22362043
311.95,1.2845059,44.35207102
312.05,1.2919237,44.48126339
312.15,1.296810029,44.6109444
312.25,1.30230862,44.74117526
312.35,1.309879486,44.87216321
312.45,1.320208745,45.00418408
312.55,1.331517,45.13733578
312.65,1.349430382,45.27227882
312.75,1.3554188,45.4078207
312.85,1.3648654,45.54430724
312.95,1.3814762,45.68245486
313.05,1.393937182,45.82184858
313.15,1.4093722,45.9627858
313.25,1.421435491,46.10492935
313.35,1.4441154,46.24934089
313.45,1.455152764,46.39485616
313.55,1.4705532,46.54191148
313.65,1.489619309,46.69087341
313.75,1.504920529,46.84136547
313.85,1.51948532,46.993314
313.95,1.538889343,47.14720293
314.05,1.563422673,47.3035452
314.15,1.5824542,47.46179062
314.25,1.6038834,47.62217896
314.35,1.6261368,47.78479264
314.45,1.650188455,47.94981149
314.55,1.6679174,48.11660323
314.65,1.7036116,48.28696439
314.75,1.7352482,48.46048921
314.85,1.763553418,48.63684455
314.95,1.794096986,48.81625425
315.05,1.8276537,48.99901962
315.15,1.865979,49.18561752
315.25,1.904941182,49.37611163
315.35,1.9515056,49.57126219
315.45,1.995303473,49.77079254
315.55,2.043123129,49.97510485
315.65,2.093832836,50.18448814
315.75,2.1399304,50.39848118
315.85,2.191912636,50.61767244
315.95,2.2427652,50.84194896
316.05,2.292465036,51.07119547
316.15,2.345722271,51.30576769
316.25,2.396014527,51.54536915
316.35,2.4409536,51.78946451
316.45,2.483529582,52.03781746
316.55,2.529930971,52.29081056
316.65,2.565874655,52.54739803
316.75,2.5977418,52.80717221
316.85,2.623793436,53.06955155
316.95,2.6456722,53.33411877
317.05,2.659009255,53.6000197
317.15,2.675107914,53.86753049
317.25,2.680962945,54.13562678
317.35,2.681937,54.40382048
317.45,2.6827612,54.6720966
317.55,2.6811762,54.94021422
317.65,2.677366436,55.20795087
317.75,2.6710956,55.47506043
317.85,2.666726764,55.7417331
317.95,2.6592398,56.00765708
318.05,2.652115945,56.27286868
318.15,2.6449748,56.53736616
318.25,2.634807745,56.80084693
318.35,2.6257012,57.06341705
318.45,2.612329564,57.32465001
318.55,2.6030674,57.58495675
318.65,2.59556084,57.84451283
318.75,2.592393557,58.10375219
318.85,2.58913208,58.36266539
318.95,2.587212871,58.62138668
319.05,2.58740126,58.88012681
319.15,2.587683843,59.13889519
319.25,2.592174127,59.3981126
319.35,2.601419,59.6582545
319.45,2.61715488,59.91996999
319.55,2.653973071,60.1853673
319.65,2.6910032,60.45446762
319.75,2.7392506,60.72839268
319.85,2.789382709,61.00733095
319.95,2.8500104,61.29233199
320.05,2.902298109,61.5825618
320.15,2.9699949,61.87956129
320.25,3.032222,62.18278349
320.35,3.1062732,62.49341081
320.45,3.177655836,62.8111764
320.55,3.266235929,63.13779999
320.65,3.340772509,63.47187724
320.75,3.4408984,63.81596708
320.85,3.534534436,64.16942052
320.95,3.631179914,64.53253851
321.05,3.749725564,64.90751107
321.15,3.867195471,65.29423062
321.25,3.989417909,65.69317241
321.35,4.122520857,66.10542449
321.45,4.261478836,66.53157238
321.55,4.405810171,66.9721534
321.65,4.570104273,67.42916382
321.75,4.730427229,67.90220655
321.85,4.914420067,68.39364855
321.95,5.1038804,68.90403659
322.05,5.308937133,69.43493031
322.15,5.536435957,69.9885739
322.25,5.761010833,70.56467498
322.35,6.024715586,71.16714654
322.45,6.280169418,71.79516348
322.55,6.563809107,72.4515444
322.65,6.864677073,73.1380121
322.75,7.188882387,73.85690034
322.85,7.552066117,74.61210695
322.95,7.908660171,75.40297297
323.05,8.306346483,76.23360762
323.15,8.742334547,77.10784107
323.25,9.203350817,78.02817615
323.35,9.71022008,78.99919816
323.45,10.23167768,80.02236593
323.55,10.82343955,81.10470989
323.65,11.4671482,82.25142471
323.75,12.18644656,83.47006936
323.85,12.9742296,84.76749232
323.95,13.85834656,86.15332698
324.05,14.8936012,87.6426871
324.15,16.10573088,89.25326019
324.25,17.5070126,91.00396145
324.35,19.15842224,92.91980367
324.45,21.30583493,95.05038716
324.55,23.97056511,97.44744367
324.65,27.2035354,100.1677972
324.75,31.47304839,103.3151021
324.85,36.73831479,106.9889335
324.95,42.47700061,111.2366336
325.05,48.8144715,116.1180807
325.15,55.6821497,121.6862957
325.25,62.51501073,127.9377968
325.35,70.23321637,134.9611184
325.45,76.43910797,142.6050292
325.55,82.56575586,150.8616048
325.65,85.81273457,159.4428783
325.75,86.7415244,168.1170307
325.85,83.17425683,176.4344564
325.95,73.03912497,183.7383689
326.05,63.78662205,190.1170311
326.15,55.78882443,195.6959135
326.25,48.9537613,200.5912897
326.35,44.42481976,205.0337716
326.45,40.1187494,209.0456466
326.55,34.97836385,212.543483
326.65,30.35311268,215.5787942
326.75,26.93468136,218.2722624
326.85,24.21642855,220.6939052
326.95,22.10758922,222.9046641
327.05,19.2368182,224.828346
327.15,16.891145,226.5174605
327.25,14.60036352,227.9774968
327.35,12.0415522,229.181652
327.45,9.9629198,230.177944
327.55,8.7538184,231.0533259
327.65,7.8368959,231.8370154
327.75,7.0757472,232.5445902
327.85,6.4464705,233.1892372
327.95,5.84505176,233.7737424
328.05,5.3090745,234.3046498
328.15,4.89924105,234.7945739
328.25,4.52929888,235.2475038
328.35,4.202586,235.6677624
328.45,3.9672769,236.0644901
328.55,3.745841833,236.4390743
328.65,3.55377576,236.7944519
328.75,3.401228114,237.1345747
328.85,3.27766876,237.4623416
328.95,3.173631171,237.7797047
329.05,3.054612767,238.085166
329.15,2.9761764,238.3827836
329.25,2.869736857,238.6697573
329.35,2.76662355,238.9464196
329.45,2.676403086,239.21406
329.55,2.573234178,239.4713834
329.65,2.47114785,239.7184982
329.75,2.378265089,239.9563247
329.85,2.276155867,240.1839403
329.95,2.17118026,240.4010583
330.05,2.083659378,240.6094242
330.15,1.991407255,240.8085649
330.25,1.911859467,240.9997509
330.35,1.841777491,241.1839286
330.45,1.77663572,241.3615922
330.55,1.708007333,241.5323929
330.65,1.64789568,241.6971825
330.75,1.600311867,241.8572137
330.85,1.55838756,242.0130525
330.95,1.5179764,242.1648501
331.05,1.49294608,242.3141447
331.15,1.4601556,242.4601603
331.25,1.4308014,242.6032404
331.35,1.4239542,242.7456358
331.45,1.40558088,242.8861939
331.55,1.3928882,243.0254827
331.65,1.376329273,243.1631157
331.75,1.373678,243.3004835
331.85,1.364790473,243.4369625
331.95,1.360364,243.5729989
332.05,1.35761244,243.7087601
332.15,1.3556724,243.8443274
332.25,1.351303564,243.9794577
332.35,1.3473036,244.1141881
332.45,1.344110545,244.2485992
332.55,1.3419146,244.3827906
332.65,1.339240273,244.5167146
332.75,1.3350674,244.6502214
332.85,1.332197109,244.7834411
332.95,1.3298686,244.916428
333.05,1.327551618,245.0491831
333.15,1.3265084,245.181834
333.25,1.324254818,245.3142594
333.35,1.3221972,245.4464792
333.45,1.3211828,245.5785974
333.55,1.3187102,245.7104685
333.65,1.317436436,245.8422121
333.75,1.3161108,245.9738232
333.85,1.313914855,246.1052147
333.95,1.313131,246.2365278
334.05,1.3121166,246.3677394
334.15,1.3104048,246.4987799
334.25,1.308295309,246.6296094
334.35,1.307425,246.7603519
334.45,1.306272273,246.8909792
334.55,1.3051426,247.0214934
334.65,1.304773727,247.1519708
334.75,1.3030504,247.2822758
334.85,1.302376055,247.4125134
334.95,1.3017824,247.5426917
335.05,1.301027364,247.6727944
335.15,1.3008314,247.8028776
335.25,1.300278091,247.9329054
335.35,1.2989294,248.0627983
335.45,1.298629691,248.1926613
335.55,1.2978516,248.3224464
335.65,1.297505782,248.452197
335.75,1.297281,248.5819251
335.85,1.297131145,248.7116382
335.95,1.2957594,248.8412142
336.05,1.295033182,248.9707175
336.15,1.2948084,249.1001983
336.25,1.293909273,249.2295893
336.35,1.293477,249.358937
336.45,1.292185945,249.4881556
336.55,1.2923992,249.6173955
336.65,1.2915116,249.7465466
336.75,1.290941,249.8756407
336.85,1.290237836,250.0046645
336.95,1.2904972,250.1337142
337.05,1.290312764,250.2627455
337.15,1.2902436,250.3917699
337.25,1.290013055,250.5207712
337.35,1.2902436,250.6497955
337.45,1.290087982,250.7788043
337.55,1.2901802,250.9078224
337.65,1.289188855,251.0367412
337.75,1.2892292,251.1656642
337.85,1.288664364,251.2945306
337.95,1.2886586,251.4233965
338.05,1.287915091,251.552188
338.15,1.2878344,251.6809714
338.25,1.2865664,251.809628
338.35,1.2864396,251.938272
338.45,1.286041909,252.0668762
338.55,1.2862494,252.1955011
338.65,1.286341618,252.3241353
338.75,1.2854886,252.4526842
338.85,1.284843073,252.5811685
338.95,1.2847912,252.7096476
339.05,1.284393509,252.8380869
339.15,1.2835866,252.9664456
339.25,1.283943945,253.09484
339.35,1.28365,253.223205
339.45,1.283644236,253.3515694
339.55,1.2832062,253.47989
339.65,1.282670182,253.6081571
339.75,1.2829526,253.7364523
339.85,1.282969891,253.8647493
339.95,1.2821284,253.9929621
340.05,1.2824454,254.1212067
340.15,1.2828892,254.2494956
340.25,1.282745109,254.3777701
340.35,1.2826356,254.5060337
340.45,1.283044818,254.6343382
340.55,1.2824454,254.7625827
340.65,1.282670182,254.8908497
340.75,1.2824454,255.0190943
340.85,1.2824454,255.1473388
340.95,1.2826356,255.2756024
341.05,1.2816212,255.4037645
341.15,1.2810506,255.5318695
341.25,1.280797,255.6599492
341.35,1.2813676,255.788086
341.45,1.280572218,255.9161432
341.55,1.2816212,256.0443053
341.65,1.281321491,256.1724375
341.75,1.2816212,256.3005996
341.85,1.281396418,256.4287392
341.95,1.281114,256.5568506
342.05,1.280797,256.6849303
342.15,1.2809238,256.8130227
342.25,1.281021782,256.9411249
342.35,1.2795924,257.0690841
342.45,1.280047727,257.1970889
342.55,1.2796558,257.3250545
342.65,1.280272509,257.4530818
342.75,1.2794656,257.5810283
342.85,1.278923818,257.7089207
342.95,1.2790852,257.8368292
343.05,1.278773964,257.9647066
343.15,1.2785146,258.0925581
343.25,1.2783244,258.2203905
343.35,1.2795924,258.3483497
343.45,1.2791486,258.4762646
343.55,1.2787682,258.6041414
343.65,1.278474255,258.7319889
343.75,1.2781976,258.8598086
343.85,1.278099618,258.9876186
343.95,1.278261,259.1154447
344.05,1.276825855,259.2431273
344.15,1.2774368,259.3708709
344.25,1.276750927,259.498546
344.35,1.2767394,259.62622
344.45,1.276676,259.7538876
344.55,1.276993,259.8815869
344.65,1.276900782,260.009277
344.75,1.2764858,260.1369255
344.85,1.276975709,260.2646231
344.95,1.2762956,260.3922527
345.05,1.276676,260.5199203
345.15,1.2764858,260.6475688
345.25,1.2758518,260.775154
345.35,1.2755982,260.9027138
345.45,1.275776873,261.0302915
345.55,1.2758518,261.1578767
345.65,1.275552091,261.2854319
345.75,1.275408,261.4129727
345.85,1.275402236,261.5405129
345.95,1.2750276,261.6680157
346.05,1.274802818,261.795496
346.15,1.2750276,261.9229987
346.25,1.274802818,262.050479
346.35,1.274774,262.1779564
346.45,1.274652964,262.3054217
346.55,1.2735694,262.4327787
346.65,1.274053545,262.560184
346.75,1.2733158,262.6875156
346.85,1.272255291,262.8147411
346.95,1.272555,262.9419966
347.05,1.272180364,263.0692147
347.15,1.2724916,263.1964638
347.25,1.271206309,263.3235845
347.35,1.2714772,263.4507322
347.45,1.270307182,263.5777629
347.55,1.2708432,263.7048472
347.65,1.2700824,263.8318555
347.75,1.2701458,263.95887
347.85,1.270382109,264.0859082
347.95,1.268751,264.2127833
348.05,1.268434,264.3396267
348.15,1.2683706,264.4664638
348.25,1.268209218,264.5932847
348.35,1.268434,264.7201281
348.45,1.268733709,264.8470015
348.55,1.2679268,264.9737942
348.65,1.267759655,265.1005701
348.75,1.268117,265.2273818
348.85,1.267310091,265.3541129
348.95,1.2670392,265.4808168
349.05,1.266485891,265.6074654
349.15,1.266314629,265.7340968
349.25,1.26530204,265.860627
349.35,1.2650104,265.9871281
349.45,1.264537782,266.1135818
349.55,1.263679,266.2399497
349.65,1.263713582,266.3663211
349.75,1.2629182,266.4926129
349.85,1.2626646,266.6188794
349.95,1.262841214,266.7451635
350.05,1.26258218,266.8714217
350.15,1.262193629,266.9976411
350.25,1.26233492,267.1238746
350.35,1.2613966,267.2500142
350.45,1.261166055,267.3761308
350.55,1.261143,267.5022451
350.65,1.261315909,267.6283767
350.75,1.2610162,267.7544784
350.85,1.26093378,267.8805717
350.95,1.260192,268.0065909
351.05,1.26093378,268.1326843
351.15,1.260368614,268.2587212
351.25,1.25994474,268.3847156
351.35,1.2598116,268.5106968
351.45,1.259667509,268.6366636
351.55,1.2593678,268.7626003
351.65,1.259143018,268.8885146
351.75,1.2591776,269.0144324
351.85,1.258843309,269.1403167
351.95,1.2585436,269.2661711
352.05,1.2585436,269.3920254
352.15,1.2585436,269.5178798
352.25,1.25780182,269.64366
352.35,1.2585436,269.7695144
352.45,1.257794327,269.8952938
352.55,1.257660529,270.0210598
352.65,1.2577194,270.1468318
352.75,1.2568952,270.2725213
352.85,1.257045055,270.3982258
352.95,1.257542786,270.5239801
353.05,1.25697762,270.6496778
353.15,1.256129871,270.7752908
353.25,1.25656552,270.9009474
353.35,1.255835514,271.0265309
353.45,1.25574132,271.1521051
353.55,1.255070186,271.2776121
353.65,1.25491712,271.4031038
353.75,1.254716957,271.5285755
353.85,1.25499954,271.6540754
353.95,1.254716957,271.7795471
354.05,1.2544226,271.9049894
354.15,1.254069371,272.0303963
354.25,1.2535984,272.1557562
354.35,1.254169,272.2811731
354.45,1.253673327,272.4065404
354.55,1.253480657,272.5318885
354.65,1.2535984,272.6572483
354.75,1.253539529,272.7826023
354.85,1.25302146,272.9079044
354.95,1.252833071,273.0331877
355.05,1.2527742,273.1584651
355.15,1.2527742,273.2837426
355.25,1.25285662,273.4090282
355.35,1.252833071,273.5343115
355.45,1.25252694,273.6595642
355.55,1.252067743,273.784771
355.65,1.25195,273.909966
355.75,1.25195,274.035161
355.85,1.25195,274.160356
355.95,1.251714514,274.2855275
356.05,1.25162032,274.4106895
356.15,1.25195,274.5358845
356.25,1.25145548,274.66103
356.35,1.251596771,274.7861897
356.45,1.25162032,274.9113517
356.55,1.2511258,275.0364643
356.65,1.2515379,275.1616181
356.75,1.251420157,275.2867601
356.85,1.2511258,275.4118727
356.95,1.2515379,275.5370265
357.05,1.2515379,275.6621803
357.15,1.250654829,275.7872458
357.25,1.25054886,275.9123007
357.35,1.2498895,276.0372896
357.45,1.25021918,276.1623115
357.55,1.2503016,276.2873417
357.65,1.2503016,276.4123718
357.75,1.250066114,276.5373785
357.85,1.25021918,276.6624004
357.95,1.2494774,276.7873481
358.05,1.2494774,276.9122959
358.15,1.2494774,277.0372436
358.25,1.24873562,277.1621172
358.35,1.249124171,277.2870296
358.45,1.2490653,277.4119361
358.55,1.2490653,277.5368426
358.65,1.24807626,277.6616503
358.75,1.247887871,277.786439
358.85,1.24791142,277.9112302
358.95,1.248299971,278.0360602
359.05,1.248203636,278.1608805
359.15,1.2483996,278.2857205
359.25,1.2486532,278.4105858
359.35,1.248064486,278.5353923
359.45,1.247829,278.6601752
359.55,1.2473852,278.7849137
359.65,1.24725206,278.9096389
359.75,1.248064486,279.0344454
359.85,1.247829,279.1592283
359.95,1.247512,279.2839795
360.05,1.246929873,279.4086724
360.15,1.2470048,279.5333729
360.25,1.2470048,279.6580734
360.35,1.2466878,279.7827422
360.45,1.246705091,279.9074127
360.55,1.2467512,280.0320878
360.65,1.246330455,280.1567209
360.75,1.2455466,280.2812755
360.85,1.2453564,280.4058112
