Temperature (°C),Heat Capacity (Normalized) (J/(g.°C)),Enthalpy (J/g)
-6.446957007258515,0.8012552045979896,0.22889573021608017
-5.949469570072585,1.0949561447035177,0.7307546034723614
-5.451982132886656,1.1633494255678392,1.2994010226633161
-4.954494695700726,1.17411486,1.8826115170251254
-4.457007258514796,1.1743579587035176,2.4668267954723615
-3.9595198213288674,1.1693033347788944,3.049604839919597
-3.4620323841429377,1.1589373144572865,3.628558454291456
-2.964544946957008,1.1461536909798995,4.2015106628040195
-2.4670575097710783,1.1319881227336683,4.767629656361809
-1.9695700725851486,1.1170075555025125,5.326133525221104
-1.472082635399219,1.1038585789396984,5.877627803065326
-0.9745951982132901,1.090223143673367,6.422893009140702
-0.4771077610273604,1.0784087924572865,6.961780948437185
0.020379676158569282,1.0680522890703517,7.4950463034874355
0.517867113344499,1.0595757108994976,8.0237720120603
1.0153545505304287,1.0517202440201006,8.54857282561809
1.5128419877163584,1.044300172316583,9.06939420665829
2.010329424902288,1.0388506168693465,9.58712116677387
2.5078168620882177,1.0344773869346733,10.102540470954771
3.0053042992741474,1.0293799769296483,10.615525575125627
3.502791736460077,1.026876479954774,11.126927153718592
4.000279173646007,1.0251719434623117,11.637166493165829
4.4977666108319365,1.0219751906633165,12.146108710150754
4.995254048017864,1.019417472160804,12.653801193819094
5.492741485203794,1.019,13.160759072311555
5.990228922389724,1.01805025120603,13.667499767437183
6.4877163595756535,1.0171356783919598,14.17382431768844
6.985203796761583,1.0167028853517588,14.679739766180901
7.482691233947513,1.017354271356784,15.185624652763817
7.980178671133443,1.0162970620603016,15.691419426984922
8.477666108319372,1.0170315864723618,16.19718819175879
8.975153545505302,1.0183196751758792,16.70360562175879
9.47264098269123,1.0189080014673366,17.21038296974874
9.970128419877161,1.019,17.717263738743718
10.46761585706309,1.0203140525879397,18.22473689944723
10.96510329424902,1.0215044105628142,18.732666057939696
11.462590731434949,1.022953368356784,19.241135042663313
11.96007816862088,1.024028780281407,19.750379493517585
12.457565605806808,1.0255375834623117,20.260108860854267
12.95505304299274,1.027998172683417,20.770925377085423
13.452540480178667,1.0292459497537687,21.28265680522613
13.950027917364599,1.030872052643216,21.795037790653264
14.447515354550527,1.0330371085829144,22.308667902361805
14.945002791736458,1.0350095934120602,22.823298869447235
15.442490228922386,1.0384225676984924,23.338913096180903
15.939977666108318,1.0408442211055275,23.856286217085426
16.437465103294244,1.0436792003366835,24.374932491105525
16.934952540480175,1.0452442981708543,24.89463063969849
