T (K),66vol% Weighted heat capacity (J/g-c),66vol% enthalpy (J/g)
280.45,1.217115491,9.411236908
280.55,1.2160044,9.532837348
280.65,1.215337745,9.654371122
280.75,1.214030077,9.77577413
280.85,1.213393336,9.897113464
280.95,1.2122505,10.01833851
281.05,1.21123782,10.1394623
281.15,1.21028625,10.26049092
281.25,1.20934341,10.38142526
281.35,1.20827835,10.5022531
281.45,1.206949009,10.622948
281.55,1.206367823,10.74358478
281.65,1.205560145,10.86414079
281.75,1.204910585,10.98463185
281.85,1.204060173,11.10503787
281.95,1.2031713,11.225355
282.05,1.2025602,11.34561102
282.15,1.2019491,11.46580593
282.25,1.201782436,11.58598417
282.35,1.200961938,11.70608037
282.45,1.200560236,11.82613639
282.55,1.199457692,11.94608216
282.65,1.1995047,12.06603263
282.75,1.1988936,12.18592199
282.85,1.198004727,12.30572246
282.95,1.197765415,12.425499
283.05,1.196338091,12.54513281
283.15,1.196355185,12.66476833
283.25,1.195782545,12.78434659
283.35,1.195697077,12.90391629
283.45,1.195227,13.02343899
283.55,1.195227,13.14296169
283.65,1.194893673,13.26245106
283.75,1.194145823,13.38186564
283.85,1.1940048,13.50126612
283.95,1.193487715,13.6206149
284.05,1.1940048,13.74001538
284.15,1.193628738,13.85937825
284.25,1.193338145,13.97871206
284.35,1.1927826,14.09799032
284.45,1.192393718,14.2172297
284.55,1.191607408,14.33639044
284.65,1.191671509,14.45555759
284.75,1.191372369,14.57469482
284.85,1.1909493,14.69378975
284.95,1.190620246,14.81285178
285.05,1.190838191,14.9319356
285.15,1.190150169,15.05095061
285.25,1.1897271,15.16992332
285.35,1.1897271,15.28889603
285.45,1.189838209,15.40787986
285.55,1.1897271,15.52685257
285.65,1.1897271,15.64582528
285.75,1.1897271,15.76479799
285.85,1.1897271,15.8837707
285.95,1.189398046,16.0027105
286.05,1.189615991,16.1216721
286.15,1.189163008,16.2405884
286.25,1.189116,16.3595
286.35,1.189257023,16.4784257
286.45,1.189116,16.5973373
286.55,1.1889414,16.71623144
286.65,1.18862712,16.83509415
286.75,1.1885049,16.95394464
286.85,1.188671564,17.0728118
286.95,1.1885049,17.19166229
287.05,1.18838268,17.31050056
287.15,1.188363877,17.42933695
287.25,1.188227127,17.54815966
287.35,1.1885049,17.66701015
287.45,1.1885049,17.78586064
287.55,1.1880684,17.90466748
287.65,1.18868823,18.0235363
287.75,1.18881045,18.14241735
287.85,1.18795491,18.26121284
287.95,1.18846125,18.38005896
288.05,1.1885049,18.49890945
288.15,1.188034823,18.61771294
288.25,1.18819935,18.73653287
288.35,1.188243,18.85535717
288.45,1.18777158,18.97413433
288.55,1.18863585,19.09299791
288.65,1.1885049,19.2118484
288.75,1.1885922,19.33070762
288.85,1.189060445,19.44961367
288.95,1.188880962,19.56850176
289.05,1.189449327,19.6874467
289.15,1.189210015,19.8063677
289.25,1.1897271,19.92534041
289.35,1.189398046,20.04428021
289.45,1.189449327,20.16322515
289.55,1.189398046,20.28216495
289.65,1.1897271,20.40113766
289.75,1.189398046,20.52007747
289.85,1.18942155,20.63901962
289.95,1.18994535,20.75801416
290.05,1.1897271,20.87698687
290.15,1.1897271,20.99595958
290.25,1.1897271,21.11493229
290.35,1.190244185,21.2339567
290.45,1.190727082,21.35302941
290.55,1.190573238,21.47208674
290.65,1.190504864,21.59113722
290.75,1.190714262,21.71020865
290.85,1.1909493,21.82930358
290.95,1.1909493,21.94839851
291.05,1.190782636,22.06747677
291.15,1.191278354,22.18660461
291.25,1.191060409,22.30571065
291.35,1.191278354,22.42483848
291.45,1.191615955,22.54400008
291.55,1.191842446,22.66318432
291.65,1.192115945,22.78239592
291.75,1.192500554,22.90164597
291.85,1.1921715,23.02086312
291.95,1.192688585,23.14013198
292.05,1.192615936,23.25939358
292.15,1.1927826,23.37867184
292.25,1.193171482,23.49798898
292.35,1.193158662,23.61730485
292.45,1.1927826,23.73658311
292.55,1.192923623,23.85587547
292.65,1.193727027,23.97524818
292.75,1.193487715,24.09459695
292.85,1.194282573,24.2140252
292.95,1.194427869,24.33346799
293.05,1.195004782,24.45296847
293.15,1.195227,24.57249117
293.25,1.195227,24.69201387
293.35,1.195603062,24.81157418
293.45,1.195782545,24.93115243
293.55,1.195462038,25.05069863
293.65,1.196004764,25.17029911
293.75,1.196073138,25.28990642
293.85,1.196115873,25.40951801
293.95,1.1964492,25.52916293
294.05,1.1964492,25.64880785
294.15,1.197013292,25.76850918
294.25,1.197282518,25.88823743
294.35,1.1976714,26.00800457
294.45,1.198004727,26.12780504
294.55,1.198564546,26.2476615
294.65,1.1982825,26.36748975
294.75,1.198564546,26.4873462
294.85,1.1988936,26.60723556
294.95,1.199457692,26.72718133
295.05,1.199560255,26.84713736
295.15,1.1995047,26.96708783
295.25,1.1995047,27.0870383
295.35,1.199551708,27.20699347
295.45,1.200671345,27.3270606
295.55,1.2007269,27.44713329
295.65,1.201726882,27.56730598
295.75,1.202513192,27.6875573
295.85,1.202115764,27.80776888
295.95,1.2025602,27.9280249
296.05,1.2025602,28.04828092
296.15,1.2031713,28.16859805
296.25,1.203504627,28.28894851
296.35,1.203735392,28.40932205
296.45,1.204060173,28.52972807
296.55,1.204675546,28.65019562
296.65,1.204837936,28.77067942
296.75,1.205192631,28.89119868
296.85,1.205282373,29.01172692
296.95,1.205286646,29.13225558
297.05,1.2056157,29.25281715
297.15,1.205803731,29.37339752
297.25,1.2062268,29.4940202
297.35,1.206696877,29.61468989
297.45,1.206949009,29.73538479
297.55,1.207543015,29.85613909
297.65,1.207837882,29.97692288
297.75,1.208248131,30.09774769
297.85,1.208948973,30.21864259
297.95,1.2092823,30.33957082
298.05,1.2098934,30.46056016
298.15,1.2098934,30.5815495
298.25,1.210393391,30.70258884
298.35,1.210692531,30.82365809
298.45,1.2111156,30.94476965
298.55,1.211256623,31.06589532
298.65,1.212004473,31.18709576
298.75,1.2123378,31.30832954
298.85,1.2129489,31.42962443
298.95,1.2129489,31.55091932
299.05,1.213004455,31.67221977
299.15,1.213936062,31.79361338
299.25,1.213782218,31.9149916
299.35,1.2141711,32.03640871
299.45,1.214448873,32.15785359
299.55,1.215158262,32.27936942
299.65,1.215504409,32.40091986
299.75,1.215957392,32.5225156
299.85,1.216059955,32.6441216
299.95,1.216756523,32.76579725
300.05,1.217393264,32.88753657
300.15,1.218025731,33.00933915
300.25,1.218948791,33.13123403
300.35,1.219576985,33.25319173
300.45,1.219893218,33.37518105
300.55,1.2202821,33.49720926
300.65,1.2202821,33.61923747
300.75,1.22084955,33.74132242
300.85,1.22119875,33.8634423
300.95,1.22189715,33.98563201
301.05,1.22248206,34.10788022
301.15,1.2225519,34.23013541
301.25,1.22284872,34.35242028
301.35,1.223619646,34.47478224
301.45,1.224282027,34.59721045
301.55,1.22486535,34.71969698
301.65,1.22559867,34.84225685
301.75,1.2263931,34.96489616
301.85,1.22657643,35.0875538
301.95,1.22722245,35.21027605
302.05,1.22834862,35.33311091
302.15,1.22827005,35.45593791
302.25,1.22920416,35.57885833
302.35,1.229274,35.70178573
302.45,1.2300597,35.8247917
302.55,1.2302343,35.94781513
302.65,1.23048747,36.07086388
302.75,1.2311946,36.19398334
302.85,1.231893,36.31717264
302.95,1.232457092,36.44041835
303.05,1.232559655,36.56367431
303.15,1.233162208,36.68699053
303.25,1.23354297,36.81034483
303.35,1.2343374,36.93377857
303.45,1.2349485,37.05727342
303.55,1.23525405,37.18079883
303.65,1.2361707,37.3044159
303.75,1.2370437,37.42812027
303.85,1.23720957,37.55184122
303.95,1.23804765,37.67564599
304.05,1.2386151,37.7995075
304.15,1.2394881,37.92345631
304.25,1.2404484,38.04750115
304.35,1.240730446,38.17157419
304.45,1.24057062,38.29563125
304.55,1.24136505,38.41976776
304.65,1.24215948,38.54398371
304.75,1.24293645,38.66827735
304.85,1.243670564,38.79264441
304.95,1.244350038,38.91707941
305.05,1.244892764,39.04156869
305.15,1.245431215,39.16611181
305.25,1.246059409,39.29071775
305.35,1.246465385,39.41536429
305.45,1.247392718,39.54010356
305.55,1.247405538,39.66484411
305.65,1.2490038,39.78974449
305.75,1.249050808,39.91464958
305.85,1.250226,40.03967218
305.95,1.250884108,40.16476059
306.05,1.2514482,40.28990541
306.15,1.2520593,40.41511134
306.25,1.2532815,40.54043949
306.35,1.253798585,40.66581934
306.45,1.2551148,40.79133082
306.55,1.256101962,40.91694102
306.65,1.256392555,41.04258028
306.75,1.257418177,41.16832209
306.85,1.2581703,41.29413912
306.95,1.258687385,41.42000786
307.05,1.259559164,41.54596378
307.15,1.260473677,41.67201115
307.25,1.2606147,41.79807262
307.35,1.261977923,41.92427041
307.45,1.2630591,42.05057632
307.55,1.263623192,42.17693864
307.65,1.264670182,42.30340566
307.75,1.265127438,42.4299184
307.85,1.266392373,42.55655764
307.95,1.266960738,42.68325371
308.05,1.268114564,42.81006517
308.15,1.269029077,42.93696808
308.25,1.270170082,43.06398508
308.35,1.2710034,43.19108542
308.45,1.271336727,43.3182191
308.55,1.272789692,43.44549807
308.65,1.2734478,43.57284285
308.75,1.274858031,43.70032865
308.85,1.2758922,43.82791787
308.95,1.276738338,43.9555917
309.05,1.277503282,44.08334203
309.15,1.278712662,44.2112133
309.25,1.279614355,44.33917473
309.35,1.281157062,44.46729044
309.45,1.282058755,44.59549631
309.55,1.283460438,44.72384236
309.65,1.284392045,44.85228156
309.75,1.2856698,44.98084854
309.85,1.287447545,45.1095933
309.95,1.288208215,45.23841412
310.05,1.289780836,45.3673922
310.15,1.291263715,45.49651857
310.25,1.292225236,45.6257411
310.35,1.293379062,45.755079
310.45,1.294947409,45.88457374
310.55,1.296434562,46.0142172
310.65,1.297780691,46.14399527
310.75,1.299819115,46.27397718
310.85,1.301169518,46.40409413
310.95,1.303250677,46.5344192
311.05,1.305502773,46.66496948
311.15,1.307434362,46.79571291
311.25,1.309780473,46.92669096
311.35,1.311524031,47.05784336
311.45,1.313947064,47.18923807
311.55,1.3163121,47.32086928
311.65,1.3192803,47.45279731
311.75,1.32185565,47.58498288
311.85,1.32520797,47.71750367
311.95,1.32936345,47.85044002
312.05,1.33486335,47.98392635
312.15,1.3384863,48.11777498
312.25,1.34256321,48.2520313
312.35,1.3481766,48.38684896
312.45,1.355835191,48.52243248
312.55,1.364219654,48.65885445
312.65,1.377501464,48.79660459
312.75,1.381941554,48.93479875
312.85,1.3889457,49.07369332
312.95,1.401261715,49.21381949
313.05,1.410500864,49.35486958
313.15,1.4219451,49.49706409
313.25,1.430889382,49.64015303
313.35,1.447705315,49.78492356
313.45,1.455888927,49.93051245
313.55,1.467307523,50.0772432
313.65,1.481444018,50.2253876
313.75,1.49278905,50.37466651
313.85,1.50358806,50.52502532
313.95,1.5179751,50.67682283
314.05,1.536165245,50.83043935
314.15,1.5502761,50.98546696
314.25,1.5661647,51.14208343
314.35,1.5826644,51.30034987
314.45,1.600497409,51.46039961
314.55,1.613642469,51.62176386
314.65,1.6401078,51.78577464
314.75,1.663564638,51.9521311
314.85,1.684551436,52.12058625
314.95,1.70719785,52.29130603
315.05,1.73207835,52.46451387
315.15,1.7604945,52.64056332
315.25,1.789382864,52.8195016
315.35,1.823907877,53.00189239
315.45,1.856381645,53.18753055
315.55,1.89183735,53.37671429
315.65,1.929435873,53.56965788
315.75,1.963614738,53.76601935
315.85,2.002156773,53.96623503
315.95,2.039861215,54.17022115
316.05,2.076710973,54.37789225
316.15,2.11619835,54.58951208
316.25,2.153487355,54.80486082
316.35,2.186807262,55.02354154
316.45,2.218375064,55.24537905
316.55,2.2527792,55.47065697
316.65,2.279429509,55.69859992
316.75,2.303057285,55.92890565
316.85,2.322373173,56.16114297
316.95,2.3385951,56.39500248
317.05,2.348483809,56.62985086
317.15,2.3604201,56.86589287
317.25,2.364761291,57.102369
317.35,2.3654835,57.33891735
317.45,2.3660946,57.57552681
317.55,2.364919408,57.81201875
317.65,2.362094673,58.04822821
317.75,2.357445185,58.28397273
317.85,2.354205927,58.51939332
317.95,2.348654746,58.7542588
318.05,2.343372791,58.98859608
318.15,2.338078015,59.22240388
318.25,2.330539691,59.45545785
318.35,2.323787677,59.68783662
318.45,2.313873327,59.91922395
318.55,2.307005931,60.14992454
318.65,2.30144022,60.38006856
318.75,2.29909185,60.60997775
318.85,2.29667364,60.83964511
318.95,2.29525065,61.06917018
319.05,2.29539033,61.29870921
319.15,2.29559985,61.5282692
319.25,2.298929155,61.75816211
319.35,2.305783731,61.98874049
319.45,2.31745104,62.22048559
319.55,2.34474975,62.45496056
319.65,2.3722056,62.69218112
319.75,2.407978454,62.93297897
319.85,2.445148718,63.17749384
319.95,2.490100892,63.42650393
320.05,2.528869418,63.67939087
320.15,2.57906295,63.93729717
320.25,2.625201,64.19981727
320.35,2.680105985,64.46782787
320.45,2.733032373,64.7411311
320.55,2.79870975,65.02100208
320.65,2.853974618,65.30639954
320.75,2.928212585,65.5992208
320.85,2.997638673,65.89898467
320.95,3.0692961,66.20591428
321.05,3.157191327,66.52163341
321.15,3.24428895,66.8460623
321.25,3.334910318,67.17955334
321.35,3.433599,67.52291324
321.45,3.536628873,67.87657612
321.55,3.6436428,68.2409404
321.65,3.765458045,68.61748621
321.75,3.8843289,69.0059191
321.85,4.0207497,69.40799407
321.95,4.161224354,69.8241165
322.05,4.3132629,70.25544279
322.15,4.48194105,70.7036369
322.25,4.64845125,71.16848202
322.35,4.84397415,71.65287944
322.45,5.033379436,72.15621738
322.55,5.24368302,72.68058568
322.65,5.466760445,73.22726173
322.75,5.70714126,73.79797585
322.85,5.976422475,74.3956181
322.95,6.2408178,75.01969988
323.05,6.535680825,75.67326796
323.15,6.85894254,76.35916222
323.25,7.200761325,77.07923835
323.35,7.57657764,77.83689611
323.45,7.963210425,78.63321716
323.55,8.40197004,79.47341416
323.65,8.879245408,80.3613387
323.75,9.41256648,81.30259535
323.85,9.996665262,82.30226188
323.95,10.65219047,83.36748092
324.05,11.41977614,84.50945854
324.15,12.31850515,85.74130905
324.25,13.35748022,87.07705707
324.35,14.58191171,88.53524824
324.45,16.1741028,90.15265852
324.55,18.149857,91.96764422
324.65,20.5469307,94.02233729
324.75,23.7125451,96.3935918
324.85,27.61645713,99.15523752
324.95,31.87138422,102.3423759
325.05,36.57027825,105.9994038
325.15,41.6622925,110.165633
325.25,46.7284917,114.8384822
325.35,52.45112633,120.0835948
325.45,57.0524614,125.788841
325.55,61.5950415,131.9483451
325.65,64.0025017,138.3485953
325.75,64.69114943,144.8177102
325.85,62.04621227,151.0223314
325.95,54.53155675,156.4754871
326.05,47.67132314,161.2426194
326.15,41.74138608,165.416758
326.25,36.67355415,169.0841135
326.35,33.31558743,172.4156722
326.45,30.1228677,175.427959
326.55,26.31154811,178.0591138
326.65,22.88217296,180.3473311
326.75,20.34758988,182.3820901
326.85,18.33215153,184.2153052
326.95,16.76856051,185.8921613
327.05,14.6400381,187.3561651
327.15,12.9008475,188.6462498
327.25,11.20235616,189.7664854
327.35,9.3051351,190.696999
327.45,7.7639409,191.473393
327.55,6.8674572,192.1601388
327.65,6.18760845,192.7788996
327.75,5.6232576,193.3412254
327.85,5.15668275,193.8568936
327.95,4.71076308,194.32797
328.05,4.31336475,194.7593064
328.15,4.009495275,195.160256
328.25,3.73520304,195.5337763
328.35,3.492963,195.8830726
328.45,3.31849395,196.214922
328.55,3.15431175,196.5303531
328.65,3.01190508,196.8315436
328.75,2.8987992,197.1214236
328.85,2.80718658,197.4021422
328.95,2.7300483,197.675147
329.05,2.64180255,197.9393273
329.15,2.5836462,198.1976919
329.25,2.504727,198.4481646
329.35,2.428274025,198.690992
329.45,2.3613804,198.9271301
329.55,2.2848862,199.1556187
329.65,2.209194675,199.3765382
329.75,2.1403271,199.5905709
329.85,2.0646186,199.7970327
329.95,1.98678483,199.9957112
330.05,1.9218928,200.1879005
330.15,1.853492809,200.3732498
330.25,1.7945124,200.552701
330.35,1.742550382,200.726956
330.45,1.69425126,200.8963812
330.55,1.643367,201.0607179
330.65,1.59879744,201.2205976
330.75,1.5635166,201.3769493
330.85,1.53243198,201.5301925
330.95,1.502469277,201.6804394
331.05,1.48391064,201.8288305
331.15,1.459598262,201.9747903
331.25,1.4378337,202.1185737
331.35,1.432756869,202.2618493
331.45,1.41913404,202.4037627
331.55,1.4097231,202.5447351
331.65,1.397445545,202.6844796
331.75,1.395479769,202.8240276
331.85,1.388890145,202.9629166
331.95,1.385608154,203.1014774
332.05,1.38356802,203.2398342
332.15,1.382129585,203.3780472
332.25,1.378890327,203.5159362
332.35,1.375924569,203.6535287
332.45,1.373557091,203.7908844
332.55,1.371928915,203.9280773
332.65,1.369946045,204.0650719
332.75,1.366852085,204.2017571
332.85,1.364723918,204.3382295
332.95,1.362997454,204.4745292
333.05,1.361279536,204.6106572
333.15,1.360506046,204.7467078
333.25,1.358835136,204.8825913
333.35,1.357309523,205.0183222
333.45,1.3565574,205.153978
333.55,1.3547241,205.2894504
333.65,1.353779673,205.4248284
333.75,1.352796785,205.560108
333.85,1.351168609,205.6952249
333.95,1.350587423,205.8302836
334.05,1.3498353,205.9652672
334.15,1.348566092,206.1001238
334.25,1.347002018,206.234824
334.35,1.346356731,206.3694597
334.45,1.345502045,206.5040099
334.55,1.344664454,206.6384763
334.65,1.344390955,206.7729154
334.75,1.3431132,206.9072267
334.85,1.342613209,207.041488
334.95,1.342173046,207.1757054
335.05,1.341613227,207.3098667
335.15,1.341467931,207.4440135
335.25,1.341057682,207.5781192
335.35,1.3400577,207.712125
335.45,1.339835482,207.8461086
335.55,1.339258569,207.9800344
335.65,1.339002164,208.1139346
335.75,1.3388355,208.2478182
335.85,1.338724391,208.3816906
335.95,1.337707315,208.5154613
336.05,1.337168864,208.6491782
336.15,1.3370022,208.7828785
336.25,1.336335545,208.916512
336.35,1.336015038,209.0501135
336.45,1.335057791,209.1836193
336.55,1.335215908,209.3171409
336.65,1.3345578,209.4505967
336.75,1.334134731,209.5840101
336.85,1.333613373,209.7173715
336.95,1.333805677,209.850752
337.05,1.333668927,209.9841189
337.15,1.333617646,210.1174807
337.25,1.333446709,210.2508254
337.35,1.333617646,210.3841871
337.45,1.333502264,210.5175374
337.55,1.333570638,210.6508944
337.65,1.332835609,210.784178
337.75,1.332865523,210.9174645
337.85,1.332446727,211.0507092
337.95,1.332442454,211.1839535
338.05,1.331891182,211.3171426
338.15,1.331831354,211.4503257
338.25,1.3308912,211.5834148
338.35,1.330797185,211.7164945
338.45,1.330502318,211.8495448
338.55,1.330656162,211.9826104
338.65,1.330724536,212.1156828
338.75,1.330092069,212.2486921
338.85,1.329613445,212.3816534
338.95,1.329574985,212.5146109
339.05,1.329280118,212.6475389
339.15,1.328681838,212.7804071
339.25,1.328946791,212.9133018
339.35,1.328728846,213.0461747
339.45,1.328724573,213.1790471
339.55,1.328399792,213.3118871
339.65,1.328002364,213.4446873
339.75,1.328211762,213.5775085
339.85,1.328224582,213.710331
339.95,1.327600662,213.843091
340.05,1.3278357,213.9758746
340.15,1.328164754,214.1086911
340.25,1.328057918,214.2414969
340.35,1.327976723,214.3742945
340.45,1.328280136,214.5071226
340.55,1.3278357,214.6399061
340.65,1.328002364,214.7727064
340.75,1.3278357,214.9054899
340.85,1.3278357,215.0382735
340.95,1.327976723,215.1710712
341.05,1.3272246,215.3037936
341.15,1.326801531,215.4364738
341.25,1.3266135,215.5691351
341.35,1.327036569,215.7018388
341.45,1.326446836,215.8344835
341.55,1.3272246,215.9672059
341.65,1.327002382,216.0999062
341.75,1.3272246,216.2326286
341.85,1.327057936,216.3653344
341.95,1.326848538,216.4980193
342.05,1.3266135,216.6306806
342.15,1.326707515,216.7633514
342.25,1.326780164,216.8960294
342.35,1.325720354,217.0286014
342.45,1.326057955,217.1612072
342.55,1.325767362,217.293784
342.65,1.326224618,217.4264064
342.75,1.325626338,217.5589691
342.85,1.325224636,217.6914915
342.95,1.325344292,217.824026
343.05,1.325113527,217.9565373
343.15,1.324921223,218.0890294
343.25,1.3247802,218.2215074
343.35,1.325720354,218.3540795
343.45,1.3253913,218.4866186
343.55,1.325109254,218.6191295
343.65,1.324891309,218.7516187
343.75,1.324686185,218.8840873
343.85,1.324613536,219.0165486
343.95,1.324733192,219.149022
344.05,1.323669109,219.2813889
344.15,1.324122092,219.4138011
344.25,1.323613555,219.5461624
344.35,1.323605008,219.6785229
344.45,1.323558,219.8108787
344.55,1.323793038,219.943258
344.65,1.323724664,220.0756305
344.75,1.323416977,220.2079722
344.85,1.323780218,220.3403502
344.95,1.323275954,220.4726778
345.05,1.323558,220.6050336
345.15,1.323416977,220.7373753
345.25,1.3229469,220.86967
345.35,1.322758869,221.0019459
345.45,1.322891345,221.134235
345.55,1.3229469,221.2665297
345.65,1.322724682,221.3988022
345.75,1.322617846,221.531064
345.85,1.322613573,221.6633253
345.95,1.3223358,221.7955589
346.05,1.322169136,221.9277758
346.15,1.3223358,222.0600094
346.25,1.322169136,222.1922263
346.35,1.322147769,222.3244411
346.45,1.322058027,222.4566469
346.55,1.321254623,222.5887724
346.65,1.321613591,222.7209337
346.75,1.321066592,222.8530404
346.85,1.320280282,222.9850684
346.95,1.3205025,223.1171187
347.05,1.320224727,223.2491411
347.15,1.320455492,223.3811867
347.25,1.319502518,223.5131369
347.35,1.319703369,223.6451073
347.45,1.318835864,223.7769909
347.55,1.319233292,223.9089142
347.65,1.3186692,224.0407811
347.75,1.318716208,224.1726527
347.85,1.318891418,224.3045419
347.95,1.317682038,224.4363101
348.05,1.317447,224.5680548
348.15,1.317399992,224.6997948
348.25,1.317280336,224.8315228
348.35,1.317447,224.9632675
348.45,1.317669218,225.0950344
348.55,1.317070938,225.2267415
348.65,1.316947009,225.3584362
348.75,1.317211962,225.4901574
348.85,1.316613682,225.6218188
348.95,1.316412831,225.7534601
349.05,1.316002582,225.8850603
349.15,1.3158756,226.0166479
349.25,1.31512482,226.1481604
349.35,1.314908585,226.2796512
349.45,1.314558164,226.411107
349.55,1.313921423,226.5424992
349.65,1.313947064,226.6738939
349.75,1.313357331,226.8052296
349.85,1.3131693,226.9365466
349.95,1.31330025,227.0678766
350.05,1.31310819,227.1991874
350.15,1.3128201,227.3304694
350.25,1.31292486,227.4617619
350.35,1.312229146,227.5929848
350.45,1.312058209,227.7241906
350.55,1.312041115,227.8553947
350.65,1.312169318,227.9866117
350.75,1.3119471,228.1178064
350.85,1.31188599,228.248995
350.95,1.311336,228.3801286
351.05,1.31188599,228.5113172
351.15,1.31146695,228.6424639
351.25,1.31115267,228.7735791
351.35,1.311053954,228.9046845
351.45,1.310947118,229.0357793
351.55,1.3107249,229.1668517
351.65,1.310558236,229.2979076
351.75,1.310583877,229.428966
351.85,1.310336018,229.5599996
351.95,1.3101138,229.6910109
352.05,1.3101138,229.8220223
352.15,1.3101138,229.9530337
352.25,1.30956381,230.0839901
352.35,1.3101138,230.2150015
352.45,1.309558255,230.3459573
352.55,1.30945905,230.4769032
352.65,1.3095027,230.6078535
352.75,1.3088916,230.7387426
352.85,1.309002709,230.8696429
352.95,1.30937175,231.0005801
353.05,1.30895271,231.1314753
353.15,1.30832415,231.2623077
353.25,1.30864716,231.3931725
353.35,1.3081059,231.5239831
353.45,1.30803606,231.6547867
353.55,1.30753845,231.7855405
353.65,1.30742496,231.916283
353.75,1.30727655,232.0470107
353.85,1.30748607,232.1777593
353.95,1.30727655,232.3084869
354.05,1.3070583,232.4391927
354.15,1.3067964,232.5698724
354.25,1.3064472,232.7005171
354.35,1.306870269,232.8312041
354.45,1.306502755,232.9618544
354.55,1.3063599,233.0924904
354.65,1.3064472,233.2231351
354.75,1.30640355,233.3537755
354.85,1.30601943,233.4843774
354.95,1.30587975,233.6149654
355.05,1.3058361,233.745549
355.15,1.3058361,233.8761326
355.25,1.30589721,234.0067223
355.35,1.30587975,234.1373103
355.45,1.30565277,234.2678756
355.55,1.3053123,234.3984068
355.65,1.305225,234.5289293
355.75,1.305225,234.6594518
355.85,1.305225,234.7899743
355.95,1.3050504,234.9204794
356.05,1.30498056,235.0509774
356.15,1.305225,235.1814999
356.25,1.30485834,235.3119857
356.35,1.3049631,235.4424821
356.45,1.30498056,235.5729801
356.55,1.3046139,235.7034415
356.65,1.30491945,235.8339334
356.75,1.30483215,235.9644167
356.85,1.3046139,236.0948781
356.95,1.30491945,236.22537
357.05,1.30491945,236.3558619
357.15,1.3042647,236.4862884
357.25,1.30418613,236.616707
357.35,1.30369725,236.7470768
357.45,1.30394169,236.8774709
357.55,1.3040028,237.0078712
357.65,1.3040028,237.1382715
357.75,1.3038282,237.2686543
357.85,1.30394169,237.3990485
357.95,1.3033917,237.5293876
358.05,1.3033917,237.6597268
358.15,1.3033917,237.790066
358.25,1.30284171,237.9203501
358.35,1.3031298,238.0506631
358.45,1.30308615,238.1809717
358.55,1.30308615,238.3112804
358.65,1.30235283,238.4415156
358.75,1.30221315,238.571737
358.85,1.30223061,238.70196
358.95,1.3025187,238.8322119
359.05,1.302447273,238.9624566
359.15,1.302592569,239.0927159
359.25,1.3027806,239.2229939
359.35,1.3023441,239.3532283
359.45,1.3021695,239.4834453
359.55,1.301840446,239.6136293
359.65,1.30174173,239.7438035
359.75,1.3023441,239.8740379
359.85,1.3021695,240.0042549
359.95,1.301934462,240.1344483
360.05,1.301502845,240.2645986
360.15,1.3015584,240.3947544
360.25,1.3015584,240.5249103
360.35,1.301323362,240.6550426
360.45,1.301336182,240.7851762
360.55,1.301370369,240.9153133
