Temperature (°C),Heat Capacity (Normalized) (J/(g.°C)),Enthalpy (J/g)
-1.3888888888888942,0.046513514,4.198031089419629e-18
-0.8914014517029645,0.8012552045979902,0.2288957302160805
-0.3939140145170349,1.0949561447035177,0.730754603472362
0.10357342266889469,1.1633494255678392,1.2994010226633166
0.6010608598548244,1.17411486,1.8826115170251254
1.0985482970407539,1.1743579587035176,2.4668267954723615
1.5960357342266835,1.1693033347788944,3.049604839919598
2.0935231714126132,1.1589373144572865,3.628558454291457
2.591010608598543,1.1461536909798995,4.20151066280402
3.088498045784472,1.1319881227336683,4.76762965636181
3.585985482970402,1.1170075555025125,5.326133525221106
4.083472920156332,1.1038585789396984,5.877627803065327
4.580960357342262,1.090223143673367,6.4228930091407035
5.078447794528191,1.0784087924572865,6.961780948437187
5.575935231714121,1.0680522890703517,7.495046303487437
6.073422668900051,1.0595757108994976,8.023772012060302
6.5709101060859805,1.0517202440201003,8.548572825618091
7.068397543271908,1.044300172316583,9.06939420665829
7.565884980457838,1.0388506168693465,9.58712116677387
8.063372417643768,1.0344773869346733,10.102540470954771
8.560859854829697,1.0293799769296483,10.615525575125627
9.058347292015627,1.026876479954774,11.126927153718592
9.555834729201557,1.0251719434623117,11.637166493165829
10.053322166387487,1.0219751906633165,12.146108710150754
10.550809603573416,1.019417472160804,12.653801193819096
11.048297040759346,1.019,13.160759072311558
11.545784477945276,1.01805025120603,13.667499767437185
12.043271915131205,1.0171356783919598,14.173824317688442
12.540759352317135,1.0167028853517588,14.679739766180905
13.038246789503065,1.017354271356784,15.185624652763819
13.535734226688994,1.0162970620603016,15.691419426984924
14.033221663874924,1.0170315864723618,16.197188191758794
14.530709101060854,1.0183196751758794,16.703605621758793
15.028196538246783,1.0189080014673366,17.21038296974874
15.525683975432711,1.019,17.717263738743718
16.023171412618645,1.0203140525879397,18.224736899447237
16.520658849804573,1.0215044105628142,18.7326660579397
17.018146286990504,1.022953368356784,19.241135042663316
17.515633724176432,1.024028780281407,19.750379493517585
18.013121161362363,1.0255375834623115,20.260108860854274
18.51060859854829,1.027998172683417,20.770925377085426
19.008096035734223,1.0292459497537687,21.282656805226132
19.50558347292015,1.030872052643216,21.795037790653264
20.003070910106082,1.0330371085829144,22.30866790236181
20.50055834729201,1.0350095934120602,22.82329886944724
20.99804578447794,1.0384225676984926,23.338913096180907
21.49553322166387,1.0408442211055275,23.856286217085426
21.9930206588498,1.0436792003366835,24.374932491105533
22.49050809603573,1.0452442981708543,24.894630639698494
22.98799553322166,1.0485248271758794,25.415601423618092
23.48548297040759,1.052,25.9383566759799
23.98297040759352,1.0551101658241206,26.4625973678392
24.480457844779448,1.0581480833115577,26.988419210201005
24.97794528196538,1.0609939557989951,27.515535795728645
25.475432719151307,1.0649384331306533,28.04440482432161
25.97292015633724,1.069,28.57568994934674
26.470407593523166,1.0726677675778895,29.108591414623117
26.967895030709098,1.077181407035176,29.643421390150756
27.465382467895026,1.0821302227738694,30.180806553015078
27.962869905080957,1.085500143437186,30.72024273261307
28.460357342266885,1.0895764837336683,31.261587508994975
28.957844779452817,1.0942010050251256,31.805006386834172
29.455332216638745,1.0996317298894471,32.35101518482412
29.952819653824676,1.1040422110552763,32.89949162798995
30.450307091010604,1.1096180902261308,33.45050574603015
30.947794528196532,1.1143440275879397,34.00392388346734
31.445281965382463,1.1203417085427136,34.56020609763819
31.942769402568395,1.1277659277738692,35.11976015050252
32.44025683975432,1.1337088939949749,35.682518305175876
32.93774427694025,1.1403793795678392,36.24844232155779
33.43523171412618,1.1476336927889448,36.817859225829146
33.932719151312114,1.155155778954774,37.39101652447237
34.43020658849804,1.1630142675075377,37.96810938703517
34.92769402568397,1.1726374175527638,38.549517054321605
35.4251814628699,1.183068700356784,39.13589568226131
35.92266890005583,1.1938699796281407,39.727570534371864
36.42015633724176,1.208740450125628,40.32566480437186
36.91764377442769,1.2264601577989949,40.932126498542715
