Temp (K) ,cp (J/g-K),Enthalpy (J/g)
325.05,33.060525,103.1456982
325.15,37.64342115,106.9100403
325.25,42.20308333,111.1303487
325.35,47.35354815,115.8657035
325.45,51.494825,121.015186
325.55,55.58322143,126.5735081
325.65,57.74997501,132.3485056
325.75,58.36976924,138.1854825
325.85,55.9892825,143.7844108
325.95,49.22596956,148.7070078
326.05,43.05164706,153.0121725
326.15,37.71460667,156.7836331
326.25,33.153475,160.0989806
326.35,30.13125,163.1121056
326.45,27.25775,165.8378806
326.55,23.8275,168.2206306
326.65,20.74100625,170.2947313
326.75,18.45984,172.1407153
326.85,16.6459125,173.8053065
326.95,15.238655,175.329172
327.05,13.32295,176.661467
327.15,11.75765,177.837232
327.25,10.22898,178.86013
327.35,8.52145,179.712275
327.45,7.13435,180.42571
327.55,6.3275,181.05846
327.65,5.715625,181.6300225
327.75,5.2077,182.1507925
327.85,4.787775,182.62957
327.95,4.38644,183.068214
328.05,4.028775,183.4710915
328.15,3.7552875,183.8466203
328.25,3.50842,184.1974623
328.35,3.2904,184.5265023
328.45,3.133375,184.8398398
328.55,2.985608333,185.1384006
328.65,2.85744,185.4241446
328.75,2.755642857,185.6997089
328.85,2.67319,185.9670279
328.95,2.603764286,186.2274043
329.05,2.524341667,186.4798385
329.15,2.472,186.7270385
329.25,2.400971429,186.9671356
329.35,2.3321625,187.2003519
329.45,2.271957143,187.4275476
329.55,2.203111111,187.6478587
329.65,2.1349875,187.8613574
329.75,2.073005556,188.068658
329.85,2.004866667,188.2691447
329.95,1.934815,188.4626262
330.05,1.876411111,188.6502673
330.15,1.81485,188.8317523
330.25,1.761766667,189.0079289
330.35,1.715,189.1794289
330.45,1.67153,189.3465819
330.55,1.625733333,189.5091553
330.65,1.58562,189.6677173
330.75,1.553866667,189.8231039
330.85,1.52589,189.9756929
330.95,1.498923077,190.1255852
331.05,1.48222,190.2738072
331.15,1.460338462,190.4198411
331.25,1.44075,190.5639161
331.35,1.436180769,190.7075342
331.45,1.42392,190.8499262
331.55,1.41545,190.9914712
331.65,1.4044,191.1319112
331.75,1.402630769,191.2721742
331.85,1.3967,191.4118442
331.95,1.393746154,191.5512189
332.05,1.39191,191.6904099
332.15,1.390615385,191.8294714
332.25,1.3877,191.9682414
332.35,1.385030769,192.1067445
332.45,1.3829,192.2450345
332.55,1.381434615,192.3831779
332.65,1.37965,192.5211429
332.75,1.376865385,192.6588295
332.85,1.37495,192.7963245
332.95,1.373396154,192.9336641
333.05,1.37185,193.0708491
333.15,1.371153846,193.2079645
333.25,1.36965,193.3449295
333.35,1.368276923,193.4817572
333.45,1.3676,193.6185172
333.55,1.36595,193.7551122
333.65,1.3651,193.8916222
333.75,1.364215385,194.0280437
333.85,1.36275,194.1643187
333.95,1.362226923,194.3005414
334.05,1.36155,194.4366964
334.15,1.360407692,194.5727372
334.25,1.359,194.7086372
334.35,1.358419231,194.8444791
334.45,1.35765,194.9802441
334.55,1.356896154,195.1159337
334.65,1.35665,195.2515987
334.75,1.3555,195.3871487
334.85,1.35505,195.5226537
334.95,1.354653846,195.6581191
335.05,1.35415,195.7935341
335.15,1.354019231,195.928936
335.25,1.35365,196.064301
335.35,1.35275,196.199576
335.45,1.35255,196.334831
335.55,1.352030769,196.4700341
335.65,1.3518,196.6052141
335.75,1.35165,196.7403791
335.85,1.35155,196.8755341
335.95,1.350634615,197.0105976
336.05,1.35015,197.1456126
336.15,1.35,197.2806126
336.25,1.3494,197.4155526
336.35,1.349111538,197.5504637
336.45,1.34825,197.6852887
336.55,1.348392308,197.8201279
336.65,1.3478,197.9549079
336.75,1.347419231,198.0896499
336.85,1.34695,198.2243449
336.95,1.347123077,198.3590572
337.05,1.347,198.4937572
337.15,1.346953846,198.6284526
337.25,1.3468,198.7631326
337.35,1.346953846,198.8978279
337.45,1.34685,199.0325129
337.55,1.346911538,199.1672041
337.65,1.34625,199.3018291
337.75,1.346276923,199.4364568
337.85,1.3459,199.5710468
337.95,1.345896154,199.7056364
338.05,1.3454,199.8401764
338.15,1.345346154,199.974711
338.25,1.3445,200.109161
338.35,1.344415385,200.2436026
338.45,1.34415,200.3780176
338.55,1.344288462,200.5124464
338.65,1.34435,200.6468814
338.75,1.343780769,200.7812595
338.85,1.34335,200.9155945
338.95,1.343315385,201.049926
339.05,1.34305,201.184231
339.15,1.342511538,201.3184822
339.25,1.34275,201.4527572
339.35,1.342553846,201.5870126
339.45,1.34255,201.7212676
339.55,1.342257692,201.8554933
339.65,1.3419,201.9896833
339.75,1.342088462,202.1238922
339.85,1.3421,202.2581022
339.95,1.341538462,202.392256
340.05,1.34175,202.526431
340.15,1.342046154,202.6606356
340.25,1.34195,202.7948306
340.35,1.341876923,202.9290183
340.45,1.34215,203.0632333
340.55,1.34175,203.1974083
340.65,1.3419,203.3315983
340.75,1.34175,203.4657733
340.85,1.34175,203.5999483
340.95,1.341876923,203.734136
341.05,1.3412,203.868256
341.15,1.340819231,204.0023379
341.25,1.34065,204.1364029
341.35,1.341030769,204.270506
341.45,1.3405,204.404556
341.55,1.3412,204.538676
341.65,1.341,204.672776
341.75,1.3412,204.806896
341.85,1.34105,204.941001
341.95,1.340861538,205.0750872
342.05,1.34065,205.2091522
342.15,1.340734615,205.3432256
342.25,1.3408,205.4773056
342.35,1.339846154,205.6112902
342.45,1.34015,205.7453052
342.55,1.339888462,205.8792941
342.65,1.3403,206.0133241
342.75,1.339761538,206.1473002
342.85,1.3394,206.2812402
342.95,1.339507692,206.415191
343.05,1.3393,206.549121
343.15,1.339126923,206.6830337
343.25,1.339,206.8169337
343.35,1.339846154,206.9509183
343.45,1.33955,207.0848733
343.55,1.339296154,207.2188029
343.65,1.3391,207.3527129
343.75,1.338915385,207.4866045
343.85,1.33885,207.6204895
343.95,1.338957692,207.7543852
344.05,1.338,207.8881852
344.15,1.338407692,208.022026
344.25,1.33795,208.155821
344.35,1.337942308,208.2896152
344.45,1.3379,208.4234052
344.55,1.338111538,208.5572164
344.65,1.33805,208.6910214
344.75,1.337773077,208.8247987
344.85,1.3381,208.9586087
344.95,1.337646154,209.0923733
345.05,1.3379,209.2261633
345.15,1.337773077,209.3599406
345.25,1.33735,209.4936756
345.35,1.337180769,209.6273937
345.45,1.3373,209.7611237
345.55,1.33735,209.8948587
345.65,1.33715,210.0285737
345.75,1.337053846,210.1622791
345.85,1.33705,210.2959841
345.95,1.3368,210.4296641
346.05,1.33665,210.5633291
346.15,1.3368,210.6970091
346.25,1.33665,210.8306741
346.35,1.336630769,210.9643372
346.45,1.33655,211.0979922
346.55,1.335826923,211.2315749
346.65,1.33615,211.3651899
346.75,1.335657692,211.4987556
346.85,1.33495,211.6322506
346.95,1.33515,211.7657656
347.05,1.3349,211.8992556
347.15,1.335107692,212.0327664
347.25,1.33425,212.1661914
347.35,1.334430769,212.2996345
347.45,1.33365,212.4329995
347.55,1.334007692,212.5664002
347.65,1.3335,212.6997502
347.75,1.333542308,212.8331045
347.85,1.3337,212.9664745
347.95,1.332611538,213.0997356
348.05,1.3324,213.2329756
348.15,1.332357692,213.3662114
348.25,1.33225,213.4994364
348.35,1.3324,213.6326764
348.45,1.3326,213.7659364
348.55,1.332061538,213.8991426
348.65,1.33195,214.0323376
348.75,1.332188462,214.1655564
348.85,1.33165,214.2987214
348.95,1.331469231,214.4318683
349.05,1.3311,214.5649783
349.15,1.330985714,214.6980769
349.25,1.33031,214.8311079
349.35,1.330115385,214.9641194
349.45,1.3298,215.0970994
349.55,1.329226923,215.2300221
349.65,1.32925,215.3629471
349.75,1.328719231,215.495819
349.85,1.32855,215.628674
349.95,1.328667857,215.7615408
350.05,1.328495,215.8943903
350.15,1.328235714,216.0272139
350.25,1.32833,216.1600469
350.35,1.327703846,216.2928173
350.45,1.32755,216.4255723
350.55,1.327534615,216.5583257
350.65,1.32765,216.6910907
350.75,1.32745,216.8238357
350.85,1.327395,216.9565752
350.95,1.3269,217.0892652
351.05,1.327395,217.2220047
351.15,1.327017857,217.3547065
351.25,1.326735,217.48738
351.35,1.326646154,217.6200447
351.45,1.32655,217.7526997
351.55,1.32635,217.8853347
351.65,1.3262,218.0179547
351.75,1.326223077,218.150577
351.85,1.326,218.283177
351.95,1.3258,218.415757
352.05,1.3258,218.548337
352.15,1.3258,218.680917
352.25,1.325305,218.8134475
352.35,1.3258,218.9460275
352.45,1.3253,219.0785575
352.55,1.325210714,219.2110785
352.65,1.32525,219.3436035
352.75,1.3247,219.4760735
352.85,1.3248,219.6085535
352.95,1.325132143,219.7410667
353.05,1.324755,219.8735422
353.15,1.324189286,220.0059612
353.25,1.32448,220.1384092
353.35,1.323992857,220.2708085
353.45,1.32393,220.4032015
353.55,1.323482143,220.5355497
353.65,1.32338,220.6678877
353.75,1.323246429,220.8002123
353.85,1.323435,220.9325558
353.95,1.323246429,221.0648805
354.05,1.32305,221.1971855
354.15,1.322814286,221.3294669
354.25,1.3225,221.4617169
354.35,1.322880769,221.594005
354.45,1.32255,221.72626
354.55,1.322421429,221.8585021
354.65,1.3225,221.9907521
354.75,1.322460714,222.1229982
354.85,1.322115,222.2552097
354.95,1.321989286,222.3874086
355.05,1.32195,222.5196036
355.15,1.32195,222.6517986
355.25,1.322005,222.7839991
355.35,1.321989286,222.916198
355.45,1.321785,223.0483765
355.55,1.321478571,223.1805244
355.65,1.3214,223.3126644
355.75,1.3214,223.4448044
355.85,1.3214,223.5769444
355.95,1.321242857,223.7090687
356.05,1.32118,223.8411867
356.15,1.3214,223.9733267
356.25,1.32107,224.1054337
356.35,1.321164286,224.2375501
356.45,1.32118,224.3696681
356.55,1.32085,224.5017531
356.65,1.321125,224.6338656
356.75,1.321046429,224.7659702
356.85,1.32085,224.8980552
356.95,1.321125,225.0301677
357.05,1.321125,225.1622802
357.15,1.320535714,225.2943338
357.25,1.320465,225.4263803
357.35,1.320025,225.5583828
357.45,1.320245,225.6904073
357.55,1.3203,225.8224373
357.65,1.3203,225.9544673
357.75,1.320142857,226.0864816
357.85,1.320245,226.2185061
357.95,1.31975,226.3504811
358.05,1.31975,226.4824561
358.15,1.31975,226.6144311
358.25,1.319255,226.7463566
358.35,1.319514286,226.878308
358.45,1.319475,227.0102555
358.55,1.319475,227.142203
358.65,1.318815,227.2740845
358.75,1.318689286,227.4059535
358.85,1.318705,227.537824
358.95,1.318964286,227.6697204
359.05,1.3189,227.8016104
359.15,1.319030769,227.9335135
359.25,1.3192,228.0654335
359.35,1.318807143,228.1973142
359.45,1.31865,228.3291792
359.55,1.318353846,228.4610146
359.65,1.318265,228.5928411
359.75,1.318807143,228.7247218
359.85,1.31865,228.8565868
359.95,1.318438462,228.9884306
360.05,1.31805,229.1202356
360.15,1.3181,229.2520456
360.25,1.3181,229.3838556
360.35,1.317888462,229.5156445
360.45,1.3179,229.6474345
360.55,1.317930769,229.7792276
360.65,1.31765,229.9109926
360.75,1.317126923,230.0427052
360.85,1.317,230.1744052
360.95,1.317,230.3061052
361.05,1.317,230.4378052
361.15,1.317507692,230.569556
361.25,1.317,230.701256
361.35,1.31645,230.832901
361.45,1.31645,230.964546
361.55,1.316407692,231.0961868
361.65,1.3163,231.2278168
361.75,1.316407692,231.3594576
361.85,1.31615,231.4910726
361.95,1.3159,231.6226626
362.05,1.31595,231.7542576
362.15,1.315730769,231.8858306
362.25,1.3161,232.0174406
362.35,1.3159,232.1490306
362.45,1.3159,232.2806206
362.55,1.315519231,232.4121726
362.65,1.3159,232.5437626
362.75,1.316365385,232.6753991
362.85,1.31595,232.8069941
362.95,1.31645,232.9386391
363.05,1.316,233.0702391
363.15,1.316026923,233.2018418
363.25,1.31615,233.3334568
363.35,1.315815385,233.4650383
363.45,1.31565,233.5966033
363.55,1.315730769,233.7281764
363.65,1.31535,233.8597114
363.75,1.314926923,233.9912041
363.85,1.3148,234.1226841
363.95,1.31425,234.2541091
364.05,1.31475,234.3855841
