T (K),83vol% Weighted heat capacity (J/g-c),83vol% enthalpy (J/g)
310.25,1.240819055,42.59353677
310.35,1.242330677,42.71776984
310.45,1.244385364,42.84220838
310.55,1.246333677,42.96684175
310.65,1.248097236,43.09165147
310.75,1.250767769,43.21672825
310.85,1.252536927,43.34198194
310.95,1.255263446,43.46750828
311.05,1.258213909,43.59332967
311.15,1.260744477,43.71940412
311.25,1.263818109,43.84578593
311.35,1.266102338,43.97239617
311.45,1.269276745,44.09932384
311.55,1.272375171,44.22656136
311.65,1.2762638,44.35418774
311.75,1.279637757,44.48215151
311.85,1.28402962,44.61055448
311.95,1.2894737,44.73950185
312.05,1.2966791,44.86916976
312.15,1.301425514,44.99931231
312.25,1.30676666,45.12998897
312.35,1.314120743,45.26140105
312.45,1.324154236,45.39381647
312.55,1.335138692,45.52733034
312.65,1.352539145,45.66258426
312.75,1.358356092,45.79841986
312.85,1.3675322,45.93517308
312.95,1.383667369,46.07353982
313.05,1.395771545,46.21311698
313.15,1.4107646,46.35419344
313.25,1.422482473,46.49644168
313.35,1.444512969,46.64089298
313.45,1.455234291,46.78641641
313.55,1.470193754,46.93343578
313.65,1.488713927,47.08230718
313.75,1.503577014,47.23266488
313.85,1.51772476,47.38443735
313.95,1.536573171,47.53809467
314.05,1.560404018,47.69413507
314.15,1.5788906,47.85202413
314.25,1.5997062,48.01199475
314.35,1.6213224,48.17412699
314.45,1.644685364,48.33859553
314.55,1.661906662,48.5047862
314.65,1.6965788,48.67444408
314.75,1.727309523,48.84717503
314.85,1.754804255,49.02265545
314.95,1.784473243,49.20110278
315.05,1.8170691,49.38280969
315.15,1.854297,49.56823939
315.25,1.892143545,49.75745374
315.35,1.937374646,49.95119121
315.45,1.979918418,50.14918305
315.55,2.026368814,50.35181993
315.65,2.075626509,50.55938258
315.75,2.120404123,50.77142299
315.85,2.170897909,50.98851278
315.95,2.220294369,51.21054222
316.05,2.268571109,51.43739933
316.15,2.320303386,51.66942967
316.25,2.369155582,51.90634523
316.35,2.412807877,52.14762602
316.45,2.454164745,52.39304249
316.55,2.499237486,52.64296624
316.65,2.534151964,52.89638144
316.75,2.565106631,53.1528921
316.85,2.590412309,53.41193333
316.95,2.6116646,53.67309979
317.05,2.624619764,53.93556177
317.15,2.640257457,54.19958751
317.25,2.645944836,54.464182
317.35,2.646891,54.7288711
317.45,2.6476916,54.99364026
317.55,2.646151985,55.25825545
317.65,2.642451309,55.52250059
317.75,2.636360031,55.78613659
317.85,2.632116291,56.04934822
317.95,2.624843708,56.31183259
318.05,2.617923836,56.57362497
318.15,2.610987169,56.83472369
318.25,2.601111236,57.09483481
318.35,2.592265446,57.35406136
318.45,2.579276691,57.61198903
318.55,2.570279738,57.869017
318.65,2.56298812,58.12531581
318.75,2.559911529,58.38130697
318.85,2.55674344,58.63698131
318.95,2.554879186,58.89246923
319.05,2.55506218,59.14797545
319.15,2.555336671,59.40350911
319.25,2.559698382,59.65947895
319.35,2.568678538,59.9163468
319.45,2.58396384,60.17474319
319.55,2.619727786,60.43671597
319.65,2.6556976,60.70228573
319.75,2.702563492,60.97254208
319.85,2.751260127,61.24766809
319.95,2.810151815,61.52868327
320.05,2.860942327,61.8147775
320.15,2.9267007,62.10744757
320.25,2.987146,62.40616217
320.35,3.059076831,62.71206986
320.45,3.128415509,63.02491141
320.55,3.214459214,63.34635733
320.65,3.286861527,63.67504348
320.75,3.384120431,64.01345552
320.85,3.475075309,64.36096306
320.95,3.568953457,64.7178584
321.05,3.684104691,65.08626887
321.15,3.798210986,65.46608997
321.25,3.916933727,65.85778334
321.35,4.046225429,66.26240588
321.45,4.181204509,66.68052634
321.55,4.321403086,67.11266664
321.65,4.480992818,67.56076593
321.75,4.636725114,68.02443844
321.85,4.815449533,68.50598339
321.95,4.999484892,69.00593188
322.05,5.198670067,69.52579889
322.15,5.419654729,70.06776436
322.25,5.637799167,70.63154428
322.35,5.893953043,71.22093958
322.45,6.142092255,71.83514881
322.55,6.417610253,72.47690983
322.65,6.709863218,73.14789615
322.75,7.024785293,73.85037468
322.85,7.377569683,74.58813165
322.95,7.723953086,75.36052696
323.05,8.110252117,76.17155217
323.15,8.533756173,77.02492779
323.25,8.981571783,77.92308497
323.35,9.47392744,78.87047771
323.45,9.980453717,79.86852308
323.55,10.55527117,80.9240502
323.65,11.18054798,82.042105
323.75,11.87925008,83.23003001
323.85,12.64447588,84.49447759
323.95,13.50327719,85.84480531
324.05,14.50888852,87.29569417
324.15,15.68631029,88.86432519
324.25,17.04746795,90.56907199
324.35,18.65159141,92.43423113
324.45,20.73751547,94.50798268
324.55,23.32594422,96.8405771
324.65,26.4663422,99.48721132
324.75,30.6136027,102.5485716
324.85,35.72810437,106.121382
324.95,41.30246965,110.251629
325.05,47.4584745,114.9974764
325.15,54.12950479,120.4104269
325.25,60.76671487,126.4870984
325.35,68.26391874,133.3134903
325.45,74.29211192,140.7427015
325.55,80.24333043,148.7670345
325.65,83.39733572,157.1067681
325.75,84.29953074,165.5367212
325.85,80.83440769,173.6201619
325.95,70.98948344,180.7191103
326.05,62.00191508,186.9193018
326.15,54.23312501,192.3426143
326.25,47.5937759,197.1019919
326.35,43.19451529,201.4214434
326.45,39.0117442,205.3226178
326.55,34.01854756,208.7244726
326.65,29.52573503,211.6770461
326.75,26.20518648,214.2975647
326.85,23.56476765,216.6540415
326.95,21.51631246,218.8056727
327.05,18.7277426,220.678447
327.15,16.449235,222.3233705
327.25,14.22404736,223.7457752
327.35,11.7385046,224.9196257
327.45,9.7193914,225.8915648
327.55,8.5449112,226.746056
327.65,7.6542437,227.5114803
327.75,6.9148896,228.2029693
327.85,6.3036315,228.8333324
327.95,5.71943368,229.4052758
328.05,5.1988035,229.9251562
328.15,4.80070515,230.4052267
328.25,4.44135584,230.8493623
328.35,4.123998,231.2617621
328.45,3.8954267,231.6513047
328.55,3.680332167,232.0193379
328.65,3.49376568,232.3687145
328.75,3.345586057,232.7032731
328.85,3.22556468,233.0258296
328.95,3.124506086,233.3382802
329.05,3.008895633,233.6391698
329.15,2.9327052,233.9324403
329.25,2.829313429,234.2153716
329.35,2.72915265,234.4882869
329.45,2.641515543,234.7524384
329.55,2.541300756,235.0065685
329.65,2.44213755,235.2507823
329.75,2.351914378,235.4859737
329.85,2.252728933,235.7112466
329.95,2.15075918,235.9263225
330.05,2.065744356,236.132897
330.15,1.976133764,236.3305103
330.25,1.898863733,236.5203967
330.35,1.830788473,236.7034755
330.45,1.76751196,236.8802267
330.55,1.700848667,237.0503116
330.65,1.64245824,237.2145574
330.75,1.596236933,237.3741811
330.85,1.55551308,237.5297324
330.95,1.516259046,237.6813583
331.05,1.49194544,237.8305529
331.15,1.460093877,237.9765623
331.25,1.4315802,238.1197203
331.35,1.424929062,238.2622132
331.45,1.40708184,238.4029214
331.55,1.3947526,238.5423966
331.65,1.378667818,238.6802634
331.75,1.376092462,238.8178727
331.85,1.367459418,238.9546186
331.95,1.363159692,239.0909346
332.05,1.36048692,239.2269833
332.15,1.358602431,239.3628435
332.25,1.354358691,239.4982794
332.35,1.350473262,239.6333267
332.45,1.347371636,239.7680639
332.55,1.345238569,239.9025877
332.65,1.342640818,240.0368518
332.75,1.338587431,240.1707106
332.85,1.335799327,240.3042905
332.95,1.333537492,240.4376442
333.05,1.331286855,240.5707729
333.15,1.330273508,240.7038003
333.25,1.328084455,240.8366087
333.35,1.326085754,240.9692173
333.45,1.3251004,241.1017273
333.55,1.3226986,241.2339972
333.65,1.321461309,241.3661433
333.75,1.320173631,241.4981607
333.85,1.318040564,241.6299647
333.95,1.317279154,241.7616927
334.05,1.3162938,241.893322
334.15,1.314631015,242.0247851
334.25,1.312581927,242.1560433
334.35,1.311736538,242.287217
334.45,1.310616818,242.4182787
334.55,1.309519492,242.5492306
334.65,1.309161182,242.6801467
334.75,1.3074872,242.8108955
334.85,1.306832164,242.9415787
334.95,1.306255508,243.0722042
335.05,1.305522091,243.2027564
335.15,1.305331738,243.3332896
335.25,1.304794273,243.463769
335.35,1.3034842,243.5941175
335.45,1.303193073,243.7244368
335.55,1.302437262,243.8546805
335.65,1.302101345,243.9848906
335.75,1.301883,244.1150789
335.85,1.301737436,244.2452527
335.95,1.300404969,244.3752932
336.05,1.299699545,244.5052631
336.15,1.2994812,244.6352112
336.25,1.298607818,244.765072
336.35,1.298187923,244.8948908
336.45,1.296933836,245.0245842
336.55,1.297140985,245.1542983
336.65,1.2962788,245.2839262
336.75,1.295724538,245.4134986
336.85,1.295041509,245.5430028
336.95,1.295293446,245.6725321
337.05,1.295114291,245.8020436
337.15,1.295047108,245.9315483
337.25,1.294823164,246.0610306
337.35,1.295047108,246.1905353
337.45,1.294895945,246.3200249
337.55,1.294985523,246.4495234
337.65,1.294022564,246.5789257
337.75,1.294061754,246.7083319
337.85,1.293513091,246.8376832
337.95,1.293507492,246.9670339
338.05,1.292785273,247.0963125
338.15,1.292706892,247.2255831
338.25,1.2914752,247.3547307
338.35,1.291352031,247.4838659
338.45,1.290965727,247.6129624
338.55,1.291167277,247.7420792
338.65,1.291256855,247.8712049
338.75,1.290428262,248.0002477
338.85,1.289801218,248.1292278
338.95,1.289750831,248.2582029
339.05,1.289364527,248.3871393
339.15,1.288580723,248.5159974
339.25,1.288927836,248.6448902
339.35,1.288642308,248.7737544
339.45,1.288636709,248.9026181
339.55,1.288211215,249.0314392
339.65,1.287690545,249.1602083
339.75,1.287964877,249.2890048
339.85,1.287981673,249.4178029
339.95,1.287164277,249.5465194
340.05,1.2874722,249.6752666
340.15,1.287903292,249.8040569
340.25,1.287763327,249.9328332
340.35,1.287656954,250.0615989
340.45,1.288054455,250.1904044
340.55,1.2874722,250.3191516
340.65,1.287690545,250.4479207
340.75,1.2874722,250.5766679
340.85,1.2874722,250.7054151
340.95,1.287656954,250.8341808
341.05,1.2866716,250.9628479
341.15,1.286117338,251.0914597
341.25,1.285871,251.2200468
341.35,1.286425262,251.3486893
341.45,1.285652655,251.4772546
341.55,1.2866716,251.6059217
341.65,1.286380473,251.7345598
341.75,1.2866716,251.8632269
341.85,1.286453255,251.9918723
341.95,1.286178923,252.1204902
342.05,1.285871,252.2490773
342.15,1.285994169,252.3776767
342.25,1.286089345,252.5062856
342.35,1.284700892,252.6347557
342.45,1.285143182,252.76327
342.55,1.284762477,252.8917463
342.65,1.285361527,253.0202824
342.75,1.284577723,253.1487402
342.85,1.284051455,253.2771453
342.95,1.284208215,253.4055662
343.05,1.283905891,253.5339567
343.15,1.283653954,253.6623221
343.25,1.2834692,253.7906691
343.35,1.284700892,253.9191392
343.45,1.2842698,254.0475661
343.55,1.283900292,254.1759562
343.65,1.283614764,254.3043176
343.75,1.283346031,254.4326522
343.85,1.283250855,254.5609773
343.95,1.283407615,254.6893181
344.05,1.282013564,254.8175194
344.15,1.282607015,254.9457801
344.25,1.281940782,255.0739742
344.35,1.281929585,255.2021672
344.45,1.281868,255.330354
344.55,1.282175923,255.4585716
344.65,1.282086345,255.5867802
344.75,1.281683246,255.7149485
344.85,1.282159127,255.8431644
344.95,1.281498492,255.9713143
345.05,1.281868,256.0995011
345.15,1.281683246,256.2276694
345.25,1.2810674,256.3557762
345.35,1.280821062,256.4838583
345.45,1.280994618,256.6119577
345.55,1.2810674,256.7400645
345.65,1.280776273,256.8681421
345.75,1.280636308,256.9962057
345.85,1.280630709,257.1242688
345.95,1.2802668,257.2522955
346.05,1.280048455,257.3803003
346.15,1.2802668,257.508327
346.25,1.280048455,257.6363318
346.35,1.280020462,257.7643339
346.45,1.279902891,257.8923242
346.55,1.278850354,258.0202092
346.65,1.279320636,258.1481413
346.75,1.278604015,258.2760017
346.85,1.277573873,258.4037591
346.95,1.277865,258.5315456
347.05,1.277501091,258.6592957
347.15,1.277803415,258.787076
347.25,1.276554927,258.9147315
347.35,1.276818062,259.0424133
347.45,1.275681545,259.1699815
347.55,1.276202215,259.2976017
347.65,1.2754632,259.425148
347.75,1.275524785,259.5527005
347.85,1.275754327,259.6802759
347.95,1.274169923,259.8076929
348.05,1.273862,259.9350791
348.15,1.273800415,260.0624592
348.25,1.273643655,260.1898235
348.35,1.273862,260.3172097
348.45,1.274153127,260.444625
348.55,1.273369323,260.571962
348.65,1.273206964,260.6992827
348.75,1.273554077,260.8266381
348.85,1.272770273,260.9539151
348.95,1.272507138,261.0811658
349.05,1.271969673,261.2083628
349.15,1.271803314,261.3355431
349.25,1.27081972,261.4626251
349.35,1.270536431,261.5896787
349.45,1.270077345,261.7166865
349.55,1.269243154,261.8436108
349.65,1.269276745,261.9705385
349.75,1.268504138,262.0973889
349.85,1.2682578,262.2242146
349.95,1.268429357,262.3510576
350.05,1.26817774,262.4778754
350.15,1.267800314,262.6046554
350.25,1.26793756,262.7314491
350.35,1.267026108,262.8581518
350.45,1.266802164,262.984832
350.55,1.266779769,263.11151
350.65,1.266947727,263.2382047
350.75,1.2666566,263.3648704
350.85,1.26657654,263.491528
350.95,1.265856,263.6181136
351.05,1.26657654,263.7447713
351.15,1.266027557,263.871374
351.25,1.26561582,263.9979356
351.35,1.265486492,264.1244843
351.45,1.265346527,264.2510189
351.55,1.2650554,264.3775245
351.65,1.264837055,264.5040082
351.75,1.264870646,264.6304952
351.85,1.264545927,264.7569498
351.95,1.2642548,264.8833753
352.05,1.2642548,265.0098008
352.15,1.2642548,265.1362263
352.25,1.26353426,265.2625797
352.35,1.2642548,265.3890052
352.45,1.263526982,265.5153579
352.55,1.263397014,265.6416976
352.65,1.2634542,265.768043
352.75,1.2626536,265.8943084
352.85,1.262799164,266.0205883
352.95,1.263282643,266.1469165
353.05,1.26273366,266.2731899
353.15,1.261910186,266.3993809
353.25,1.26233336,266.5256143
353.35,1.261624257,266.6517767
353.45,1.26153276,266.77793
353.55,1.260880843,266.904018
353.65,1.26073216,267.0300913
353.75,1.260537729,267.156145
353.85,1.26081222,267.2822263
353.95,1.260537729,267.40828
354.05,1.2602518,267.5343052
354.15,1.259908686,267.6602961
354.25,1.2594512,267.7862412
354.35,1.260005462,267.9122417
354.45,1.259523982,268.0381941
354.55,1.259336829,268.1641278
354.65,1.2594512,268.2900729
354.75,1.259394014,268.4160123
354.85,1.25889078,268.5419014
354.95,1.258707786,268.6677722
355.05,1.2586506,268.7936373
355.15,1.2586506,268.9195023
355.25,1.25873066,269.0453754
355.35,1.258707786,269.1712462
355.45,1.25841042,269.2970872
355.55,1.257964371,269.4228836
355.65,1.25785,269.5486686
355.75,1.25785,269.6744536
355.85,1.25785,269.8002386
355.95,1.257621257,269.9260008
356.05,1.25752976,270.0517537
356.15,1.25785,270.1775387
356.25,1.25736964,270.3032757
356.35,1.257506886,270.4290264
356.45,1.25752976,270.5547794
356.55,1.2570494,270.6804843
356.65,1.2574497,270.8062293
356.75,1.257335329,270.9319628
356.85,1.2570494,271.0576678
356.95,1.2574497,271.1834127
357.05,1.2574497,271.3091577
357.15,1.256591914,271.4348169
357.25,1.25648898,271.5604658
357.35,1.2558485,271.6860506
357.45,1.25616874,271.8116675
357.55,1.2562488,271.9372924
357.65,1.2562488,272.0629173
357.75,1.256020057,272.1885193
357.85,1.25616874,272.3141362
357.95,1.2554482,272.439681
358.05,1.2554482,272.5652258
358.15,1.2554482,272.6907706
358.25,1.25472766,272.8162434
358.35,1.255105086,272.9417539
358.45,1.2550479,273.0672587
358.55,1.2550479,273.1927635
358.65,1.25408718,273.3181722
358.75,1.253904186,273.4435626
358.85,1.25392706,273.5689553
358.95,1.254304486,273.6943858
359.05,1.254210909,273.8198069
359.15,1.254401262,273.945247
359.25,1.2546476,274.0707117
359.35,1.254075743,274.1961193
359.45,1.253847,274.321504
359.55,1.253415908,274.4468456
359.65,1.25328658,274.5721743
359.75,1.254075743,274.6975818
359.85,1.253847,274.8229665
359.95,1.253539077,274.9483204
360.05,1.252973618,275.0736178
360.15,1.2530464,275.1989224
360.25,1.2530464,275.3242271
360.35,1.252738477,275.4495009
360.45,1.252755273,275.5747765
360.55,1.252800062,275.7000565
