T (K),58vol% Weighted heat capacity (J/g-c),58vol% enthalpy (J/g)
365.75,1.3183766,232.4905102
365.85,1.318133,232.6223235
365.95,1.3182548,232.754149
366.05,1.318085018,232.8859575
366.15,1.3180518,233.0177627
366.25,1.318085018,233.1495712
366.35,1.3184172,233.2814129
366.45,1.318516855,233.4132646
366.55,1.3184172,233.5451063
366.65,1.318468873,233.6769532
366.75,1.3182954,233.8087828
366.85,1.318372909,233.94062
366.95,1.318336,234.0724536
367.05,1.318180982,234.2042717
367.15,1.3184578,234.3361175
367.25,1.318133,234.4679308
367.35,1.3182954,234.5997604
367.45,1.318372909,234.7315977
367.55,1.318133,234.863411
367.65,1.317749145,234.9951859
367.75,1.3174022,235.1269261
367.85,1.3176052,235.2586866
367.95,1.3170774,235.3903943
368.05,1.316885473,235.5220829
368.15,1.3170774,235.6537906
368.25,1.3170774,235.7854984
368.35,1.3166308,235.9171615
368.45,1.316885473,236.04885
368.55,1.3170368,236.1805537
368.65,1.3165496,236.3122086
368.75,1.316915,236.4439001
368.85,1.316357673,236.5755359
368.95,1.3166714,236.707203
369.05,1.316357673,236.8388388
369.15,1.3162248,236.9704613
369.25,1.315685927,237.1020299
369.35,1.3157782,237.2336077
369.45,1.315494,237.3651571
369.55,1.3153316,237.4966903
369.65,1.315733909,237.6282637
369.75,1.3154534,237.759809
369.85,1.315254091,237.8913344
369.95,1.3153722,238.0228716
370.05,1.3149662,238.1543682
370.15,1.3150474,238.285873
370.25,1.315254091,238.4173984
370.35,1.3149662,238.548895
370.45,1.3149662,238.6803916
370.55,1.3149662,238.8118883
370.65,1.3149662,238.9433849
370.75,1.3147632,239.0748612
370.85,1.3149662,239.2063578
370.95,1.314682,239.337826
371.05,1.3144384,239.4692699
371.15,1.3144384,239.6007137
371.25,1.3144384,239.7321575
371.35,1.314073,239.8635648
371.45,1.314246473,239.9949895
371.55,1.3143572,240.1264252
371.65,1.3144384,240.257869
371.75,1.3139918,240.3892682
371.85,1.314390418,240.5207073
371.95,1.3162654,240.6523338
372.05,1.322115491,240.7845454
372.15,1.3341294,240.9179583
372.25,1.350416767,241.053
