Temp (K) ,cp (J/g-K),Enthalpy (J/g)
286.75,1.099841,15.57601553
286.85,1.100062727,15.68602181
286.95,1.099841,15.79600591
287.05,1.0996784,15.90597375
287.15,1.099653385,16.01593908
287.25,1.099471455,16.12588623
287.35,1.099841,16.23587033
287.45,1.099841,16.34585443
287.55,1.099260285,16.45578046
287.65,1.1000849,16.56578895
287.75,1.1002475,16.6758137
287.85,1.0991093,16.78572463
287.95,1.099782928,16.89570292
288.05,1.099841,17.00568702
288.15,1.099215615,17.11560858
288.25,1.0994345,17.22555203
288.35,1.099492572,17.33550129
288.45,1.0988654,17.44538783
288.55,1.100015215,17.55538935
288.65,1.099841,17.66537345
288.75,1.099957143,17.77536916
288.85,1.100580091,17.88542717
288.95,1.100341308,17.9954613
289.05,1.101097455,18.10557105
289.15,1.100779077,18.21564896
289.25,1.101467,18.32579566
289.35,1.10102923,18.43589858
289.45,1.101097455,18.54600833
289.55,1.10102923,18.65611125
289.65,1.101467,18.76625795
289.75,1.10102923,18.87636087
289.85,1.1010605,18.98646692
289.95,1.101757357,19.09664266
290.05,1.101467,19.20678936
290.15,1.101467,19.31693606
290.25,1.101467,19.42708276
290.35,1.102154923,19.53729825
290.45,1.102797364,19.64757799
290.55,1.102592692,19.75783726
290.65,1.102501727,19.86808743
290.75,1.102780308,19.97836546
290.85,1.103093,20.08867476
290.95,1.103093,20.19898406
291.05,1.102871273,20.30927119
291.15,1.10353077,20.41962426
291.25,1.103240818,20.52994835
291.35,1.10353077,20.64030142
291.45,1.103979909,20.75069941
291.55,1.10428123,20.86112754
291.65,1.104645091,20.97159205
291.75,1.10515677,21.08210772
291.85,1.104719,21.19257962
291.95,1.105406923,21.30312031
292.05,1.105310273,21.41365134
292.15,1.105532,21.52420454
292.25,1.106049364,21.63480948
292.35,1.106032308,21.74541271
292.45,1.105532,21.85596591
292.55,1.105719615,21.96653787
292.65,1.106788455,22.07721672
292.75,1.106470077,22.18786372
292.85,1.107527545,22.29861648
292.95,1.107720846,22.40938856
293.05,1.108488364,22.5202374
293.15,1.108784,22.6311158
293.25,1.108784,22.7419942
293.35,1.109284308,22.85292263
293.45,1.109523091,22.96387494
293.55,1.109096692,23.07478461
293.65,1.109818727,23.18576648
293.75,1.109909692,23.29675745
293.85,1.109966545,23.40775411
293.95,1.11041,23.51879511
294.05,1.11041,23.62983611
294.15,1.111160462,23.74095215
294.25,1.111518636,23.85210401
294.35,1.112036,23.96330761
294.45,1.112479455,24.07455556
294.55,1.11322423,24.18587798
294.65,1.112849,24.29716288
294.75,1.11322423,24.40848531
294.85,1.113662,24.51985151
294.95,1.114412462,24.63129275
295.05,1.114548909,24.74274764
295.15,1.114475,24.85419514
295.25,1.114475,24.96564264
295.35,1.114537538,25.0770964
295.45,1.116027091,25.18869911
295.55,1.116101,25.30030921
295.65,1.117431364,25.41205234
295.75,1.118477462,25.52390009
295.85,1.117948727,25.63569496
295.95,1.11854,25.74754896
296.05,1.11854,25.85940296
296.15,1.119353,25.97133826
296.25,1.119796455,26.08331791
296.35,1.120103462,26.19532825
296.45,1.120535545,26.30738181
296.55,1.12135423,26.41951723
296.65,1.121570273,26.53167426
296.75,1.122042154,26.64387847
296.85,1.122161545,26.75609463
296.95,1.12216723,26.86831135
297.05,1.122605,26.98057185
297.15,1.122855154,27.09285737
297.25,1.123418,27.20519917
297.35,1.124043385,27.31760351
297.45,1.124378818,27.43004139
297.55,1.125169077,27.54255829
297.65,1.125561364,27.65511443
297.75,1.126107154,27.76772515
297.85,1.127039545,27.8804291
297.95,1.127483,27.9931774
298.05,1.128296,28.106007
298.15,1.128296,28.2188366
298.25,1.128961182,28.33173272
298.35,1.129359154,28.44466863
298.45,1.129922,28.55766083
298.55,1.130109615,28.6706718
298.65,1.131104545,28.78378225
298.75,1.131548,28.89693705
298.85,1.132361,29.01017315
298.95,1.132361,29.12340925
299.05,1.132434909,29.23665274
299.15,1.133674308,29.35002017
299.25,1.133469636,29.46336714
299.35,1.133987,29.57676584
299.45,1.134356545,29.69020149
299.55,1.135300308,29.80373152
299.65,1.135760818,29.9173076
299.75,1.136363462,30.03094395
299.85,1.136499909,30.14459394
299.95,1.137426615,30.2583366
300.05,1.138273727,30.37216397
300.15,1.139115154,30.48607549
300.25,1.140343182,30.60010981
300.35,1.141178923,30.7142277
300.45,1.141599636,30.82838766
300.55,1.142117,30.94259936
300.65,1.142117,31.05681106
300.75,1.142871928,31.17109826
300.85,1.1433365,31.28543191
300.95,1.144265643,31.39985847
301.05,1.1450438,31.51436285
301.15,1.145136715,31.62887652
301.25,1.1455316,31.74342968
301.35,1.14655723,31.85808541
301.45,1.147438455,31.97282925
301.55,1.1482145,32.0876507
301.65,1.1491901,32.20256971
301.75,1.150247,32.31759441
301.85,1.1504909,32.4326435
301.95,1.151350357,32.54777854
302.05,1.1528486,32.6630634
302.15,1.152744072,32.7783378
302.25,1.1539868,32.89373648
302.35,1.154079715,33.00914446
302.45,1.155125,33.12465696
302.55,1.155357285,33.24019268
302.65,1.1556941,33.35576209
302.75,1.156634857,33.47142558
302.85,1.157564,33.58718198
302.95,1.158314462,33.70301343
303.05,1.158450909,33.81885852
303.15,1.159252538,33.93478377
303.25,1.1597591,34.05075968
303.35,1.160816,34.16684128
303.45,1.161629,34.28300418
303.55,1.1620355,34.39920773
303.65,1.163255,34.51553323
303.75,1.164416428,34.63197487
303.85,1.1646371,34.74843858
303.95,1.165752072,34.86501379
304.05,1.166507,34.98166449
304.15,1.167668428,35.09843133
304.25,1.168946,35.21532593
304.35,1.16932123,35.33225806
304.45,1.1691086,35.44916892
304.55,1.1701655,35.56618547
304.65,1.1712224,35.68330771
304.75,1.172256072,35.80053331
304.85,1.173232727,35.91785659
304.95,1.174136692,36.03527026
305.05,1.174858727,36.15275613
305.15,1.175575077,36.27031364
305.25,1.176410818,36.38795472
305.35,1.176950923,36.50564981
305.45,1.178184636,36.62346827
305.55,1.178201692,36.74128844
305.65,1.180328,36.85932124
305.75,1.180390538,36.9773603
305.85,1.181954,37.0955557
305.95,1.182829538,37.21383865
306.05,1.18358,37.33219665
306.15,1.184393,37.45063595
306.25,1.186019,37.56923785
306.35,1.186706923,37.68790854
306.45,1.188458,37.80675434
306.55,1.189771308,37.92573147
306.65,1.190157909,38.04474726
306.75,1.191522385,38.1638995
306.85,1.192523,38.2831518
306.95,1.193210923,38.40247289
307.05,1.194370727,38.52190997
307.15,1.195587385,38.64146871
307.25,1.195775,38.76104621
307.35,1.197588615,38.88080507
307.45,1.199027,39.00070777
307.55,1.199777462,39.12068551
307.65,1.201170364,39.24080255
307.75,1.201778692,39.36098042
307.85,1.203461545,39.48132657
307.95,1.204217692,39.60174834
308.05,1.205752727,39.72232362
308.15,1.206969385,39.84302055
308.25,1.208487364,39.96386929
308.35,1.209596,40.08482889
308.45,1.210039455,40.20583284
308.55,1.211972462,40.32703008
308.65,1.212848,40.44831488
308.75,1.214724154,40.5697873
308.85,1.2161,40.6913973
308.95,1.217225692,40.81311987
309.05,1.218243364,40.9349442
309.15,1.219852308,41.05692943
309.25,1.221051909,41.17903463
309.35,1.223104308,41.30134506
309.45,1.224303909,41.42377545
309.55,1.226168692,41.54639232
309.65,1.227408091,41.66913313
309.75,1.229108,41.79204393
309.85,1.231473091,41.91519123
309.95,1.232485077,42.03843974
310.05,1.234577273,42.16189747
310.15,1.236550077,42.28555248
310.25,1.237829273,42.4093354
310.35,1.239364308,42.53327183
310.45,1.241450818,42.65741692
310.55,1.243429308,42.78175985
310.65,1.245220182,42.90628187
310.75,1.247932077,43.03107507
310.85,1.249728636,43.15604794
310.95,1.252497385,43.28129768
311.05,1.255493545,43.40684703
311.15,1.258063308,43.53265336
311.25,1.261184545,43.65877182
311.35,1.263504154,43.78512223
311.45,1.266727727,43.911795
311.55,1.269874143,44.03878242
311.65,1.273823,44.16616472
311.75,1.277249215,44.29388964
311.85,1.2817091,44.42206055
311.95,1.2872375,44.5507843
312.05,1.2945545,44.68023975
312.15,1.299374428,44.81017719
312.25,1.3047983,44.94065702
312.35,1.312266285,45.07188365
312.45,1.322455182,45.20412917
312.55,1.33360977,45.33749015
312.65,1.351279727,45.47261812
312.75,1.35718677,45.6083368
312.85,1.366505,45.7449873
312.95,1.382890077,45.8832763
313.05,1.395181727,46.02279448
313.15,1.410407,46.16383518
313.25,1.422306364,46.30606581
313.35,1.444678077,46.45053362
313.45,1.455565455,46.59609017
313.55,1.470756615,46.74316583
313.65,1.489563636,46.89212219
313.75,1.504656928,47.04258788
313.85,1.5190238,47.19449026
313.95,1.538164143,47.34830668
314.05,1.562364091,47.50454309
314.15,1.581137,47.66265679
314.25,1.602275,47.82288429
314.35,1.624226,47.98530689
314.45,1.647950818,48.15010197
314.55,1.665438846,48.31664585
314.65,1.700648,48.48671065
314.75,1.731854692,48.65989612
314.85,1.759775273,48.83587365
314.95,1.789903785,49.01486403
315.05,1.8230045,49.19716448
315.15,1.860809,49.38324538
315.25,1.899241727,49.57316955
315.35,1.945173385,49.76768689
315.45,1.988376091,49.9665245
315.55,2.035545928,50.17007909
315.65,2.085566545,50.37863575
315.75,2.131037692,50.59173951
315.85,2.182313545,50.80997087
315.95,2.232475077,51.03321838
316.05,2.281499545,51.26136833
316.15,2.334033072,51.49477164
316.25,2.383641909,51.73313583
316.35,2.427970308,51.97593286
316.45,2.469967727,52.22292963
316.55,2.515738572,52.47450349
316.65,2.551193818,52.72962287
316.75,2.582627923,52.98788566
316.85,2.608325545,53.24871822
316.95,2.629907,53.51170892
317.05,2.643062818,53.7760152
317.15,2.658942715,54.04190947
317.25,2.664718182,54.30838129
317.35,2.665679,54.57494919
317.45,2.666492,54.84159839
317.55,2.664928538,55.10809124
317.65,2.661170545,55.3742083
317.75,2.654984923,55.63970679
317.85,2.650675455,55.90477434
317.95,2.64329023,56.16910336
318.05,2.636263182,56.43272968
318.15,2.629219077,56.69565159
318.25,2.619190182,56.9575706
318.35,2.610207385,57.21859134
318.45,2.597017455,57.47829309
318.55,2.587881154,57.7370812
318.65,2.5804766,57.99512886
318.75,2.577352357,58.2528641
318.85,2.5741352,58.51027762
318.95,2.572242072,58.76750183
319.05,2.5724279,59.02474462
319.15,2.572706643,59.28201528
319.25,2.577135909,59.53972887
319.35,2.586255154,59.79835439
319.45,2.6017772,60.05853211
319.55,2.638095072,60.32234161
319.65,2.674622,60.58980381
319.75,2.72221377,60.86202519
319.85,2.771664636,61.13919165
319.95,2.831468462,61.4223385
320.05,2.883045636,61.71064306
320.15,2.9498225,62.00562531
320.25,3.011204,62.30674571
320.35,3.084248923,62.61517061
320.45,3.154661545,62.93063676
320.55,3.242037928,63.25484055
320.65,3.315561636,63.58639672
320.75,3.414326923,63.92782941
320.85,3.506690545,64.27849846
320.95,3.602022715,64.63870074
321.05,3.718957455,65.01059648
321.15,3.834831072,65.39407959
321.25,3.955392636,65.78961885
321.35,4.086686857,66.19828754
321.45,4.223756545,66.62066319
321.55,4.366126572,67.05727585
321.65,4.528188091,67.51009466
321.75,4.686332428,67.9787279
321.85,4.867825,68.4655104
321.95,5.05471077,68.97098148
322.05,5.256981,69.49667958
322.15,5.481388357,70.04481841
322.25,5.7029115,70.61510956
322.35,5.963032785,71.21141284
322.45,6.215015273,71.83291437
322.55,6.4948006,72.48239443
322.65,6.791580091,73.16155244
322.75,7.1113798,73.87269042
322.85,7.46962825,74.61965324
322.95,7.821376572,75.4017909
323.05,8.21365875,76.22315678
323.15,8.643722203,77.087529
323.25,9.098473753,77.99737637
323.35,9.5984552,78.95722189
323.45,10.11282675,79.96850457
323.55,10.6965472,81.03815929
323.65,11.33150854,82.17131014
323.75,12.0410324,83.37541338
323.85,12.8181103,84.65722441
323.95,13.69021306,86.02624572
324.05,14.7113997,87.49738569
324.15,15.90705782,89.08809147
324.25,17.28929762,90.81702123
324.35,18.91826635,92.70884786
324.45,21.036498,94.81249766
324.55,23.66501733,97.1789994
324.65,26.854055,99.8644049
324.75,31.06554986,102.9709599
324.85,36.2592669,106.5968866
324.95,41.91997009,110.7888836
325.05,48.1713215,115.6060157
325.15,54.94567527,121.1005833
325.25,61.685685,127.2691518
325.35,69.29900844,134.1990526
325.45,75.42056859,141.7411095
325.55,81.46396185,149.8875056
325.65,84.6668176,158.3541874
325.75,85.58298616,166.912486
325.85,82.06419395,175.1189054
325.95,72.06678774,182.3255842
326.05,62.94001647,188.6195858
326.15,55.0509004,194.1246759
326.25,48.3087185,198.9555477
326.35,43.84132045,203.3396798
326.45,39.593765,207.2990563
326.55,34.52323182,210.7513795
326.65,29.96083288,213.7474627
326.75,26.5888544,216.4063482
326.85,23.90753975,218.7971022
326.95,21.8273573,220.9798379
327.05,18.995597,222.8793976
327.15,16.681799,224.5475775
327.25,14.4221468,225.9897922
327.35,11.898107,227.1796029
327.45,9.847721,228.164375
327.55,8.65505,229.02988
327.65,7.7505875,229.8049387
327.75,6.999782,230.5049169
327.85,6.3790565,231.1428226
327.95,5.7858104,231.7214036
328.05,5.2571165,232.2471153
328.15,4.85285225,232.7324005
328.25,4.4879372,233.1811942
328.35,4.165664,233.5977606
328.45,3.9335525,233.9911159
328.55,3.7151265,234.3626285
328.65,3.5256704,234.7151955
328.75,3.375195715,235.0527151
328.85,3.2533154,235.3780467
328.95,3.150691572,235.6931158
329.05,3.0332905,235.9964449
329.15,2.95592,236.2920369
329.25,2.850926857,236.5771295
329.35,2.74921475,236.852051
329.45,2.660220285,237.1180731
329.55,2.558453333,237.3739184
329.65,2.45775425,237.6196938
329.75,2.366133667,237.8563072
329.85,2.265412,238.0828484
329.95,2.1618629,238.2990347
330.05,2.075531333,238.5065878
330.15,1.984532818,238.7050411
330.25,1.906066,238.8956477
330.35,1.836936364,239.0793413
330.45,1.7726798,239.2566093
330.55,1.704984,239.4271077
330.65,1.6456892,239.5916766
330.75,1.598752,239.7515518
330.85,1.5573974,239.9072916
330.95,1.517535385,240.0590451
331.05,1.4928452,240.2083296
331.15,1.460500308,240.3543796
331.25,1.431545,240.4975341
331.35,1.424790846,240.6400132
331.45,1.4066672,240.78068
331.55,1.394147,240.9200947
331.65,1.377813091,241.057876
331.75,1.375197846,241.1953957
331.85,1.366431091,241.3320389
331.95,1.36206477,241.4682453
332.05,1.3593506,241.6041804
332.15,1.357436923,241.7399241
332.25,1.353127455,241.8752368
332.35,1.349181846,242.010155
332.45,1.346032182,242.1447582
332.55,1.343866077,242.2791448
332.65,1.341228091,242.4132676
332.75,1.337111923,242.5469788
332.85,1.334280636,242.6804069
332.95,1.33198377,242.8136053
333.05,1.329698273,242.9465751
333.15,1.32866923,243.079442
333.25,1.326446273,243.2120867
333.35,1.324416615,243.3445283
333.45,1.323416,243.4768699
333.55,1.320977,243.6089676
333.65,1.319720545,243.7409397
333.75,1.318412923,243.872781
333.85,1.316246818,244.0044057
333.95,1.315473615,244.135953
334.05,1.314473,244.2674003
334.15,1.312784462,244.3986788
334.25,1.310703636,244.5297491
334.35,1.309845154,244.6607336
334.45,1.308708091,244.7916044
334.55,1.30759377,244.9223638
334.65,1.307229909,245.0530868
334.75,1.30553,245.1836398
334.85,1.304864818,245.3141263
334.95,1.30427923,245.4445542
335.05,1.303534455,245.5749077
335.15,1.303341154,245.7052418
335.25,1.302795364,245.8355213
335.35,1.301465,245.9656678
335.45,1.301169364,246.0957848
335.55,1.300401846,246.2258249
335.65,1.300060727,246.355831
335.75,1.299839,246.4858149
335.85,1.299691182,246.615784
335.95,1.298338077,246.7456178
336.05,1.297621727,246.87538
336.15,1.2974,247.00512
336.25,1.296513091,247.1347713
336.35,1.296086692,247.26438
336.45,1.294813182,247.3938613
336.55,1.295023538,247.5233637
336.65,1.294148,247.6527785
336.75,1.293585154,247.782137
336.85,1.292891545,247.9114261
336.95,1.293147385,248.0407409
337.05,1.292965455,248.1700374
337.15,1.29289723,248.2993271
337.25,1.292669818,248.4285941
337.35,1.29289723,248.5578838
337.45,1.292743727,248.6871582
337.55,1.292834692,248.8164417
337.65,1.291856818,248.9456274
337.75,1.291896615,249.074817
337.85,1.291339455,249.203951
337.95,1.29133377,249.3330843
338.05,1.290600364,249.4621444
338.15,1.29052077,249.5911965
338.25,1.28927,249.7201235
338.35,1.289144923,249.849038
338.45,1.288752636,249.9779132
338.55,1.288957308,250.1068089
338.65,1.289048273,250.2357138
338.75,1.288206846,250.3645345
338.85,1.287570091,250.4932915
338.95,1.287518923,250.6220434
339.05,1.287126636,250.750756
339.15,1.286330692,250.8793891
339.25,1.286683182,251.0080574
339.35,1.28639323,251.1366967
339.45,1.286387545,251.2653355
339.55,1.285955462,251.393931
339.65,1.285426727,251.5224737
339.75,1.285705308,251.6510442
339.85,1.285722364,251.7796165
339.95,1.284892308,251.9081057
340.05,1.285205,252.0366262
340.15,1.28564277,252.1651905
340.25,1.285500636,252.2937405
340.35,1.285392615,252.4222798
340.45,1.285796273,252.5508594
340.55,1.285205,252.6793799
340.65,1.285426727,252.8079226
340.75,1.285205,252.9364431
340.85,1.285205,253.0649636
340.95,1.285392615,253.1935029
341.05,1.284392,253.3219421
341.15,1.283829154,253.450325
341.25,1.283579,253.5786829
341.35,1.284141846,253.7070971
341.45,1.283357273,253.8354328
341.55,1.284392,253.963872
341.65,1.284096364,254.0922816
341.75,1.284392,254.2207208
341.85,1.284170273,254.3491379
341.95,1.283891692,254.477527
342.05,1.283579,254.6058849
342.15,1.283704077,254.7342553
342.25,1.283800727,254.8626354
342.35,1.28239077,254.9908745
342.45,1.282839909,255.1191585
342.55,1.282453308,255.2474038
342.65,1.283061636,255.37571
342.75,1.282265692,255.5039365
342.85,1.281731273,255.6321097
342.95,1.281890462,255.7602987
343.05,1.281583455,255.8884571
343.15,1.281327615,256.0165898
343.25,1.28114,256.1447038
343.35,1.28239077,256.2729429
343.45,1.281953,256.4011382
343.55,1.28157777,256.529296
343.65,1.281287818,256.6574248
343.75,1.281014923,256.7855263
343.85,1.280918273,256.9136181
343.95,1.281077462,257.0417258
344.05,1.279661818,257.169692
344.15,1.280264462,257.2977185
344.25,1.279587909,257.4256772
344.35,1.279576538,257.5536349
344.45,1.279514,257.6815863
344.55,1.279826692,257.809569
344.65,1.279735727,257.9375425
344.75,1.279326385,258.0654752
344.85,1.279809636,258.1934561
344.95,1.27913877,258.32137
345.05,1.279514,258.4493214
345.15,1.279326385,258.5772541
345.25,1.278701,258.7051242
345.35,1.278450846,258.8329692
345.45,1.278627091,258.960832
345.55,1.278701,259.0887021
345.65,1.278405364,259.2165426
345.75,1.27826323,259.3443689
345.85,1.278257545,259.4721947
345.95,1.277888,259.5999835
346.05,1.277666273,259.7277501
346.15,1.277888,259.8555389
346.25,1.277666273,259.9833055
346.35,1.277637846,260.1110693
346.45,1.277518455,260.2388211
346.55,1.276449615,260.3664661
346.65,1.276927182,260.4941588
346.75,1.276199462,260.6217788
346.85,1.275153364,260.7492941
346.95,1.275449,260.876839
347.05,1.275079455,261.004347
347.15,1.275386462,261.1318856
347.25,1.274118636,261.2592975
347.35,1.274385846,261.3867361
347.45,1.273231727,261.5140592
347.55,1.273760462,261.6414353
347.65,1.27301,261.7687363
347.75,1.273072538,261.8960435
347.85,1.273305636,262.0233741
347.95,1.271696692,262.1505438
348.05,1.271384,262.2776822
348.15,1.271321462,262.4048143
348.25,1.271162273,262.5319305
348.35,1.271384,262.6590689
348.45,1.271679636,262.7862369
348.55,1.270883692,262.9133253
348.65,1.270718818,263.0403971
348.75,1.271071308,263.1675043
348.85,1.270275364,263.2945318
348.95,1.270008154,263.4215326
349.05,1.269462364,263.5484789
349.15,1.269293428,263.6754082
349.25,1.2682946,263.8022377
349.35,1.268006923,263.9290384
349.45,1.267540727,264.0557924
349.55,1.266693615,264.1824618
349.65,1.266727727,264.3091346
349.75,1.265943154,264.4357289
349.85,1.265693,264.5622982
349.95,1.265867215,264.6888849
350.05,1.2656117,264.8154461
350.15,1.265228428,264.9419689
350.25,1.2653678,265.0685057
350.35,1.26444223,265.1949499
350.45,1.264214818,265.3213714
350.55,1.264192077,265.4477906
350.65,1.264362636,265.5742269
350.75,1.264067,265.7006336
350.85,1.2639857,265.8270321
350.95,1.263254,265.9533575
351.05,1.2639857,266.0797561
351.15,1.263428215,266.2060989
351.25,1.2630101,266.3323999
351.35,1.26287877,266.4586878
351.45,1.262736636,266.5849615
351.55,1.262441,266.7112056
351.65,1.262219273,266.8374275
351.75,1.262253385,266.9636528
351.85,1.261923636,267.0898452
351.95,1.261628,267.216008
352.05,1.261628,267.3421708
352.15,1.261628,267.4683336
352.25,1.2608963,267.5944232
352.35,1.261628,267.720586
352.45,1.260888909,267.8466749
352.55,1.260756928,267.9727506
352.65,1.260815,268.0988321
352.75,1.260002,268.2248323
352.85,1.260149818,268.3508473
352.95,1.260640785,268.4769114
353.05,1.2600833,268.6029197
353.15,1.259247072,268.7288444
353.25,1.2596768,268.8548121
353.35,1.258956715,268.9807078
353.45,1.2588638,269.1065942
353.55,1.258201785,269.2324143
353.65,1.2580508,269.3582194
353.75,1.257853357,269.4840047
353.85,1.2581321,269.609818
353.95,1.257853357,269.7356033
354.05,1.257563,269.8613596
354.15,1.257214572,269.9870811
354.25,1.25675,270.1127561
354.35,1.257312846,270.2384873
354.45,1.256823909,270.3641697
354.55,1.256633857,270.4898331
354.65,1.25675,270.6155081
354.75,1.256691928,270.7411773
354.85,1.2561809,270.8667954
354.95,1.255995072,270.9923949
355.05,1.255937,271.1179886
355.15,1.255937,271.2435823
355.25,1.2560183,271.3691841
355.35,1.255995072,271.4947836
355.45,1.2556931,271.620353
355.55,1.255240143,271.745877
355.65,1.255124,271.8713894
355.75,1.255124,271.9969018
355.85,1.255124,272.1224142
355.95,1.254891715,272.2479033
356.05,1.2547988,272.3733832
356.15,1.255124,272.4988956
356.25,1.2546362,272.6243592
356.35,1.254775572,272.7498368
356.45,1.2547988,272.8753167
356.55,1.254311,273.0007478
356.65,1.2547175,273.1262195
356.75,1.254601357,273.2516797
356.85,1.254311,273.3771108
356.95,1.2547175,273.5025825
357.05,1.2547175,273.6280543
357.15,1.253846428,273.7534389
357.25,1.2537419,273.8788131
357.35,1.2530915,274.0041222
357.45,1.2534167,274.1294639
357.55,1.253498,274.2548137
357.65,1.253498,274.3801635
357.75,1.253265715,274.5054901
357.85,1.2534167,274.6308318
357.95,1.252685,274.7561003
358.05,1.252685,274.8813688
358.15,1.252685,275.0066373
358.25,1.2519533,275.1318326
358.35,1.252336572,275.2570662
358.45,1.2522785,275.3822941
358.55,1.2522785,275.5075219
358.65,1.2513029,275.6326522
358.75,1.251117072,275.7577639
358.85,1.2511403,275.882878
358.95,1.251523572,276.0080303
359.05,1.251428545,276.1331732
359.15,1.251621846,276.2583354
359.25,1.251872,276.3835226
359.35,1.251291285,276.5086517
359.45,1.251059,276.6337576
359.55,1.25062123,276.7588197
359.65,1.2504899,276.8838687
359.75,1.251291285,277.0089978
359.85,1.251059,277.1341037
359.95,1.250746308,277.2591784
360.05,1.250172091,277.3841956
360.15,1.250246,277.5092202
360.25,1.250246,277.6342448
360.35,1.249933308,277.7592381
360.45,1.249950364,277.8842331
360.55,1.249995846,278.0092327
360.65,1.249580818,278.1341908
360.75,1.248807615,278.2590716
360.85,1.24862,278.3839336
360.95,1.24862,278.5087956
361.05,1.24862,278.6336576
361.15,1.249370462,278.7585946
361.25,1.24862,278.8834566
361.35,1.247807,279.0082373
361.45,1.247807,279.133018
361.55,1.247744462,279.2577925
361.65,1.247585273,279.382551
