Temp (K) ,cp (J/g-K),Enthalpy (J/g)
344.25,1.274262091,261.9217858
344.35,1.274250385,262.0492108
344.45,1.274186,262.1766294
344.55,1.274507923,262.3040802
344.65,1.274414272,262.4315217
344.75,1.273992846,262.5589209
344.85,1.274490363,262.68637
344.95,1.273799693,262.8137499
345.05,1.274186,262.9411685
345.15,1.273992846,263.0685678
345.25,1.273349,263.1959027
345.35,1.273091462,263.3232119
345.45,1.273272909,263.4505392
345.55,1.273349,263.5778741
345.65,1.273044637,263.7051785
345.75,1.272898307,263.8324684
345.85,1.272892454,263.9597576
345.95,1.272512,264.0870088
346.05,1.272283728,264.2142372
346.15,1.272512,264.3414884
346.25,1.272283728,264.4687168
346.35,1.272254462,264.5959422
346.45,1.272131546,264.7231554
346.55,1.271031154,264.8502585
346.65,1.271522818,264.9774107
346.75,1.270773615,265.1044881
346.85,1.269696637,265.2314578
346.95,1.270001,265.3584579
347.05,1.269620546,265.4854199
347.15,1.269936615,265.6124136
347.25,1.268631363,265.7392767
347.35,1.268906462,265.8661674
347.45,1.267718272,265.9929392
347.55,1.268262615,266.1197655
347.65,1.26749,266.2465145
347.75,1.267554385,266.3732699
347.85,1.267794363,266.5000493
347.95,1.266137923,266.6266631
348.05,1.265816,266.7532447
348.15,1.265751615,266.8798199
348.25,1.265587728,267.0063787
348.35,1.265816,267.1329603
348.45,1.266120363,267.2595723
348.55,1.265300923,267.3861024
348.65,1.265131182,267.5126155
348.75,1.265494077,267.6391649
348.85,1.264674637,267.7656324
348.95,1.264399538,267.8920723
349.05,1.263837637,268.0184561
349.15,1.263663714,268.1448225
349.25,1.2626354,268.271086
349.35,1.262339231,268.3973199
349.45,1.261859272,268.5235059
349.55,1.260987154,268.6496046
349.65,1.261022272,268.7757068
349.75,1.260214538,268.9017283
349.85,1.259957,269.027724
349.95,1.260136357,269.1537376
350.05,1.2598733,269.2797249
350.15,1.259478714,269.4056728
350.25,1.2596222,269.531635
350.35,1.258669307,269.6575019
350.45,1.258435182,269.7833455
350.55,1.258411769,269.9091866
350.65,1.258587363,270.0350454
