T (K),81vol% Weighted heat capacity (J/g-c),81vol% enthalpy (J/g)
296.15,1.1317809,26.2978642
296.25,1.132207609,26.41108496
296.35,1.132503023,26.52433526
296.45,1.132918791,26.63762714
296.55,1.133706562,26.7509978
296.65,1.133914445,26.86438924
296.75,1.134368508,26.97782609
296.85,1.134483391,27.09127443
296.95,1.134488862,27.20472332
297.05,1.1349101,27.31821433
297.15,1.135150808,27.43172941
297.25,1.1356924,27.54529865
297.35,1.136294169,27.65892807
297.45,1.136616936,27.77258976
297.55,1.137377354,27.8863275
297.65,1.137754827,28.00010298
297.75,1.138280008,28.11393098
297.85,1.139177191,28.2278487
297.95,1.1396039,28.34180909
298.05,1.1403862,28.45584771
298.15,1.1403862,28.56988633
298.25,1.141026264,28.68398896
298.35,1.141409208,28.79812988
298.45,1.1419508,28.91232496
298.55,1.142131331,29.02653809
298.65,1.143088691,29.14084696
298.75,1.1435154,29.2551985
298.85,1.1442977,29.36962827
298.95,1.1442977,29.48405804
299.05,1.144368818,29.59849492
299.15,1.145561415,29.71305106
299.25,1.145364473,29.82758751
299.35,1.1458623,29.94217374
299.45,1.146217891,30.05679553
299.55,1.147126015,30.17150813
299.65,1.147569136,30.28626504
299.75,1.148149023,30.40107995
299.85,1.148280318,30.51590798
299.95,1.149172031,30.63082518
300.05,1.149987155,30.7458239
300.15,1.150796808,30.86090358
300.25,1.151978464,30.97610142
300.35,1.152782646,31.09137969
300.45,1.153187473,31.20669843
300.55,1.1536853,31.32206696
300.65,1.1536853,31.43743549
300.75,1.154411721,31.55287667
300.85,1.15485875,31.66836254
300.95,1.155752807,31.78393782
301.05,1.15650158,31.89958798
301.15,1.156590986,32.01524708
301.25,1.15697096,32.13094417
301.35,1.157957862,32.24673996
301.45,1.158805809,32.36262054
301.55,1.15955255,32.4785758
301.65,1.16049131,32.59462493
301.75,1.1615083,32.71077576
301.85,1.16174299,32.82695006
301.95,1.162569993,32.94320706
302.05,1.16401166,33.05960822
302.15,1.163911079,33.17599933
302.25,1.16510688,33.29251002
302.35,1.165196286,33.40902965
302.45,1.1662021,33.52564986
302.55,1.166425614,33.64229242
302.65,1.16674971,33.75896739
302.75,1.167654943,33.87573288
302.85,1.168549,33.99258778
302.95,1.169271123,34.1095149
303.05,1.169402418,34.22645514
303.15,1.170173777,34.34347252
303.25,1.17066121,34.46053864
303.35,1.1716782,34.57770646
303.45,1.1724605,34.69495251
303.55,1.17285165,34.81223767
303.65,1.1740251,34.92964018
303.75,1.175142671,35.04715445
303.85,1.17535501,35.16468995
303.95,1.176427879,35.28233274
304.05,1.1771543,35.40004817
304.15,1.178271871,35.51787535
304.25,1.1795012,35.63582547
304.35,1.179862262,35.7538117
304.45,1.17965766,35.87177747
304.55,1.18067465,35.98984493
304.65,1.18169164,36.1080141
304.75,1.182686279,36.22628272
304.85,1.183626055,36.34464533
304.95,1.184495885,36.46309492
305.05,1.185190655,36.58161398
305.15,1.185879954,36.70020198
305.25,1.186684136,36.81887039
305.35,1.187203846,36.93759078
305.45,1.188390973,37.05642987
305.55,1.188407385,37.17527061
305.65,1.1904534,37.29431595
305.75,1.190513577,37.41336731
305.85,1.192018,37.53256911
305.95,1.192860477,37.65185516
306.05,1.1935826,37.77121342
306.15,1.1943649,37.89064991
306.25,1.1959295,38.01024286
306.35,1.196591446,38.129902
306.45,1.1982764,38.24972964
306.55,1.199540115,38.36968365
306.65,1.199912118,38.48967487
306.75,1.201225069,38.60979737
306.85,1.2021879,38.73001616
306.95,1.202849846,38.85030115
307.05,1.203965855,38.97069773
307.15,1.205136569,39.09121139
307.25,1.2053171,39.2117431
307.35,1.207062231,39.33244932
307.45,1.2084463,39.45329395
307.55,1.209168423,39.57421079
307.65,1.210508727,39.69526167
307.75,1.211094085,39.81637108
307.85,1.212713391,39.93764242
307.95,1.213440985,40.05898651
308.05,1.214918055,40.18047832
308.15,1.216088769,40.3020872
308.25,1.217549427,40.42384214
308.35,1.2186162,40.54570376
308.45,1.219042909,40.66760805
308.55,1.220902923,40.78969834
308.65,1.2217454,40.91187288
308.75,1.223550708,41.03422795
308.85,1.2248746,41.15671541
308.95,1.225957785,41.27931119
309.05,1.226937027,41.40200489
309.15,1.228485215,41.52485342
309.25,1.229639518,41.64781737
309.35,1.231614415,41.77097881
309.45,1.232768718,41.89425568
309.55,1.234563085,42.01771199
309.65,1.235755682,42.14128756
309.75,1.2373914,42.2650267
309.85,1.239667182,42.38899342
309.95,1.240640954,42.51305751
310.05,1.242654145,42.63732293
310.15,1.244552454,42.76177817
310.25,1.245783345,42.88635651
310.35,1.247260415,43.01108255
310.45,1.249268136,43.13600936
310.55,1.251171915,43.26112655
310.65,1.252895164,43.38641607
310.75,1.255504654,43.51196653
310.85,1.257233373,43.63768987
310.95,1.259897569,43.76367963
311.05,1.262780591,43.88995769
311.15,1.265253315,44.01648302
311.25,1.268256691,44.14330869
311.35,1.270488708,44.27035756
311.45,1.273590555,44.39771661
311.55,1.276618157,44.52537843
311.65,1.2804179,44.65342022
311.75,1.283714736,44.78179169
311.85,1.28800621,44.91059231
311.95,1.29332585,45.0399249
312.05,1.30036655,45.16996155
312.15,1.305004471,45.300462
312.25,1.31022353,45.43148435
312.35,1.317409514,45.56322531
312.45,1.327213664,45.69594667
312.55,1.337947038,45.82974138
312.65,1.354949755,45.96523635
312.75,1.360633738,46.10129973
312.85,1.3696001,46.23825974
312.95,1.385366454,46.37679638
313.05,1.397193955,46.51651578
313.15,1.4118443,46.65770021
313.25,1.423294327,46.80002964
313.35,1.444821254,46.94451176
313.45,1.455297509,47.09004152
313.55,1.469915031,47.23703302
313.65,1.488011873,47.38583421
313.75,1.502535221,47.53608773
313.85,1.51635958,47.68772369
313.95,1.534777157,47.8412014
314.05,1.558063282,47.99700773
314.15,1.5761273,48.15462046
314.25,1.5964671,48.31426717
314.35,1.6175892,48.47602609
314.45,1.640418136,48.6400679
314.55,1.657245792,48.80579248
314.65,1.6911254,48.97490502
314.75,1.721153685,49.14702039
314.85,1.748019945,49.32182239
314.95,1.777010764,49.49952346
315.05,1.80886155,49.68040962
315.15,1.8452385,49.86493347
315.25,1.882219955,50.05315546
315.35,1.926417169,50.24579718
315.45,1.967988482,50.44259603
315.55,2.013377121,50.64393374
315.65,2.061508891,50.85008463
315.75,2.105262985,51.06061093
315.85,2.154602591,51.27607119
315.95,2.202869954,51.49635818
316.05,2.250043191,51.7213625
316.15,2.300592979,51.9514218
316.25,2.348328518,52.18625465
316.35,2.390983015,52.42535295
316.45,2.431394555,52.66849241
316.55,2.475437029,52.91603611
316.65,2.509553436,53.16699145
316.75,2.539800546,53.42097151
316.85,2.564527791,53.67742429
316.95,2.5852943,53.93595372
317.05,2.597953336,54.19574905
317.15,2.613233586,54.45707241
317.25,2.618790964,54.71895151
317.35,2.6197155,54.98092306
317.45,2.6204978,55.24297284
317.55,2.618993377,55.50487217
317.65,2.615377291,55.7664099
317.75,2.609425246,56.02735243
317.85,2.605278509,56.28788028
317.95,2.598172162,56.54769749
318.05,2.591410464,56.80683854
318.15,2.584632354,57.06530178
318.25,2.574982164,57.32279999
318.35,2.566338569,57.57943385
318.45,2.553646709,57.83479852
318.55,2.544855408,58.08928406
318.65,2.53773046,58.34305711
318.75,2.534724193,58.59652953
318.85,2.53162852,58.84969238
318.95,2.529806879,59.10267307
319.05,2.52998569,59.35567164
319.15,2.530253907,59.60869703
319.25,2.534515918,59.86214862
319.35,2.543290808,60.1164777
319.45,2.55822672,60.37230037
319.55,2.593173179,60.63161769
319.65,2.6283208,60.89444977
319.75,2.674115438,61.16186131
319.85,2.721698973,61.43403121
319.95,2.779244523,61.71195566
320.05,2.828874073,61.99484307
320.15,2.89312935,62.284156
320.25,2.952193,62.5793753
320.35,3.022479646,62.88162327
320.45,3.090233391,63.19064661
320.55,3.174310321,63.50807764
320.65,3.245057673,63.83258341
320.75,3.340093446,64.16659275
320.85,3.428969291,64.50948968
320.95,3.520701586,64.86155984
321.05,3.633220709,65.22488191
321.15,3.744718779,65.59935379
321.25,3.860727773,65.98542657
321.35,3.987064143,66.38413298
321.45,4.118957891,66.79602877
321.55,4.255951829,67.22162395
321.65,4.411893682,67.66281332
321.75,4.564066271,68.11921995
321.85,4.738705433,68.59309049
321.95,4.918534138,69.0849439
322.05,5.113166367,69.59626054
322.15,5.329099793,70.12917052
322.25,5.542257917,70.68339631
322.35,5.792556664,71.26265198
322.45,6.035023945,71.86615437
322.55,6.304244193,72.49657879
322.65,6.589816882,73.15556048
322.75,6.897540513,73.84531453
322.85,7.242261008,74.56954063
322.95,7.580726829,75.32761332
323.05,7.958195892,76.1234329
323.15,8.372019553,76.96063486
323.25,8.809599058,77.84159477
323.35,9.29070052,78.77066482
323.45,9.785648692,79.74922969
323.55,10.34732705,80.78396239
323.65,10.95831138,81.87979353
323.75,11.64104264,83.04389779
323.85,12.38877702,84.2827755
323.95,13.22794797,85.60557029
324.05,14.21057318,87.02662761
324.15,15.36108162,88.56273577
324.25,16.69112613,90.23184839
324.35,18.25858276,92.05770666
324.45,20.29682707,94.08738937
324.55,22.82608989,96.36999836
324.65,25.8947051,98.95946887
324.75,29.94716811,101.9541857
324.85,34.94476324,105.448662
324.95,40.39171048,109.4878331
325.05,46.40700225,114.1285333
325.15,52.92554709,119.421088
325.25,59.41104477,125.3621925
325.35,66.73687863,132.0358803
325.45,72.62728023,139.2986083
325.55,78.44246664,147.142855
325.65,81.52437813,155.2952928
325.75,82.40595091,163.5358879
325.85,79.02003315,171.4378912
325.95,69.40014277,178.3779055
326.05,60.61801095,184.4397066
326.15,53.02679877,189.7423865
326.25,46.53921095,194.3963076
326.35,42.24050801,198.6203584
326.45,38.1533461,202.435693
326.55,33.27428324,205.7631213
326.65,28.88416676,208.651538
326.75,25.63951884,211.2154899
326.85,23.05945433,213.5214353
326.95,21.05782243,215.6272175
327.05,18.3329933,217.4605169
327.15,16.1065675,219.0711736
327.25,13.93224288,220.4643979
327.35,11.5035143,221.6147493
327.45,9.5305537,222.5678047
327.55,8.3829196,223.4060967
327.65,7.51261085,224.1573578
327.75,6.7901568,224.8363734
327.85,6.19287075,225.4556605
327.95,5.62202644,226.0178632
328.05,5.11329675,226.5291928
328.15,4.724298075,227.0016226
328.25,4.37316272,227.4389389
328.35,4.063059,227.8452448
328.45,3.83971235,228.229216
328.55,3.629534417,228.5921695
328.65,3.44723244,228.9368927
328.75,3.302439886,229.2671367
328.85,3.18516194,229.5856529
328.95,3.086413329,229.8942942
329.05,2.973445483,230.1916388
329.15,2.8989966,230.4815385
329.25,2.797968143,230.7613353
329.35,2.700096825,231.031345
329.45,2.614462914,231.2927912
329.55,2.516538822,231.5444451
329.65,2.419642275,231.7864094
329.75,2.331481411,232.0195575
329.85,2.234563133,232.2430138
329.95,2.13492419,232.4565062
330.05,2.051852622,232.6616915
330.15,1.964290336,232.8581205
330.25,1.888786533,233.0469992
330.35,1.822267327,233.2292259
330.45,1.76043718,233.4052696
330.55,1.695297667,233.5747994
330.65,1.63824192,233.7386236
330.75,1.593077133,233.8979313
330.85,1.55328414,234.0532597
330.95,1.514927369,234.2047524
331.05,1.49116952,234.3538694
331.15,1.460046015,234.499874
331.25,1.4321841,234.6430924
331.35,1.425684992,234.7856609
331.45,1.40824572,234.9264855
331.55,1.3961983,235.0661053
331.65,1.380481182,235.2041534
331.75,1.377964692,235.3419499
331.85,1.369528982,235.4789028
331.95,1.365327538,235.6154356
332.05,1.36271586,235.7517071
332.15,1.360874446,235.8877946
332.25,1.356727709,236.0234674
332.35,1.352931092,236.1587605
332.45,1.349900364,236.2937505
332.55,1.347816054,236.4285321
332.65,1.345277682,236.5630599
332.75,1.341316946,236.6971916
332.85,1.338592573,236.8310508
332.95,1.336382438,236.9646891
333.05,1.334183245,237.0981074
333.15,1.333193062,237.2314267
333.25,1.331054045,237.3645321
333.35,1.329101031,237.4974422
333.45,1.3281382,237.630256
333.55,1.3257913,237.7628352
333.65,1.324582291,237.8952934
333.75,1.323324046,238.0276258
333.85,1.321239736,238.1597498
333.95,1.320495731,238.2917993
334.05,1.3195329,238.4237526
334.15,1.317908123,238.5555434
334.25,1.315905873,238.687134
334.35,1.315079808,238.818642
334.45,1.313985682,238.9500406
334.55,1.312913438,239.0813319
334.65,1.312563318,239.2125883
334.75,1.3109276,239.343681
334.85,1.310287536,239.4747098
334.95,1.309724062,239.6056822
335.05,1.309007409,239.7365829
335.15,1.308821408,239.8674651
335.25,1.308296227,239.9982947
335.35,1.3070161,240.1289963
335.45,1.306731627,240.2596694
335.55,1.305993092,240.3902688
335.65,1.305664855,240.5208352
335.75,1.3054515,240.6513804
335.85,1.305309264,240.7819113
335.95,1.304007254,240.912312
336.05,1.303317955,241.0426438
336.15,1.3031046,241.1729543
336.25,1.302251182,241.3031794
336.35,1.301840885,241.4333635
336.45,1.300615464,241.5634251
336.55,1.300817877,241.6935068
336.65,1.2999754,241.8235044
336.75,1.299433808,241.9534478
336.85,1.298766391,242.0833244
336.95,1.299012569,242.2132257
337.05,1.298837509,242.3431094
337.15,1.298771862,242.4729866
337.25,1.298553036,242.6028419
337.35,1.298771862,242.7327191
337.45,1.298624155,242.8625815
337.55,1.298711685,242.9924527
337.65,1.297770736,243.1222297
337.75,1.297809031,243.2520106
337.85,1.297272909,243.3817379
337.95,1.297267438,243.5114647
338.05,1.296561727,243.6411209
338.15,1.296485138,243.7707694
338.25,1.2952816,243.9002975
338.35,1.295161246,244.0298137
338.45,1.294783773,244.159292
338.55,1.294980715,244.2887901
338.65,1.295068245,244.4182969
338.75,1.294258592,244.5477228
338.85,1.293645882,244.6770874
338.95,1.293596646,244.806447
339.05,1.293219173,244.935769
339.15,1.292453285,245.0650143
339.25,1.292792464,245.1942935
339.35,1.292513462,245.3235449
339.45,1.292507991,245.4527957
339.55,1.292092223,245.5820049
339.65,1.291583455,245.7111632
339.75,1.291851515,245.8403484
339.85,1.291867927,245.9695352
339.95,1.291069215,246.0986421
340.05,1.2913701,246.2277791
340.15,1.291791338,246.3569583
340.25,1.291654573,246.4861237
340.35,1.291550631,246.6152788
340.45,1.291939045,246.7444727
340.55,1.2913701,246.8736097
340.65,1.291583455,247.002768
340.75,1.2913701,247.131905
340.85,1.2913701,247.2610421
340.95,1.291550631,247.3901971
341.05,1.2905878,247.5192559
341.15,1.290046208,247.6482605
341.25,1.2898055,247.7772411
341.35,1.290347092,247.9062758
341.45,1.289592145,248.035235
341.55,1.2905878,248.1642938
341.65,1.290303327,248.2933241
341.75,1.2905878,248.4223829
341.85,1.290374445,248.5514203
341.95,1.290106385,248.680431
342.05,1.2898055,248.8094115
342.15,1.289925854,248.9384041
342.25,1.290018855,249.067406
342.35,1.288662138,249.1962722
342.45,1.289094318,249.3251816
342.55,1.288722315,249.4540539
342.65,1.289307673,249.5829846
342.75,1.288541785,249.7118388
342.85,1.288027545,249.8406416
342.95,1.288180723,249.9694596
343.05,1.287885309,250.0982482
343.15,1.287639131,250.2270121
343.25,1.2874586,250.3557579
343.35,1.288662138,250.4846242
343.45,1.2882409,250.6134482
343.55,1.287879838,250.7422362
343.65,1.287600836,250.8709963
343.75,1.287338246,250.9997301
343.85,1.287245245,251.1284547
343.95,1.287398423,251.2571945
344.05,1.286036236,251.3857981
344.15,1.286616123,251.5144597
344.25,1.285965118,251.6430563
344.35,1.285954177,251.7716517
344.45,1.285894,251.9002411
344.55,1.286194885,252.0288606
344.65,1.286107355,252.1574713
344.75,1.285713469,252.2860426
344.85,1.286178473,252.4146605
344.95,1.285532938,252.5432138
345.05,1.285894,252.6718032
345.15,1.285713469,252.8003745
345.25,1.2851117,252.9288857
345.35,1.284870992,253.0573728
345.45,1.285040582,253.1858769
345.55,1.2851117,253.314388
345.65,1.284827227,253.4428707
345.75,1.284690462,253.5713398
345.85,1.284684991,253.6998083
345.95,1.2843294,253.8282412
346.05,1.284116045,253.9566528
346.15,1.2843294,254.0850858
346.25,1.284116045,254.2134974
346.35,1.284088692,254.3419063
346.45,1.283973809,254.4703036
346.55,1.282945331,254.5985982
346.65,1.283404864,254.7269387
346.75,1.282704623,254.8552091
346.85,1.281698027,254.9833789
346.95,1.2819825,255.1115772
347.05,1.281626909,255.2397399
347.15,1.281922323,255.3679321
347.25,1.280702373,255.4960023
347.35,1.280959492,255.6240983
347.45,1.279848955,255.7520832
347.55,1.280357723,255.8801189
347.65,1.2796356,256.0080825
347.75,1.279695777,256.1360521
347.85,1.279920073,256.2640441
347.95,1.278371885,256.3918813
348.05,1.278071,256.5196884
348.15,1.278010823,256.6474895
348.25,1.277857645,256.7752752
348.35,1.278071,256.9030823
348.45,1.278355473,257.0309179
348.55,1.277589585,257.1586768
348.65,1.277430936,257.2864199
348.75,1.277770115,257.4141969
348.85,1.277004227,257.5418974
348.95,1.276747108,257.6695721
349.05,1.276221927,257.7971943
349.15,1.276059371,257.9248002
349.25,1.27509826,258.05231
349.35,1.274821446,258.1797922
349.45,1.274372855,258.3072295
349.55,1.273557731,258.4345852
349.65,1.273590555,258.5619443
349.75,1.272835608,258.6892278
349.85,1.2725949,258.8164873
349.95,1.272762536,258.9437636
350.05,1.27251667,259.0710153
350.15,1.272147871,259.19823
350.25,1.27228198,259.3254582
350.35,1.271391362,259.4525974
350.45,1.271172536,259.5797146
350.55,1.271150654,259.7068297
350.65,1.271314773,259.8339612
350.75,1.2710303,259.9610642
350.85,1.27095207,260.0881594
350.95,1.270248,260.2151842
351.05,1.27095207,260.3422794
351.15,1.270415636,260.469321
351.25,1.27001331,260.5963223
351.35,1.269886938,260.723311
351.45,1.269750173,260.850286
351.55,1.2694657,260.9772326
351.65,1.269252345,261.1041578
351.75,1.269285169,261.2310863
351.85,1.268967873,261.3579831
351.95,1.2686834,261.4848515
352.05,1.2686834,261.6117198
352.15,1.2686834,261.7385882
352.25,1.26797933,261.8653861
352.35,1.2686834,261.9922544
352.45,1.267972218,262.1190516
352.55,1.267845221,262.2458362
352.65,1.2679011,262.3726263
352.75,1.2671188,262.4993382
352.85,1.267261036,262.6260643
352.95,1.267733464,262.7528376
353.05,1.26719703,262.8795573
353.15,1.266392379,263.0061965
353.25,1.26680588,263.1328771
353.35,1.266112986,263.2594884
353.45,1.26602358,263.3860908
353.55,1.265386564,263.5126295
353.65,1.26524128,263.6391536
353.75,1.265051293,263.7656587
353.85,1.26531951,263.8921907
353.95,1.265051293,264.0186958
354.05,1.2647719,264.145173
354.15,1.264436629,264.2716166
354.25,1.2639896,264.3980156
354.35,1.264531192,264.5244687
354.45,1.264060718,264.6508748
354.55,1.263877843,264.7772626
354.65,1.2639896,264.9036615
354.75,1.263933721,265.0300549
354.85,1.26344199,265.1563991
354.95,1.263263179,265.2827254
355.05,1.2632073,265.4090462
355.15,1.2632073,265.5353669
355.25,1.26328553,265.6616954
355.35,1.263263179,265.7880218
355.45,1.26297261,265.914319
355.55,1.262536757,266.0405727
355.65,1.262425,266.1668152
355.75,1.262425,266.2930577
355.85,1.262425,266.4193002
355.95,1.262201486,266.5455203
356.05,1.26211208,266.6717315
356.15,1.262425,266.797974
356.25,1.26195562,266.9241696
356.35,1.262089729,267.0503786
356.45,1.26211208,267.1765898
356.55,1.2616427,267.3027541
356.65,1.26203385,267.4289574
356.75,1.261922093,267.5551497
356.85,1.2616427,267.6813139
356.95,1.26203385,267.8075173
357.05,1.26203385,267.9337207
357.15,1.261195671,268.0598403
357.25,1.26109509,268.1859498
357.35,1.26046925,268.3119967
357.45,1.26078217,268.4380749
357.55,1.2608604,268.564161
357.65,1.2608604,268.690247
357.75,1.260636886,268.8163107
357.85,1.26078217,268.9423889
357.95,1.2600781,269.0683967
358.05,1.2600781,269.1944045
358.15,1.2600781,269.3204123
358.25,1.25937403,269.4463497
358.35,1.259742829,269.572324
358.45,1.25968695,269.6982927
358.55,1.25968695,269.8242614
358.65,1.25874819,269.9501362
358.75,1.258569379,270.0759932
358.85,1.25859173,270.2018523
358.95,1.258960529,270.3277484
359.05,1.258869091,270.4536353
359.15,1.259055092,270.5795408
359.25,1.2592958,270.7054704
359.35,1.258737014,270.8313441
359.45,1.2585135,270.9571954
359.55,1.258092262,271.0830047
359.65,1.25796589,271.2088013
359.75,1.258737014,271.334675
359.85,1.2585135,271.4605263
359.95,1.258212615,271.5863476
360.05,1.257660082,271.7121136
360.15,1.2577312,271.8378867
360.25,1.2577312,271.9636598
360.35,1.257430315,272.0894028
360.45,1.257446727,272.2151475
