Temp (K) ,cp (J/g-K),Enthalpy (J/g)
361.95,1.3028,240.7736319
362.05,1.302854545,240.9039173
362.15,1.302615385,241.0341789
362.25,1.303018182,241.1644807
362.35,1.3028,241.2947607
362.45,1.3028,241.4250407
362.55,1.302384615,241.5552791
362.65,1.3028,241.6855591
362.75,1.303307692,241.8158899
362.85,1.302854545,241.9461754
362.95,1.3034,242.0765154
363.05,1.302909091,242.2068063
363.15,1.302938461,242.3371001
363.25,1.303072727,242.4674074
363.35,1.302707692,242.5976782
363.45,1.302527273,242.7279309
363.55,1.302615385,242.8581924
363.65,1.3022,242.9884124
363.75,1.301738461,243.1185863
363.85,1.3016,243.2487463
363.95,1.301,243.3788463
364.05,1.301545455,243.5090008
364.15,1.301046154,243.6391054
364.25,1.300618182,243.7691673
364.35,1.300446154,243.8992119
364.45,1.300781818,244.0292901
364.55,1.300861539,244.1593762
364.65,1.301,244.2894762
364.75,1.301,244.4195762
364.85,1.301,244.5496762
364.95,1.301276923,244.6798039
365.05,1.301,244.8099039
365.15,1.300953846,244.9399993
365.25,1.301109091,245.0701102
365.35,1.301138461,245.200224
365.45,1.301054545,245.3303295
365.55,1.301,245.4604295
365.65,1.300345455,245.590464
365.75,1.300076923,245.7204717
365.85,1.2998,245.8504517
365.95,1.299938461,245.9804456
366.05,1.299745455,246.1104201
366.15,1.299707692,246.2403909
366.25,1.299745455,246.3703654
366.35,1.300123077,246.5003777
366.45,1.300236364,246.6304014
366.55,1.300123077,246.7604137
366.65,1.300181818,246.8904319
366.75,1.299984615,247.0204303
366.85,1.300072727,247.1504376
366.95,1.300030769,247.2804407
367.05,1.299854545,247.4104261
367.15,1.300169231,247.5404431
367.25,1.2998,247.6704231
367.35,1.299984615,247.8004215
367.45,1.300072727,247.9304288
367.55,1.2998,248.0604088
367.65,1.299363636,248.1903452
367.75,1.298969231,248.3202421
367.85,1.2992,248.4501621
367.95,1.2986,248.5800221
368.05,1.298381818,248.7098603
368.15,1.2986,248.8397203
368.25,1.2986,248.9695803
368.35,1.298092308,249.0993895
368.45,1.298381818,249.2292277
368.55,1.298553846,249.3590831
368.65,1.298,249.4888831
368.75,1.298415385,249.6187246
368.85,1.297781818,249.7485028
368.95,1.298138461,249.8783166
369.05,1.297781818,250.0080948
369.15,1.297630769,250.1378579
369.25,1.297018182,250.2675597
369.35,1.297123077,250.397272
369.45,1.2968,250.526952
369.55,1.296615385,250.6566136
369.65,1.297072727,250.7863208
369.75,1.296753846,250.9159962
369.85,1.296527273,251.0456489
369.95,1.296661539,251.1753151
370.05,1.2962,251.3049351
370.15,1.296292308,251.4345643
370.25,1.296527273,251.564217
370.35,1.2962,251.693837
370.45,1.2962,251.823457
370.55,1.2962,251.953077
370.65,1.2962,252.082697
370.75,1.295969231,252.212294
370.85,1.2962,252.341914
370.95,1.295876923,252.4715017
371.05,1.2956,252.6010617
371.15,1.2956,252.7306217
371.25,1.2956,252.8601817
371.35,1.295184615,252.9897001
371.45,1.295381818,253.1192383
371.55,1.295507692,253.2487891
371.65,1.2956,253.3783491
371.75,1.295092308,253.5078583
371.85,1.295545455,253.6374129
371.95,1.297676923,253.7671805
372.05,1.304327273,253.8976133
372.15,1.317984615,254.0294117
372.25,1.3365,254.1630617
