Temperature (°C),Heat Capacity (Normalized) (J/(g.°C)),Enthalpy (J/g)
263.98333333333335,0.250049865,0.250049865
264.4808207705193,0.8959578040955036,0.5505323806130866
264.9783082077052,1.1473070683417057,1.0846167540602907
265.47579564489115,1.20583803838191,1.6758579096784092
265.97328308207705,1.2150510971859299,2.2795630000954548
266.470770519263,1.2152591411155778,2.884127985045232
266.96825795644895,1.210933393969849,3.4874629853166175
267.46574539363485,1.2020621542462313,4.087525037673362
267.9632328308208,1.1911219284422105,4.682451088567862
268.4607202680067,1.1789990353969853,5.271529272417069
268.95820770519265,1.1661786658291455,5.8540904338241315
269.4556951423786,1.1549257717788939,6.4306527861759175
269.9531825795645,1.1432565662311558,7.0018842988391965
270.45067001675045,1.1331458445829141,7.56765814730656
270.94815745393635,1.1242827494472363,8.128620187798985
271.4456448911223,1.1170284934271355,8.685697199115594
271.9431323283082,1.110305784824121,9.23941528545224
272.44061976549415,1.1039556870954774,9.789727772100507
272.9381072026801,1.0992919577889446,10.33739205226134
273.435594639866,1.0955493477386935,10.883081439045222
273.93308207705195,1.0911869839195978,11.426687643668362
274.43056951423785,1.0890444916984925,11.968938665577875
274.9280569514238,1.087585749447236,12.51019504914574
275.42554438860975,1.0848499681809045,13.050341344020136
275.92303182579565,1.082661072562814,13.58941811924623
276.4205192629816,1.0823038,14.127866222964851
276.9180067001675,1.0814910051758795,14.66612845321607
277.41549413735345,1.080708313567839,15.204034563969866
277.9129815745394,1.0803379292462312,15.741590545025167
278.4104690117253,1.0808953854271357,16.27912038376885
278.90795644891125,1.0799906256281406,16.816573100402042
279.40544388609715,1.0806192316984924,17.354003562763815
279.9029313232831,1.0817215784924625,17.891989138994997
280.40041876046905,1.0822250677889445,18.43028274974879
280.89790619765495,1.0823038,18.968664856432174
281.3953936348409,1.083428366351759,19.507553943517625
281.8928810720268,1.0844470738693468,20.04683327140704
282.39036850921275,1.085687092512563,20.58657457221108
282.88785594639864,1.0866074301507538,21.126979526582907
283.3853433835846,1.0878986635577887,21.66779947095479
283.88283082077055,1.0900044361809047,22.209549788291497
284.38031825795645,1.0910722840402012,22.752083095728647
284.8778056951424,1.0924639023718594,23.295172303266362
285.37529313232835,1.0943167575879396,23.83933048864327
285.87278056951425,1.0960048100502513,24.384345226733682
286.3702680067002,1.0989256331658297,24.930201427135717
286.8677554438861,1.1009980844221106,25.477562896783922
287.36524288107205,1.10342425959799,26.026013921859324
287.86273031825795,1.104763670522613,26.575365160150742
288.3602177554439,1.107571146994975,27.125805496432175
288.85770519262985,1.1105452,27.677773001356822
289.35519262981575,1.113206880160804,28.23101173160804
289.8526800670017,1.115806729386935,28.78560361180907
290.3501675041876,1.1182422273165828,29.341303537185915
290.84765494137355,1.121617911276382,29.898503198994984
291.3451423785595,1.1250938,30.457770563567877
291.8426298157454,1.128232675517588,31.018421180452258
292.34011725293135,1.1320954481407037,31.580722220552786
292.83760469011725,1.1363306446834172,32.14520999899496
293.3350921273032,1.1392146227336684,32.71145303452262
293.83257956448915,1.1427031549648243,33.279329438090485
294.33006700167505,1.1466608201005024,33.848980862010045
294.827554438861,1.1513084344120603,34.420848744623136
295.3250418760469,1.1550829242211054,34.99482843246229
295.82252931323285,1.1598547619899497,35.57097986678392
296.32001675041874,1.1638992191155773,36.14918865753765
296.8175041876047,1.1690320341708542,36.72984852396984
297.31499162479065,1.175385680683417,37.313308437236195
297.81247906197655,1.1804716716783918,37.899510414673344
298.3099664991625,1.1861802727336686,38.48842173592965
298.80745393634845,1.1923885144924626,39.08032227005028
299.30494137353435,1.198825915396985,39.67542384005024
299.8024288107203,1.205551209788945,40.27389346030152
300.2999162479062,1.213786702331658,40.87605568834168
300.79740368509215,1.2227137936482413,41.48247207180904
301.29489112227805,1.2319575281206026,42.09342095507533
301.792378559464,1.244683677527638,42.70986358040199
302.28986599664995,1.2598482030251261,43.33346704482413
302.78735343383585,1.2857602666733656,43.967051812311524
303.2848408710218,1.3269480197989947,44.617167721909546
303.7823283082077,1.391350962432156,45.29654834663312
304.27981574539365,1.470471998311556,46.01249258678391
304.7773031825796,1.565928482834174,46.77109993216082
305.2747906197655,1.6743930764522572,47.58251551507534
305.77227805695145,1.8379742784321613,48.464769321206035
306.26976549413735,2.058820022170839,49.44266460748737
306.7672529313233,2.316160254190951,50.54347647125627
307.26474036850925,2.5620708587839274,51.77147702638195
307.76222780569515,2.7021334221105504,53.093642911608
308.2597152428811,2.7284617302110554,54.44993052512565
308.757202680067,2.6998314805025143,55.79966323713561
309.25469011725295,2.649724220432161,57.12878716065326
309.75217755443884,2.6306417958693467,58.439520428341616
310.2496649916248,2.686955586271352,59.75791699537685
310.74715242881075,2.938029307376891,61.1646176328141
311.24463986599665,3.2999752626230956,62.72948070331651
311.7421273031826,3.786870003276385,64.51002552778895
312.23961474036855,4.453310946974914,66.58645165492474
312.73710217755445,5.358148113311542,69.06099468592961
313.2345896147404,6.616009577316632,72.08809408321619
313.7320770519263,8.357259063854203,75.87748816829131
314.22956448911225,10.852129716783963,80.7453393727639
314.72705192629815,14.803729929296203,87.24008003200964
315.2245393634841,23.206933271909485,96.79995583276377
315.72202680067005,46.595882250252664,114.51459330402119
316.21951423785595,81.61556376472288,148.1984695592955
316.7170016750419,72.54895988854156,190.0091517527646
317.2144891122278,39.93808055980013,215.16053786532586
317.71197654941375,22.04549120281399,228.9636729824121
318.2094639865997,9.960940666331329,236.15338542763843
318.7069514237856,5.881811251155817,239.75192254824117
