Temp (K) ,cp (J/g-K),Enthalpy (J/g)
291.35,1.131153847,21.20177622
291.45,1.131568182,21.31493304
291.55,1.131846154,21.42811765
291.65,1.132181818,21.54133584
291.75,1.132653847,21.65460122
291.85,1.13225,21.76782622
291.95,1.132884616,21.88111468
292.05,1.132795455,21.99439423
292.15,1.133,22.10769423
292.25,1.133477273,22.22104195
292.35,1.133461539,22.33438811
292.45,1.133,22.44768811
292.55,1.133173077,22.56100542
292.65,1.134159091,22.67442133
292.75,1.133865385,22.78780786
292.85,1.134840909,22.90129195
292.95,1.135019231,23.01479388
293.05,1.135727273,23.1283666
293.15,1.136,23.2419666
293.25,1.136,23.3555666
293.35,1.136461539,23.46921276
293.45,1.136681818,23.58288094
293.55,1.136288461,23.69650979
293.65,1.136954545,23.81020524
293.75,1.137038461,23.92390909
293.85,1.137090909,24.03761818
293.95,1.1375,24.15136818
294.05,1.1375,24.26511818
294.15,1.138192308,24.37893741
294.25,1.138522727,24.49278968
294.35,1.139,24.60668968
294.45,1.139409091,24.72063059
294.55,1.140096154,24.83464021
294.65,1.13975,24.94861521
294.75,1.140096154,25.06262482
294.85,1.1405,25.17667482
294.95,1.141192308,25.29079405
295.05,1.141318182,25.40492587
295.15,1.14125,25.51905087
295.25,1.14125,25.63317587
295.35,1.141307692,25.74730664
295.45,1.142681818,25.86157482
295.55,1.14275,25.97584982
295.65,1.143977273,26.09024755
295.75,1.144942308,26.20474178
295.85,1.144454545,26.31918723
295.95,1.145,26.43368723
296.05,1.145,26.54818723
296.15,1.14575,26.66276223
296.25,1.146159091,26.77737814
296.35,1.146442308,26.89202237
296.45,1.146840909,27.00670646
296.55,1.147596154,27.12146608
296.65,1.147795455,27.23624563
296.75,1.148230769,27.3510687
296.85,1.148340909,27.46590279
296.95,1.148346154,27.58073741
297.05,1.14875,27.69561241
297.15,1.148980769,27.81051049
297.25,1.1495,27.92546049
297.35,1.150076923,28.04046818
297.45,1.150386364,28.15550681
297.55,1.151115385,28.27061835
297.65,1.151477273,28.38576608
297.75,1.151980769,28.50096416
297.85,1.152840909,28.61624825
297.95,1.15325,28.73157325
298.05,1.154,28.84697325
298.15,1.154,28.96237325
298.25,1.154613637,29.07783461
298.35,1.154980769,29.19333269
298.45,1.1555,29.30888269
298.55,1.155673077,29.42445
298.65,1.156590909,29.54010909
298.75,1.157,29.65580909
298.85,1.15775,29.77158409
298.95,1.15775,29.88735909
299.05,1.157818182,30.00314091
299.15,1.158961539,30.11903706
299.25,1.158772727,30.23491433
299.35,1.15925,30.35083933
299.45,1.159590909,30.46679842
299.55,1.160461539,30.58284458
299.65,1.160886364,30.69893321
299.75,1.161442308,30.81507744
299.85,1.161568182,30.93123426
299.95,1.162423077,31.04747657
300.05,1.163204545,31.16379702
300.15,1.163980769,31.2801951
300.25,1.165113637,31.39670646
300.35,1.165884616,31.51329493
300.45,1.166272727,31.6299222
300.55,1.16675,31.7465972
300.65,1.16675,31.8632722
300.75,1.167446428,31.98001684
300.85,1.167875,32.09680434
300.95,1.168732143,32.21367756
301.05,1.16945,32.33062256
301.15,1.169535715,32.44757613
301.25,1.1699,32.56456613
301.35,1.170846154,32.68165074
301.45,1.171659091,32.79881665
301.55,1.172375,32.91605415
301.65,1.173275,33.03338165
301.75,1.17425,33.15080665
301.85,1.174475,33.26825415
301.95,1.175267857,33.38578094
302.05,1.17665,33.50344594
302.15,1.176553572,33.62110129
302.25,1.1777,33.73887129
302.35,1.177785715,33.85664987
302.45,1.17875,33.97452487
302.55,1.178964286,34.09242129
302.65,1.179275,34.21034879
302.75,1.180142857,34.32836308
302.85,1.181,34.44646308
302.95,1.181692308,34.56463231
303.05,1.181818182,34.68281413
303.15,1.182557692,34.8010699
303.25,1.183025,34.9193724
303.35,1.184,35.0377724
303.45,1.18475,35.1562474
303.55,1.185125,35.2747599
303.65,1.18625,35.3933849
303.75,1.187321428,35.51211704
303.85,1.187525,35.63086954
303.95,1.188553572,35.7497249
304.05,1.18925,35.8686499
304.15,1.190321428,35.98768204
304.25,1.1915,36.10683204
304.35,1.191846154,36.22601666
304.45,1.19165,36.34518166
304.55,1.192625,36.46444416
304.65,1.1936,36.58380416
304.75,1.194553572,36.70325951
304.85,1.195454545,36.82280497
304.95,1.196288461,36.94243381
305.05,1.196954545,37.06212927
305.15,1.197615385,37.18189081
305.25,1.198386364,37.30172944
305.35,1.198884616,37.42161791
305.45,1.200022727,37.54162018
305.55,1.200038461,37.66162402
305.65,1.202,37.78182402
305.75,1.202057692,37.90202979
305.85,1.2035,38.02237979
305.95,1.204307692,38.14281056
306.05,1.205,38.26331056
306.15,1.20575,38.38388556
306.25,1.20725,38.50461056
306.35,1.207884616,38.62539902
306.45,1.2095,38.74634902
306.55,1.210711539,38.86742018
306.65,1.211068182,38.988527
306.75,1.212326923,39.10975969
306.85,1.21325,39.23108469
306.95,1.213884616,39.35247315
307.05,1.214954545,39.4739686
307.15,1.216076923,39.5955763
307.25,1.21625,39.7172013
307.35,1.217923077,39.8389936
307.45,1.21925,39.9609186
307.55,1.219942308,40.08291284
307.65,1.221227273,40.20503556
307.75,1.221788461,40.32721441
307.85,1.223340909,40.4495485
307.95,1.224038461,40.57195235
308.05,1.225454545,40.6944978
308.15,1.226576923,40.81715549
308.25,1.227977273,40.93995322
308.35,1.229,41.06285322
308.45,1.229409091,41.18579413
308.55,1.231192308,41.30891336
308.65,1.232,41.43211336
308.75,1.233730769,41.55548644
308.85,1.235,41.67898644
308.95,1.236038461,41.80259028
309.05,1.236977273,41.92628801
309.15,1.238461539,42.05013416
309.25,1.239568182,42.17409098
309.35,1.241461539,42.29823714
309.45,1.242568182,42.42249395
309.55,1.244288461,42.5469228
309.65,1.245431818,42.67146598
309.75,1.247,42.79616598
309.85,1.249181818,42.92108416
309.95,1.250115385,43.0460957
310.05,1.252045455,43.17130025
310.15,1.253865385,43.29668679
310.25,1.255045455,43.42219133
310.35,1.256461539,43.54783749
310.45,1.258386364,43.67367612
310.55,1.260211539,43.79969728
310.65,1.261863637,43.92588364
310.75,1.264365385,44.05232018
310.85,1.266022727,44.17892245
310.95,1.268576923,44.30578014
311.05,1.271340909,44.43291423
311.15,1.273711539,44.56028539
311.25,1.276590909,44.68794448
311.35,1.278730769,44.81581756
311.45,1.281704545,44.94398801
311.55,1.284607143,45.07244872
311.65,1.28825,45.20127372
311.75,1.291410715,45.3304148
311.85,1.295525,45.4599673
311.95,1.300625,45.5900298
312.05,1.307375,45.7207673
312.15,1.311821428,45.85194944
312.25,1.316825,45.98363194
312.35,1.323714286,46.11600337
312.45,1.333113637,46.24931473
312.55,1.343403847,46.38365512
312.65,1.359704545,46.51962557
312.75,1.365153847,46.65614096
312.85,1.37375,46.79351596
312.95,1.388865385,46.93240249
313.05,1.400204545,47.07242295
313.15,1.41425,47.21384795
313.25,1.425227273,47.35637068
313.35,1.445865385,47.50095721
313.45,1.455909091,47.64654812
313.55,1.469923077,47.79354043
313.65,1.487272727,47.9422677
313.75,1.501196428,48.09238735
313.85,1.51445,48.24383235
313.95,1.532107143,48.39704306
314.05,1.554431818,48.55248624
314.15,1.57175,48.70966124
314.25,1.59125,48.86878624
314.35,1.6115,49.02993624
314.45,1.633386364,49.19327488
314.55,1.649519231,49.3582268
314.65,1.682,49.5264268
314.75,1.710788461,49.69750565
314.85,1.736545455,49.87116019
314.95,1.764339286,50.04759412
315.05,1.794875,50.22708162
315.15,1.82975,50.41005662
315.25,1.865204545,50.59657708
315.35,1.907576923,50.78733477
315.45,1.947431818,50.98207795
315.55,1.990946428,51.18117259
315.65,2.037090909,51.38488168
315.75,2.079038461,51.59278553
315.85,2.126340909,51.80541962
315.95,2.172615385,52.02268116
316.05,2.217840909,52.24446525
316.15,2.266303572,52.47109561
316.25,2.312068182,52.70230243
316.35,2.352961539,52.93759858
316.45,2.391704545,53.17676903
316.55,2.433928572,53.42016189
316.65,2.466636364,53.66682553
316.75,2.495634616,53.91638899
316.85,2.519340909,54.16832308
316.95,2.53925,54.42224808
317.05,2.551386364,54.67738672
317.15,2.566035715,54.93399029
317.25,2.571363637,55.19112665
317.35,2.57225,55.44835165
317.45,2.573,55.70565165
317.55,2.571557692,55.96280742
317.65,2.568090909,56.21961651
317.75,2.562384616,56.47585497
317.85,2.558409091,56.73169588
317.95,2.551596154,56.9868555
318.05,2.545113637,57.24136686
318.15,2.538615385,57.4952284
318.25,2.529363637,57.74816476
318.35,2.521076923,58.00027246
318.45,2.508909091,58.25116336
318.55,2.500480769,58.50121144
318.65,2.49365,58.75057644
318.75,2.490767857,58.99965323
318.85,2.4878,59.24843323
318.95,2.486053572,59.49703858
319.05,2.486225,59.74566108
319.15,2.486482143,59.9943093
319.25,2.490568182,60.24336612
319.35,2.498980769,60.49326419
319.45,2.5133,60.74459419
319.55,2.546803572,60.99927455
319.65,2.5805,61.25732455
319.75,2.624403847,61.51976494
319.85,2.670022727,61.78676721
319.95,2.725192308,62.05928644
320.05,2.772772727,62.33656371
320.15,2.834375,62.62000121
320.25,2.891,62.90910121
320.35,2.958384616,63.20493967
320.45,3.023340909,63.50727376
320.55,3.103946428,63.81766841
320.65,3.171772727,64.13484568
320.75,3.262884616,64.46113414
320.85,3.348090909,64.79594323
320.95,3.436035715,65.1395468
321.05,3.543909091,65.49393771
321.15,3.650803572,65.85901807
321.25,3.762022727,66.23522034
321.35,3.883142857,66.62353463
321.45,4.009590909,67.02449372
321.55,4.140928572,67.43858658
321.65,4.290431818,67.86762976
321.75,4.436321428,68.3112619
321.85,4.60375,68.7716369
321.95,4.776153847,69.24925229
322.05,4.96275,69.74552729
322.15,5.169767857,70.26250407
322.25,5.374125,70.79991657
322.35,5.614089286,71.3613255
322.45,5.846545455,71.94598005
322.55,6.10465,72.55644505
322.65,6.378431818,73.19428823
322.75,6.67345,73.86163323
322.85,7.0039375,74.56202698
322.95,7.328428572,75.29486983
323.05,7.6903125,76.06390108
323.15,8.087050003,76.87260608
323.25,8.506562503,77.72326234
323.35,8.9678,78.62004234
323.45,9.442312498,79.56427358
323.55,9.980800003,80.56235359
323.65,10.56655769,81.61900935
323.75,11.2211,82.74111935
323.85,11.93796154,83.93491551
323.95,12.74248438,85.20916395
324.05,13.68453847,86.57761779
324.15,14.78754412,88.0563722
324.25,16.06267308,89.66263951
324.35,17.56541176,91.41918069
324.45,19.5195,93.37113069
324.55,21.94433333,95.56556402
324.65,24.88625,98.05418902
324.75,28.77139286,100.9313283
324.85,33.56264474,104.2875928
324.95,38.78469565,108.1660623
325.05,44.551625,112.6212248
325.15,50.80102885,117.7013277
325.25,57.01875,123.4032027
325.35,64.04211111,129.8074138
325.45,69.68930682,136.7763445
325.55,75.26439286,144.3027838
325.65,78.21905683,152.1246895
325.75,79.06423078,160.0311126
325.85,75.8181125,167.6129238
325.95,66.59541304,174.2724651
326.05,58.17588235,180.0900534
326.15,50.8981,185.1798634
326.25,44.678375,189.6477009
326.35,40.55715909,193.7034168
326.45,36.63875,197.3672918
326.55,31.96113637,200.5634054
326.65,27.75228125,203.3386335
326.75,24.6416,205.8027935
326.85,22.1680625,208.0195998
326.95,20.249075,210.0445073
327.05,17.63675,211.8081823
327.15,15.50225,213.3584073
327.25,13.4177,214.7001773
327.35,11.08925,215.8091023
327.45,9.19775,216.7288773
327.55,8.0975,217.5386273
327.65,7.263125,218.2649398
327.75,6.5705,218.9219898
327.85,5.997875,219.5217773
327.95,5.4506,220.0668373
328.05,4.962875,220.5631248
328.15,4.5899375,221.0221185
328.25,4.2533,221.4474485
328.35,3.956,221.8430485
328.45,3.741875,222.217236
328.55,3.540375,222.5712735
328.65,3.3656,222.9078335
328.75,3.226785715,223.2305121
328.85,3.11435,223.5419471
328.95,3.019678572,223.843915
329.05,2.911375,224.1350525
329.15,2.84,224.4190525
329.25,2.743142857,224.6933667
329.35,2.6493125,224.958298
329.45,2.567214286,225.2150194
329.55,2.473333333,225.4623528
329.65,2.3804375,225.7003965
329.75,2.295916667,225.9299882
329.85,2.203,226.1502882
329.95,2.107475,226.3610357
330.05,2.027833333,226.563819
330.15,1.943886364,226.7582076
330.25,1.8715,226.9453576
330.35,1.807727273,227.1261304
330.45,1.74845,227.3009754
330.55,1.686,227.4695754
330.65,1.6313,227.6327054
330.75,1.588,227.7915054
330.85,1.54985,227.9464904
330.95,1.513076923,228.0977981
331.05,1.4903,228.2468281
331.15,1.460461539,228.3928742
331.25,1.43375,228.5362492
331.35,1.427519231,228.6790011
331.45,1.4108,228.8200811
331.55,1.39925,228.9600061
331.65,1.384181818,229.0984243
331.75,1.381769231,229.2366012
331.85,1.373681818,229.3739694
331.95,1.369653847,229.5109348
332.05,1.36715,229.6476498
332.15,1.365384616,229.7841883
332.25,1.361409091,229.9203292
332.35,1.357769231,230.0561061
332.45,1.354863637,230.1915925
332.55,1.352865385,230.326879
332.65,1.350431818,230.4619222
332.75,1.346634616,230.5965856
332.85,1.344022727,230.7309879
332.95,1.341903847,230.8651783
333.05,1.339795455,230.9991579
333.15,1.338846154,231.1330425
333.25,1.336795455,231.266722
333.35,1.334923077,231.4002143
333.45,1.334,231.5336143
333.55,1.33175,231.6667893
333.65,1.330590909,231.7998484
333.75,1.329384616,231.9327869
333.85,1.327386364,232.0655255
333.95,1.326673077,232.1981928
334.05,1.32575,232.3307678
334.15,1.324192308,232.463187
334.25,1.322272727,232.5954143
334.35,1.321480769,232.7275624
334.45,1.320431818,232.8596056
334.55,1.319403847,232.991546
334.65,1.319068182,233.1234528
334.75,1.3175,233.2552028
334.85,1.316886364,233.3868914
334.95,1.316346154,233.518526
335.05,1.315659091,233.6500919
335.15,1.315480769,233.78164
335.25,1.314977273,233.9131377
335.35,1.31375,234.0445127
335.45,1.313477273,234.1758605
335.55,1.312769231,234.3071374
335.65,1.312454545,234.4383829
335.75,1.31225,234.5696079
335.85,1.312113637,234.7008192
335.95,1.310865385,234.8319058
336.05,1.310204545,234.9629262
336.15,1.31,235.0939262
336.25,1.309181818,235.2248444
336.35,1.308788461,235.3557232
336.45,1.307613637,235.4864846
336.55,1.307807692,235.6172654
336.65,1.307,235.7479654
336.75,1.306480769,235.8786134
336.85,1.305840909,236.0091975
336.95,1.306076923,236.1398052
337.05,1.305909091,236.2703961
337.15,1.305846154,236.4009808
337.25,1.305636364,236.5315444
337.35,1.305846154,236.662129
337.45,1.305704545,236.7926995
337.55,1.305788461,236.9232783
337.65,1.304886364,237.0537669
337.75,1.304923077,237.1842592
337.85,1.304409091,237.3147002
337.95,1.304403847,237.4451405
338.05,1.303727273,237.5755133
338.15,1.303653847,237.7058787
338.25,1.3025,237.8361287
338.35,1.302384616,237.9663671
338.45,1.302022727,238.0965694
338.55,1.302211539,238.2267905
338.65,1.302295455,238.3570201
338.75,1.301519231,238.487172
338.85,1.300931818,238.6172652
338.95,1.300884616,238.7473537
339.05,1.300522727,238.8774059
339.15,1.299788461,239.0073848
339.25,1.300113637,239.1373961
339.35,1.299846154,239.2673808
339.45,1.299840909,239.3973648
339.55,1.299442308,239.5273091
339.65,1.298954545,239.6572045
339.75,1.299211539,239.7871257
339.85,1.299227273,239.9170484
339.95,1.298461539,240.0468946
340.05,1.29875,240.1767696
340.15,1.299153847,240.3066849
340.25,1.299022727,240.4365872
340.35,1.298923077,240.5664795
340.45,1.299295455,240.6964091
340.55,1.29875,240.8262841
340.65,1.298954545,240.9561795
340.75,1.29875,241.0860545
340.85,1.29875,241.2159295
340.95,1.298923077,241.3458218
341.05,1.298,241.4756218
341.15,1.297480769,241.6053699
341.25,1.29725,241.7350949
341.35,1.297769231,241.8648718
341.45,1.297045455,241.9945764
341.55,1.298,242.1243764
341.65,1.297727273,242.2541491
341.75,1.298,242.3839491
341.85,1.297795455,242.5137287
341.95,1.297538461,242.6434825
342.05,1.29725,242.7732075
342.15,1.297365385,242.902944
342.25,1.297454545,243.0326895
342.35,1.296153847,243.1623049
342.45,1.296568182,243.2919617
342.55,1.296211539,243.4215829
342.65,1.296772727,243.5512601
342.75,1.296038461,243.680864
342.85,1.295545455,243.8104185
342.95,1.295692308,243.9399877
343.05,1.295409091,244.0695287
343.15,1.295173077,244.199046
343.25,1.295,244.328546
343.35,1.296153847,244.4581613
343.45,1.29575,244.5877363
343.55,1.295403847,244.7172767
343.65,1.295136364,244.8467904
343.75,1.294884616,244.9762788
343.85,1.294795455,245.1057584
343.95,1.294942308,245.2352526
344.05,1.293636364,245.3646162
344.15,1.294192308,245.4940355
344.25,1.293568182,245.6233923
344.35,1.293557692,245.7527481
344.45,1.2935,245.8820981
344.55,1.293788461,246.0114769
344.65,1.293704545,246.1408474
344.75,1.293326923,246.2701801
344.85,1.293772727,246.3995573
344.95,1.293153847,246.5288727
345.05,1.2935,246.6582227
345.15,1.293326923,246.7875554
345.25,1.29275,246.9168304
345.35,1.292519231,247.0460823
345.45,1.292681818,247.1753505
345.55,1.29275,247.3046255
345.65,1.292477273,247.4338732
345.75,1.292346154,247.5631079
345.85,1.292340909,247.6923419
345.95,1.292,247.8215419
346.05,1.291795455,247.9507215
346.15,1.292,248.0799215
346.25,1.291795455,248.209101
346.35,1.291769231,248.338278
346.45,1.291659091,248.4674439
346.55,1.290673077,248.5965112
346.65,1.291113637,248.7256225
346.75,1.290442308,248.8546668
346.85,1.289477273,248.9836145
346.95,1.28975,249.1125895
347.05,1.289409091,249.2415304
347.15,1.289692308,249.3704996
347.25,1.288522727,249.4993519
347.35,1.288769231,249.6282288
347.45,1.287704545,249.7569993
347.55,1.288192308,249.8858185
347.65,1.2875,250.0145685
347.75,1.287557692,250.1433243
347.85,1.287772727,250.2721016
347.95,1.286288461,250.4007304
348.05,1.286,250.5293304
348.15,1.285942308,250.6579246
348.25,1.285795455,250.7865042
348.35,1.286,250.9151042
348.45,1.286272727,251.0437315
348.55,1.285538461,251.1722853
348.65,1.285386364,251.3008239
348.75,1.285711539,251.4293951
348.85,1.284977273,251.5578928
348.95,1.284730769,251.6863659
349.05,1.284227273,251.8147886
349.15,1.284071428,251.9431958
349.25,1.28315,252.0715108
349.35,1.282884616,252.1997992
349.45,1.282454545,252.3280447
349.55,1.281673077,252.456212
349.65,1.281704545,252.5843824
349.75,1.280980769,252.7124805
349.85,1.28075,252.8405555
349.95,1.280910715,252.9686466
350.05,1.280675,253.0967141
350.15,1.280321428,253.2247462
350.25,1.28045,253.3527912
350.35,1.279596154,253.4807508
350.45,1.279386364,253.6086895
350.55,1.279365385,253.736626
350.65,1.279522727,253.8645783
350.75,1.27925,253.9925033
350.85,1.279175,254.1204208
350.95,1.2785,254.2482708
351.05,1.279175,254.3761883
351.15,1.278660715,254.5040544
351.25,1.278275,254.6318819
351.35,1.278153847,254.7596973
351.45,1.278022727,254.8874995
351.55,1.27775,255.0152745
351.65,1.277545455,255.1430291
351.75,1.277576923,255.2707868
351.85,1.277272727,255.398514
351.95,1.277,255.526214
352.05,1.277,255.653914
352.15,1.277,255.781614
352.25,1.276325,255.9092465
352.35,1.277,256.0369465
352.45,1.276318182,256.1645784
352.55,1.276196428,256.292198
352.65,1.27625,256.419823
352.75,1.2755,256.547373
352.85,1.275636364,256.6749366
352.95,1.276089286,256.8025456
353.05,1.275575,256.9301031
353.15,1.274803572,257.0575834
353.25,1.2752,257.1851034
353.35,1.274535715,257.312557
353.45,1.27445,257.440002
353.55,1.273839286,257.5673859
353.65,1.2737,257.6947559
353.75,1.273517857,257.8221077
353.85,1.273775,257.9494852
353.95,1.273517857,258.076837
354.05,1.27325,258.204162
354.15,1.272928572,258.3314548
354.25,1.2725,258.4587048
354.35,1.273019231,258.5860068
354.45,1.272568182,258.7132636
354.55,1.272392857,258.8405029
354.65,1.2725,258.9677529
354.75,1.272446428,259.0949975
354.85,1.271975,259.222195
354.95,1.271803572,259.3493754
355.05,1.27175,259.4765504
355.15,1.27175,259.6037254
355.25,1.271825,259.7309079
355.35,1.271803572,259.8580882
355.45,1.271525,259.9852407
355.55,1.271107143,260.1123514
355.65,1.271,260.2394514
355.75,1.271,260.3665514
355.85,1.271,260.4936514
355.95,1.270785715,260.62073
356.05,1.2707,260.7478
356.15,1.271,260.8749
356.25,1.27055,261.001955
356.35,1.270678572,261.1290229
356.45,1.2707,261.2560929
356.55,1.27025,261.3831179
356.65,1.270625,261.5101804
356.75,1.270517857,261.6372322
356.85,1.27025,261.7642572
356.95,1.270625,261.8913197
357.05,1.270625,262.0183822
357.15,1.269821428,262.1453643
357.25,1.269725,262.2723368
357.35,1.269125,262.3992493
357.45,1.269425,262.5261918
357.55,1.2695,262.6531418
357.65,1.2695,262.7800918
357.75,1.269285715,262.9070204
357.85,1.269425,263.0339629
357.95,1.26875,263.1608379
358.05,1.26875,263.2877129
358.15,1.26875,263.4145879
358.25,1.268075,263.5413954
358.35,1.268428572,263.6682382
358.45,1.268375,263.7950757
358.55,1.268375,263.9219132
358.65,1.267475,264.0486607
358.75,1.267303572,264.1753911
358.85,1.267325,264.3021236
358.95,1.267678572,264.4288914
359.05,1.267590909,264.5556505
359.15,1.267769231,264.6824275
359.25,1.268,264.8092275
359.35,1.267464286,264.9359739
359.45,1.26725,265.0626989
359.55,1.266846154,265.1893835
359.65,1.266725,265.316056
359.75,1.267464286,265.4428024
359.85,1.26725,265.5695274
359.95,1.266961539,265.6962236
360.05,1.266431818,265.8228668
360.15,1.2665,265.9495168
360.25,1.2665,266.0761668
360.35,1.266211539,266.2027879
360.45,1.266227273,266.3294106
360.55,1.266269231,266.4560376
360.65,1.265886364,266.5826262
360.75,1.265173077,266.7091435
360.85,1.265,266.8356435
360.95,1.265,266.9621435
361.05,1.265,267.0886435
361.15,1.265692308,267.2152127
361.25,1.265,267.3417127
361.35,1.26425,267.4681377
361.45,1.26425,267.5945627
361.55,1.264192308,267.720982
361.65,1.264045455,267.8473865
361.75,1.264192308,267.9738058
361.85,1.263840909,268.1001898
361.95,1.2635,268.2265398
362.05,1.263568182,268.3528967
362.15,1.263269231,268.4792236
362.25,1.263772727,268.6056009
362.35,1.2635,268.7319509
362.45,1.2635,268.8583009
362.55,1.262980769,268.9845989
362.65,1.2635,269.1109489
362.75,1.264134616,269.2373624
