Temperature (°C),Heat Capacity (Normalized) (J/(g.°C)),Enthalpy (J/g)
4.444444444444443,1.79,0.0
4.821328866554996,1.800537688442211,0.6772688442211059
5.198213288665548,1.81,1.3581216080402008
5.5750977107761015,1.816,2.0418663316582926
5.951982132886654,1.8231507537688443,2.727956281407035
6.328866554997207,1.8271557788944723,3.4162391959798994
6.70575097710776,1.8323869346733668,4.106313567839197
7.082635399218312,1.8357638190954773,4.797856783919599
7.459519821328865,1.8383015075376885,5.490338693467336
7.836404243439418,1.843,6.184481909547738
8.213288665549971,1.8473768844221106,6.8799241206030155
8.590173087660524,1.8489145728643217,7.576597989949751
8.967057509771077,1.8514522613065327,8.274102010050255
9.343941931881629,1.8549899497487436,8.972567839195978
9.720826353992182,1.8585276381909548,9.672393969849246
10.097710776102733,1.8610653266331658,10.373381909547739
10.474595198213287,1.8623015075376885,11.074870854271357
10.85147962032384,1.864070351758794,11.777320603015076
11.228364042434393,1.8668391959798996,12.480377889447237
11.605248464544946,1.867,13.18392110552764
11.9821328866555,1.8693768844221106,13.888277386934675
12.359017308766052,1.871854271356784,14.59316582914573
12.735901730876604,1.8730854271356785,15.298999497487436
13.112786152987157,1.877683417085427,16.00624572864322
13.48967057509771,1.881,16.714570351758795
13.866554997208263,1.8816633165829146,17.423556281407038
14.243439419318815,1.8849698492462312,18.13350552763819
14.620323841429368,1.8875175879396984,18.84446030150754
14.997208263539921,1.8905276381909548,19.55637638190955
15.374092685650474,1.8912964824120604,20.26929447236181
15.750977107761026,1.8950653266331658,20.982885929648237
16.12786152987158,1.8978341708542714,21.697825628140706
16.50474595198213,1.9016030150753769,22.414193467336677
16.881630374092687,1.9027437185929648,23.13140201005026
17.258514796203237,1.906,23.849118090452258
17.63539921831379,1.9107286432160804,24.568314572864324
18.012283640424343,1.913356783919598,25.288844221105528
18.389168062534896,1.914894472361809,26.01039045226131
18.76605248464545,1.91921608040201,26.733187437185933
19.142936906756,1.9249698492462313,27.457797989949746
19.519821328866556,1.9282613065326635,28.183902010050254
19.896705750977105,1.932,28.911568844221105
20.273590173087662,1.9362914572864323,29.640655276381914
20.65047459519821,1.940180904522613,30.371316582914574
21.027359017308765,1.946,31.104251758793968
21.404243439419318,1.9511959798994976,31.83912763819096
21.78112786152987,1.9581005025125628,32.57609949748744
22.158012283640424,1.963678391959799,33.31560150753769
22.534896705750977,1.973,34.05826231155779
22.91178112786153,1.978673366834171,34.80335929648242
23.288665549972084,1.9867688442211058,35.55125577889448
23.665549972082633,1.9966331658291459,36.30238994974874
24.042434394193187,2.006959798994975,37.05756582914572
24.41931881630374,2.017994974874372,37.81677135678392
24.796203238414293,2.0290351758793967,38.5800703517588
25.173087660524846,2.04643216080402,39.34901859296483
25.5499720826354,2.068276381909548,40.12515879396985
25.926856504745952,2.0922412060301507,40.90967085427136
26.303740926856506,2.1229648241206034,41.70500502512564
26.68062534896706,2.1684271356783924,42.51490201005026
27.05750977107761,2.2330050251256277,43.34773618090452
27.43439419318816,2.3004924623115577,44.20586432160804
27.811278615298715,2.383376884422111,45.09296733668342
28.188163037409268,2.4776130653266337,46.0124527638191
28.56504745951982,2.5747688442211056,46.970406030150755
28.941931881630374,2.6614974874371864,47.961111557788946
29.318816303740928,2.771412060301508,48.992381909547746
29.69570072585148,2.86932663316583,50.06102060301509
30.072585147962034,2.9795025125628145,51.16756884422111
30.449469570072583,3.0742110552763817,52.31325829145729
30.826353992183137,3.1891155778894476,53.502019095477394
31.20323841429369,3.3034070351758795,54.73130804020101
31.580122836404243,3.4034924623115574,55.99731306532663
31.957007258514796,3.4976432160804016,57.30255879396984
