Temperature (°C),Heat Capacity (Normalized) (J/(g.°C)),Enthalpy (J/g)
7.499999999999998,,
7.997487437185928,0.7211296841381906,0.20600615719447216
8.494974874371858,0.9854605302331658,0.6576791431251253
8.992462311557787,1.0470144830110553,1.1694609203969846
9.489949748743717,1.056703374,1.6943503653226129
9.987437185929647,1.0569221628331658,2.2201441159251254
10.484924623115576,1.052373001301005,2.744644355927638
10.982412060301506,1.0430435830115579,3.2657026088623113
11.479899497487436,1.0315383218819096,3.7813595965236186
11.977386934673365,1.0187893104603016,4.290866690725629
12.474874371859293,1.0053067999522614,4.793520172698994
12.972361809045225,0.9934727210457287,5.289865022758794
13.469849246231153,0.9812008293060303,5.780603708226632
13.967336683417084,0.9705679132115578,6.265602853593467
14.464824120603012,0.9612470601633166,6.745541673138693
14.962311557788944,0.9536181398095479,7.221394810854272
15.459798994974872,0.9465482196180904,7.69371554305628
15.957286432160801,0.9398701550849246,8.16245478599246
16.45477386934673,0.934965555182412,8.628409050096481
16.952261306532662,0.931029648241206,9.092286423859296
17.44974874371859,0.9264419792366835,9.553973017613064
17.947236180904518,0.9241888319592967,10.014234438346731
18.44472361809045,0.9226547491160805,10.473449843849245
18.94221105527638,0.919777671596985,10.931497839135679
19.43969849246231,0.9174757249447236,11.388421074437186
19.937185929648237,0.9170999999999999,11.8446831650804
20.43467336683417,0.9162452260854271,12.300749790693468
20.9321608040201,0.9154221105527638,12.7564418859196
21.429648241206028,0.915032596816583,13.211765789562813
21.927135678391956,0.9156188442211056,13.667062187487435
22.424623115577887,0.9146673558542715,14.122277484286432
22.92211055276382,0.9153284278251256,14.577469372582915
23.419597989949747,0.9164877076582915,15.033245059582914
23.917085427135675,0.9170172013206029,15.489344672773866
24.414572864321606,0.9170999999999999,15.945537364869347
24.912060301507537,0.9182826473291458,16.402263209502514
25.409547738693462,0.9193539695065328,16.859399452145723
25.907035175879393,0.9206580315211056,17.317021538396983
26.404522613065325,0.9216259022532665,17.775341544165826
26.902010050251256,0.9229838251160805,18.23409797476885
27.39949748743718,0.9251983554150753,18.69383283937688
27.896984924623112,0.9263213547783918,19.154391124703515
28.394472361809044,0.9277848473788944,19.61553401158794
28.891959798994975,0.929733397724623,20.07780111212563
29.3894472361809,0.9315086340708543,20.540968982502513
29.88693467336683,0.9345803109286432,21.005021786562814
30.384422110552762,0.9367597989949749,21.470657595376885
30.881909547738694,0.939311280303015,21.93743924199498
31.379396984924618,0.9407198683537689,22.405167575728644
31.87688442211055,0.9436723444582915,22.874041281256282
32.37437185929648,0.9468000000000001,23.34452100838191
32.87185929648241,0.9495991492417085,23.81633763105528
33.36934673366834,0.9523332749804019,24.2895772891809
33.86683417085427,0.9548945602190956,24.763982216155778
34.3643216080402,0.9584445898175881,25.239964341889447
34.86180904522613,0.9621,25.718120954412065
35.359296482412056,0.9654009908201006,26.197732273160803
35.85678391959799,0.9694632663316584,26.67907925113568
36.35427135678392,0.9739172004964824,27.16272589771357
36.85175879396985,0.9769501290934675,27.648218459351764
37.349246231155774,0.9806188353603016,28.135428758095475
37.846733668341706,0.984780904522613,28.624505748150753
38.34422110552764,0.9896685569005025,29.115913666341708
38.84170854271357,0.9936379899497487,29.60954246519096
39.33919597989949,0.9986562812035176,30.105455171427135
39.836683417085425,1.0029096248291458,30.603531495120603
40.334170854271356,1.0083075376884425,31.104185487874375
40.83165829145729,1.0149893349964825,31.607784135452267
41.32914572864321,1.0203380045954775,32.114266474658294
41.82663316582914,1.0263414416110552,32.62359808940201
42.324120603015075,1.0328703235100503,33.136073303246235
42.821608040201006,1.0396402010592964,33.65191487202513
43.31909547738693,1.0467128407567838,34.171298448331655
43.81658291457286,1.0553736757974874,34.69456534888945
44.314070351758794,1.0647618303211057,35.22230611403518
44.811557788944725,1.0744829816653267,35.75481348093468
45.30904522613065,1.0878664051130653,36.29309832393467
45.80653266331658,1.1038141420190957,36.83891384868845
46.30402010050251,1.1310645010613065,37.39522616986433
46.801507537688444,1.1743795028125636,37.96892344447237
47.29899497487437,1.2421087006025124,38.57339688413065
47.7964824120603,1.3253161469834172,39.216322359994976
48.29396984924623,1.4257027279944732,39.904114382140705
48.79145728643216,1.5397692556070364,40.6474420674573
49.28894472361809,1.711799030840201,41.4652665920201
49.78643216080402,1.9440509231261316,42.38367225603016
50.28391959798995,2.214682155167339,43.43134282819599
50.78140703517588,2.4732934480266358,44.61277108409549
51.278894472361806,2.6205899039366836,45.893228093954775
51.77638190954774,2.6482780053587938,47.20956913049247
52.27386934673367,2.6181690726482407,48.519016716708556
52.7713567839196,2.5654738938648234,49.806791127271374
53.268844221105525,2.5454059082321607,51.075225036497486
53.766331658291456,2.6046281696743727,52.35171804904523
54.26381909547739,2.86866924112764,53.72107581699499
54.76130653266332,3.24930882946885,55.25676472500002
55.25879396984924,3.7613505061221115,57.019274825698496
55.756281407035175,4.462211512144226,59.09294779005529
56.253768844221106,5.413781329756292,61.58529942444726
56.75125628140703,6.736608296298992,64.65874562923115
57.24874371859296,8.56778910629699,68.53385720686433
57.746231155778894,11.191513793743738,73.54312559751259
58.243718592964825,15.347204601738746,80.26330834496993
58.74120603015075,24.184413061914558,90.20693303547736
59.23869346733668,48.78134469108551,108.72649311738701
59.73618090452261,85.6097080485379,144.04006461346765
60.233668341708544,76.07483601544172,187.90017183587975
60.73115577889447,41.77968364601007,214.24057067125628
61.2286432160804,22.962985326633117,228.64660877080405
61.72613065326633,10.254296984924578,236.09765694165833
62.22361809045226,5.96449040201002,239.77205424316588
62.72110552763819,4.001216834107538,242.08364266145728
63.21859296482412,3.161450072157284,243.79304940180907
63.71608040201005,2.6245414211608,245.2032445454774
64.21356783919597,2.078003216066836,246.34585387718596
64.7110552763819,1.651855175846236,247.24523307075378
65.20854271356784,1.3753573871246225,247.9764312786935
65.70603015075376,1.2541242211055281,248.62011919010052
66.2035175879397,1.2054789257969847,249.22688976090453
66.70100502512562,1.187812264278392,249.82164015557788
67.19849246231155,1.1723229473065329,250.40798457603015
67.69597989949749,1.1628445303356785,250.98820040713568
68.19346733668341,1.1540636080462314,251.56383049492462
68.69095477386934,1.146632037860804,252.1356939945226
69.18844221105527,1.14169030779799,252.70457452552765
69.6859296482412,1.1382187759778895,253.27155592130654
70.18341708542714,1.1352868572753767,253.8370025018593
70.68090452261306,1.131405569873367,254.40071979708543
71.17839195979899,1.1292311101703518,254.96290233090454
71.67587939698493,1.128886442416583,255.52454875100506
72.17336683417085,1.1272862920115578,256.08568333296483
72.67085427135679,1.124553842448241,256.64564886829146
73.16834170854271,1.123079470901005,257.2048080248744
73.66582914572864,1.1218112411110552,257.7630424518091
74.16331658291458,1.1204909234864322,258.32072022195985
74.6608040201005,1.120979397052764,258.8782839933166
75.15829145728642,1.1206210667517589,259.4357809466834
75.65577889447236,1.1188386199311557,259.99257018437186
76.15326633165829,1.1191902764879398,260.54941973201005
76.65075376884423,1.1176369647060302,261.1058404038693
77.14824120603015,1.1167395580899497,261.66171727989945
77.64572864321607,1.1171630075698493,262.217205761608
78.14321608040201,1.1158307026326633,262.7724740508543
78.64070351758794,1.1142410513698493,263.3269873992965
79.13819095477386,1.114243644753769,263.88134312201004
79.6356783919598,1.113092687419598,264.43535447170854
80.13316582914572,1.1126734122437187,264.9890417983417
80.63065326633166,1.1120825634829146,265.54235752854277
81.12814070351759,1.109464824355779,266.09490295869347
81.62562814070351,1.1081956462055278,266.64658909552764
82.12311557788945,1.106915556473367,267.1974150562312
82.62060301507537,1.1052674279819095,267.74724006180907
83.1180904522613,1.1039192151738695,268.2967752434171
83.61557788944724,1.1013811435582916,268.8452473463819
84.11306532663316,1.0989251974492464,269.3923644355779
84.6105527638191,1.0974888178281408,269.9388180357286
85.10804020100502,1.0969448743718595,270.48465644834175
85.60552763819095,1.0957759184261306,271.0300307829648
86.10301507537689,1.0947174048904524,271.57485440849246
86.60050251256281,1.094395888533166,272.1192232486432
87.09798994974874,1.0927603470301508,272.66306528984927
87.59547738693468,1.091478909075377,273.2064700174372
88.0929648241206,1.0905082914663315,273.74904798964826
88.59045226130652,1.0895635874170855,274.2911425162311
89.08793969849246,1.08843822680201,274.83284580964823
89.58542713567839,1.088168033351759,275.37418607201005
90.08291457286433,1.0872,275.9151442536181
90.58040201005025,1.086784049125628,276.45586590211053
91.07788944723617,1.0863710696623117,276.9964277065327
91.57537688442211,1.0851272864321608,277.53672216075375
92.07286432160804,1.085264644721608,278.07664264688447
92.57035175879396,1.0839884927336685,278.6160816529146
93.0678391959799,1.0827817302030152,279.1550627430151
93.56532663316582,1.0831800429045226,279.693956720804
94.06281407035176,1.0827956208663316,280.2325095239699
94.56030150753769,1.0815912642211056,280.7707512563819
95.05778894472361,1.0800876690271357,281.30852208030154
95.55527638190955,1.0795025125628142,281.8458418337186
96.05276381909547,1.078808275460804,282.3826162590452
96.5502512562814,1.0783628139075379,282.9190397445226
97.04773869346734,1.0786370489140702,283.4554484690955
97.54522613065326,1.0783614539623114,283.99200546572865
98.0427135678392,1.0765189793939698,284.5279941544221
98.54020100502512,1.074823537043216,285.06309151974875
99.03768844221105,1.0755000000000001,285.598036069598
99.53517587939699,1.0756791332502513,286.1331420613568
100.03266331658291,1.0739797059437186,286.66791606301507
100.53015075376884,1.0737889659904523,287.20207347331655
101.02763819095478,1.0740134515613067,287.7364697734673
101.5251256281407,1.0737695785929648,288.2707567991457
102.02261306532664,1.0725321224170854,288.80476026648245
102.52010050251256,1.071746926914573,289.33803863412066
103.01758793969849,1.0714559302854272,289.8710556716081
103.51507537688443,1.0695509925105529,290.4036033224623
104.01256281407035,1.0690880733452262,290.93555916633164
104.51005025125627,1.0687415718618092,291.4672000934171
105.00753768844221,1.0679799384723618,291.9986312725628
105.50502512562814,1.0673686895879395,292.5297710294472
106.00251256281406,1.0666555398045225,293.0606070037689
106.5,1.1287500003,293.6027304
