Temperature (°C),Heat Capacity (Normalized) (J/(g.°C)),Enthalpy (J/g)
-3.6111111111111156,0.0418621626,3.778227980477665e-18
-3.113623673925186,0.7211296841381911,0.20600615719447246
-2.616136236739256,0.9854605302331659,0.6576791431251258
-2.118648799553327,1.0470144830110553,1.1694609203969846
-1.621161362367397,1.056703374,1.6943503653226129
-1.1236739251814676,1.0569221628331658,2.2201441159251254
-0.6261864879955379,1.052373001301005,2.744644355927638
-0.1286990508096082,1.0430435830115579,3.2657026088623113
0.3687883863763215,1.0315383218819096,3.7813595965236186
0.8662758235622507,1.0187893104603016,4.290866690725629
1.3637632607481804,1.0053067999522614,4.7935201726989956
1.8612506979341101,0.9934727210457287,5.289865022758794
2.35873813512004,0.9812008293060301,5.780603708226634
2.8562255723059695,0.9705679132115578,6.265602853593467
3.353713009491899,0.9612470601633166,6.7455416731386935
3.851200446677829,0.9536181398095479,7.221394810854272
4.348687883863759,0.9465482196180904,7.693715543056282
4.846175321049687,0.9398701550849246,8.16245478599246
5.343662758235617,0.934965555182412,8.628409050096481
5.841150195421546,0.931029648241206,9.092286423859296
6.338637632607476,0.9264419792366835,9.553973017613064
6.836125069793406,0.9241888319592967,10.014234438346733
7.333612506979335,0.9226547491160805,10.473449843849245
7.831099944165265,0.919777671596985,10.931497839135679
8.328587381351195,0.9174757249447236,11.388421074437186
8.826074818537125,0.9170999999999999,11.844683165080403
9.323562255723054,0.9162452260854271,12.300749790693468
9.821049692908984,0.9154221105527638,12.756441885919598
10.318537130094914,0.915032596816583,13.211765789562813
10.816024567280843,0.9156188442211056,13.667062187487437
11.313512004466773,0.9146673558542715,14.122277484286432
11.810999441652703,0.9153284278251256,14.577469372582913
12.308486878838632,0.9164877076582915,15.033245059582914
12.805974316024562,0.9170172013206029,15.489344672773866
13.30346175321049,0.9170999999999999,15.945537364869347
13.800949190396421,0.9182826473291458,16.402263209502514
14.29843662758235,0.9193539695065328,16.859399452145723
14.79592406476828,0.9206580315211056,17.317021538396983
15.293411501954209,0.9216259022532665,17.775341544165826
15.79089893914014,0.9229838251160805,18.23409797476885
16.28838637632607,0.9251983554150754,18.693832839376885
16.785873813512,0.926321354778392,19.15439112470352
17.28336125069793,0.9277848473788944,19.61553401158794
17.78084868788386,0.929733397724623,20.07780111212563
18.27833612506979,0.9315086340708543,20.540968982502516
18.77582356225572,0.9345803109286432,21.005021786562818
19.273310999441648,0.9367597989949749,21.470657595376885
19.77079843662758,0.939311280303015,21.93743924199498
20.268285873813507,0.9407198683537689,22.405167575728647
20.76577331099944,0.9436723444582915,22.874041281256286
21.263260748185367,0.9468000000000001,23.34452100838191
21.7607481853713,0.9495991492417085,23.81633763105528
22.258235622557226,0.952333274980402,24.289577289180905
22.755723059743158,0.9548945602190956,24.76398221615578
23.253210496929086,0.9584445898175881,25.239964341889447
23.750697934115017,0.9621,25.718120954412065
24.248185371300945,0.9654009908201006,26.197732273160806
24.745672808486876,0.9694632663316584,26.679079251135683
25.243160245672804,0.9739172004964824,27.16272589771357
25.740647682858736,0.9769501290934675,27.648218459351764
26.238135120044664,0.9806188353603016,28.13542875809548
26.735622557230595,0.9847809045226131,28.624505748150757
27.233109994416523,0.9896685569005025,29.115913666341708
27.730597431602455,0.9936379899497487,29.60954246519096
28.228084868788383,0.9986562812035176,30.10545517142714
28.72557230597431,1.0029096248291458,30.603531495120603
29.223059743160242,1.0083075376884425,31.104185487874375
29.720547180346173,1.0149893349964825,31.607784135452267
30.218034617532098,1.0203380045954775,32.114266474658294
30.71552205471803,1.0263414416110552,32.62359808940201
31.21300949190396,1.0328703235100503,33.136073303246235
31.710496929089892,1.0396402010592964,33.65191487202513
32.20798436627582,1.0467128407567838,34.171298448331655
32.70547180346175,1.0553736757974874,34.69456534888945
33.20295924064768,1.0647618303211057,35.22230611403518
33.70044667783361,1.0744829816653267,35.75481348093468
34.197934115019535,1.0878664051130653,36.29309832393467
34.69542155220547,1.1038141420190957,36.83891384868845
35.1929089893914,1.1310645010613065,37.39522616986433
35.69039642657733,1.1743795028125636,37.96892344447237
36.187883863763254,1.2421087006025124,38.57339688413065
36.685371300949186,1.3253161469834172,39.216322359994976
37.18285873813512,1.4257027279944732,39.904114382140705
37.68034617532105,1.5397692556070364,40.6474420674573
38.17783361250697,1.711799030840201,41.4652665920201
38.675321049692904,1.9440509231261316,42.38367225603016
39.172808486878836,2.214682155167339,43.43134282819599
39.67029592406477,2.4732934480266358,44.61277108409549
40.16778336125069,2.6205899039366836,45.893228093954775
40.66527079843662,2.6482780053587938,47.20956913049247
